"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_srs","se_beta0_srs","beta1_srs","se_beta1_srs","beta0_bcc","se_beta0_bcc","beta1_bcc","se_beta1_bcc","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_resid","se_beta0_resid","beta1_resid","se_beta1_resid","ppv"
"11422-429",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112543571540247,0.357429718875502,-2.24119482594912,0.00310542102913453,0.154827825970038,0.00508949058140527,-2.24160296527435,0.00310433008599784,0.154175785599795,0.00495684595660946,-2.24140845390848,0.00308509085901016,0.154320795911536,0.00499155611935776,-2.24065809513094,0.00321015178334014,0.155248649740409,0.00529829991337638,0.61304347826087
"11422-430",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11163818136171,0.240740740740741,-2.24535085079227,0.00300741337907459,0.15750763691201,0.00502486480748356,-2.24493807466995,0.00302833097307778,0.158119392799353,0.00519153226862706,-2.24456029192605,0.00299485596820794,0.158467733639181,0.00509600250972938,-2.24511042084176,0.00309616347935096,0.157608444277403,0.00521304377486204,0.648648648648649
"11422-431",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111740046398079,0.27734375,-2.24679897283228,0.00304713956881347,0.152633110255598,0.00490699610701616,-2.24666082064191,0.00310367086477617,0.152998712728811,0.00483967906124901,-2.24609220246903,0.0030980292304134,0.153197888122432,0.00484037241717607,-2.24665839063795,0.00317354246227409,0.15268651837907,0.00493407409484242,0.653658536585366
"11422-432",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112076427866852,0.328185328185328,-2.2437959683421,0.00301402701490383,0.153200794601094,0.00517174740759454,-2.24403749882637,0.00308436878447951,0.153970609960454,0.00521919894770429,-2.24304247217162,0.00304597783451208,0.153777632855556,0.00525530612969051,-2.2441048308898,0.00315731695272778,0.153665521283382,0.0053428647469599,0.606481481481482
"11422-433",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111559637048004,0.290566037735849,-2.24229907990377,0.00303759917487459,0.147585269621882,0.00551800192135079,-2.24274041040998,0.00305411213616221,0.146971535042591,0.00539689221074536,-2.24256547897217,0.00304308570286587,0.147396786143229,0.0053360865762482,-2.24251346227989,0.0031382914332694,0.147092568811104,0.00555300505093214,0.618811881188119
"11422-434",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111594614894923,0.248148148148148,-2.24385321082406,0.00295423872064685,0.156714644643603,0.005148309268291,-2.24423382793645,0.00297505525944344,0.156602643178305,0.00524717059876501,-2.24378966654121,0.00294770381975151,0.156890634627017,0.00522041584793637,-2.24404901418641,0.00302019490476244,0.156627397800977,0.00540707093608244,0.641711229946524
"11422-435",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112133195289363,0.32156862745098,-2.24263908594952,0.00309920737503657,0.152276844580911,0.00495932929102963,-2.24274079540682,0.00312558667668983,0.152474757298058,0.00491405709089307,-2.24276798733961,0.00312081379671522,0.152527345761777,0.00503148684241383,-2.24293239713475,0.00321173693442724,0.152235840597886,0.00508580204592454,0.622119815668203
"11422-436",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111518373138136,0.326923076923077,-2.24759366441584,0.0031264407704623,0.149598151043848,0.00519260444301487,-2.24753942825618,0.00313407529470202,0.149653944493362,0.00519818935804209,-2.24746874711299,0.00308909655104679,0.149724569298453,0.00508358142807313,-2.24771931786044,0.0032147674383216,0.149195941622283,0.00526604547433065,0.604651162790698
"11422-437",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111740093001162,0.305555555555556,-2.24810461601488,0.00311902446959122,0.154081240675317,0.00476650287885756,-2.24802160297531,0.0031772950776889,0.153980026872164,0.00492949715255257,-2.24819369142566,0.00314976975937098,0.153823303266328,0.00487718310650497,-2.24801348686884,0.00321486041990953,0.153800183764325,0.00499132400363812,0.641860465116279
"11422-438",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111334948223176,0.332075471698113,-2.25060161996072,0.00305555394731358,0.162359719970792,0.004826056721399,-2.2509337225762,0.00315723747235075,0.162401540220642,0.00488059187362955,-2.25044193369097,0.00308956501735408,0.162363766280818,0.00485814084071793,-2.25095015994601,0.00323297822561909,0.162298610656126,0.00486666590660057,0.586854460093897
"11422-439",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111849391532919,0.335907335907336,-2.24969124424785,0.00310704817500641,0.161211996495358,0.00492108894915919,-2.24983817081111,0.00315819503003045,0.160375666980477,0.0049113434284929,-2.24978979196655,0.00312176780750527,0.161126165995004,0.00485740061925099,-2.24987894340908,0.00325676390912105,0.160893392328931,0.00498548611389449,0.60091743119266
"11422-440",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111932958565003,0.32295719844358,-2.24690648729306,0.00312187989888381,0.156405060761483,0.00483775443566741,-2.24655602119773,0.00314042346962723,0.156095154633479,0.00485112615391581,-2.2470953819646,0.00311002784874766,0.156039345122566,0.00482942807216523,-2.24675314363959,0.00322214298672588,0.15630045315597,0.00495417679121675,0.615740740740741
"11422-441",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110667318127872,0.253521126760563,-2.24716265795734,0.00289419527718889,0.160410030405574,0.00573472611157305,-2.24635955049358,0.00287049247963019,0.160038544607285,0.00577711784158014,-2.24670233005691,0.00284956876559802,0.157847834911324,0.00553269262310887,-2.247498220203,0.00292868399868251,0.159793003516483,0.0057638242420892,0.595505617977528
"11422-442",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11130153184001,0.271698113207547,-2.24569813645677,0.00300216275147573,0.149072128477648,0.00499937655469461,-2.24536252328558,0.00303695874879041,0.150540982686049,0.00515889028179714,-2.24660134019184,0.00301170980132548,0.148765029142229,0.00506404685464372,-2.24604103653067,0.00311964002556334,0.149913823767669,0.0052506971441246,0.634517766497462
"11422-443",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111686728080489,0.265384615384615,-2.24787210952231,0.00306265002744842,0.160266651707392,0.00481875904702888,-2.24786944116758,0.00311336759502422,0.160457446017256,0.00476784818497248,-2.24834192491595,0.00306410322480853,0.159664141367245,0.00471978122126973,-2.24763152012123,0.00318808548019151,0.160429316679471,0.00488361508595718,0.653266331658292
"11422-444",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111027878453226,0.315602836879433,-2.24406194165878,0.00292735888385827,0.157566128957764,0.00551311889483436,-2.24476275842011,0.00299102708810179,0.157356849205997,0.00549991742304102,-2.24461581574622,0.00294108849632903,0.157488653862255,0.00558450477646049,-2.24475638752033,0.00302856357053947,0.157040837787266,0.00569247765276896,0.548223350253807
"11422-445",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112217740946085,0.279527559055118,-2.24464690910897,0.00311398399116855,0.156942000638173,0.00464019086602928,-2.24475514166553,0.00318491440565583,0.156727585965672,0.00463446392434594,-2.24408575895382,0.00314113824713716,0.158300249547309,0.00470287982467473,-2.24429825208538,0.00329156535452703,0.157962234191315,0.00476790024917867,0.657004830917874
"11422-446",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112039337475698,0.23015873015873,-2.24512956013687,0.00315886677255868,0.151258811789868,0.00492520481823889,-2.24469899007317,0.00317007005659729,0.151815026309186,0.00481602395506702,-2.24516801194927,0.00313841845608302,0.151047242740201,0.00497436494369295,-2.24514809707382,0.00326176150326241,0.151076915414904,0.00496991113126489,0.704081632653061
"11422-447",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.1121206093539,0.235772357723577,-2.25127766401051,0.00315310989931785,0.161256553402257,0.00457377192726906,-2.25114094478774,0.00322946932574745,0.161261086197621,0.00463013798979201,-2.25143163765908,0.00317837254480455,0.161055640421236,0.00455639554170316,-2.25119922455639,0.00328009325806615,0.161100625882101,0.0046649532554293,0.712871287128713
"11422-448",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112199133097247,0.296442687747036,-2.24452916476386,0.00307072494893567,0.158979200688357,0.0047420054514001,-2.24500248362857,0.0031473015788612,0.158457722402359,0.00465808328429326,-2.24413739035099,0.00309324390389313,0.159396366393371,0.00476963703650419,-2.24440523400168,0.00320903231953268,0.158964901559616,0.00481816867724177,0.64622641509434
"11422-449",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112104818607575,0.277992277992278,-2.24149361120309,0.00300762421448639,0.151612953860033,0.00534042770676834,-2.2415953397278,0.00303698244234882,0.151393232015188,0.00527137246789861,-2.24148475750392,0.00299639416898575,0.151719391572411,0.00526638282523416,-2.24123436731629,0.00313474776306795,0.151657280268059,0.00558525419008414,0.645320197044335
"11422-450",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112336278260922,0.313492063492063,-2.2433488375229,0.00319285751345823,0.148683532726297,0.00485618492937164,-2.24321074959517,0.00326221629938263,0.148914541487844,0.00488948268800225,-2.24322014949659,0.00321443825351927,0.148917795952575,0.00483447471870372,-2.24327193330651,0.00341291927892267,0.148581348357618,0.00499147316811207,0.63594470046083
"11422-451",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111918956585346,0.303846153846154,-2.24322900349475,0.00301470933894005,0.15518624371312,0.00485631187933482,-2.24264885606571,0.0030545337446563,0.156310581862195,0.00500021627395707,-2.24260562403355,0.00305455788182807,0.15712760096626,0.00493983811970937,-2.2423802997312,0.00312567373269169,0.157201038175814,0.00506242371974951,0.62200956937799
"11422-452",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111556878751916,0.28735632183908,-2.24928520812211,0.00308522992091755,0.154216095701817,0.00477446911881083,-2.2502417004866,0.00316357589599245,0.153290846191014,0.00481668151059445,-2.25036395105856,0.00309261906767135,0.153160788840943,0.00482161951108526,-2.25001569354265,0.00320980328449822,0.153449160035599,0.00488276316612781,0.63235294117647
"11422-453",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111494265324125,0.340996168582375,-2.24659915997594,0.00310589977185535,0.153335921672375,0.00487053950304634,-2.2465575848862,0.00313183001991546,0.153388604030477,0.0048932671385806,-2.24671304783645,0.0030636217119473,0.153337250937748,0.00486872863840128,-2.24656024707339,0.00317794728709872,0.15314246405877,0.00493639357958427,0.591743119266055
"11422-454",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112201064356669,0.305343511450382,-2.24463118017404,0.00306468914378327,0.160752268349785,0.00494969114081721,-2.24444654740786,0.00309882565052273,0.161097435768981,0.00488699685702956,-2.24481638310637,0.00306720634954088,0.160620888833978,0.00485541535765239,-2.24470646837423,0.00314608653566025,0.1605529236386,0.00493849742709443,0.615384615384615
"11422-455",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111313723466389,0.299625468164794,-2.24843366305466,0.00300185166080409,0.156141128512776,0.00496321177902957,-2.24829223217847,0.00302990921797707,0.156507007302497,0.00518883191857475,-2.24834005993086,0.00297470017830342,0.156410795634119,0.00525199461918904,-2.2483104398419,0.00308441273020127,0.156300391256661,0.00526450494644688,0.605911330049261
"11422-456",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111471770934145,0.29277566539924,-2.24657980117052,0.0029943001973926,0.154429176124055,0.00510221674705211,-2.24596646830529,0.00305770431776112,0.155226834304102,0.00512050515169254,-2.24654830004792,0.00304246176334412,0.154427789263979,0.00514333301975796,-2.2463099831882,0.00311886754518007,0.154617864940852,0.00521883166321725,0.622549019607843
"11422-457",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111181048870225,0.277777777777778,-2.2483106106208,0.00298952379352832,0.161269145775318,0.00515397712601892,-2.24859357454584,0.00299571527314835,0.160889151909579,0.00518995695231588,-2.24861602467825,0.0030199137645781,0.160892066815944,0.00521448347275041,-2.24854010195965,0.00308850715415451,0.160818693624644,0.00528381344066696,0.615384615384615
"11422-458",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111743411926371,0.236220472440945,-2.24586038378755,0.00307224862660523,0.154345528690871,0.00497540818385592,-2.24649623322474,0.00309115977585798,0.15221781349632,0.00487461977773089,-2.24638348735863,0.00308262950706923,0.153776680320572,0.00489337109088253,-2.24621474269192,0.00318597243039237,0.153693127706493,0.0049936991084048,0.693877551020408
"11422-459",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110692194161847,0.285714285714286,-2.24448404126906,0.00293357349335379,0.150297759790054,0.00556417017436675,-2.24522424757616,0.00293196337264117,0.149193069607514,0.0055087678163819,-2.24535561472385,0.00288133995806684,0.148178638090321,0.00553420784684739,-2.24490797753996,0.00297085506536857,0.149397697721823,0.00576837487937311,0.578947368421053
"11422-460",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11183807107823,0.27843137254902,-2.24676435317413,0.00306946652815279,0.152969551384419,0.00483626710529205,-2.24693715362344,0.00315220918783857,0.1539686661619,0.00486340172273933,-2.24713190110577,0.00309053277575231,0.153793733173542,0.0047529287173651,-2.24694201587685,0.00324129081886566,0.153715304898736,0.0049392924391801,0.655339805825243
"11422-461",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111471052855827,0.31496062992126,-2.25277644463354,0.00312057638714556,0.154107647048,0.00477270893613709,-2.25267626773352,0.00325281698936663,0.154112820078932,0.00497223229815632,-2.252680849214,0.00314713599916318,0.153366316879729,0.00489301757970411,-2.25298921800518,0.00329355634983129,0.153698448160221,0.00500406538193548,0.62962962962963
"11422-462",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11197254109894,0.310077519379845,-2.24622397034065,0.00310317104057013,0.160309638506014,0.00480018113634908,-2.24601376681768,0.00315489582074294,0.160391052600502,0.00489691244153957,-2.24614964600049,0.00315906496783037,0.160264329836295,0.00485873249383919,-2.24601278858908,0.00321977727579963,0.160279400102417,0.00489773651640056,0.622641509433962
"11422-463",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111572670127786,0.297709923664122,-2.24496888308013,0.00302921565523956,0.147861963521604,0.00515482681269917,-2.24510442438589,0.00308473633365231,0.147384140492983,0.0052723162440899,-2.24594930680554,0.00305591891978442,0.147409237971012,0.00514041837199736,-2.24610448445891,0.0031942683254662,0.146916909284642,0.00538058921617913,0.621359223300971
"11422-464",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111298215141646,0.288321167883212,-2.24394797925104,0.00297280770895545,0.15777692695872,0.00514473286736685,-2.24386333785294,0.00299286866245381,0.157825179766021,0.00519682048512141,-2.24384266077718,0.00301677372001166,0.157827687708895,0.00520660905137095,-2.24386969530906,0.00305557519739614,0.157663519214304,0.0052295265689531,0.594871794871795
"11422-465",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111230254643104,0.287822878228782,-2.24506103842577,0.00303810591163832,0.146532502736652,0.00482888645435102,-2.2451917177981,0.00311464384900825,0.146033393936078,0.00499687190493998,-2.24571739572437,0.00312558728014705,0.145634147222706,0.00502295330927392,-2.24574806918126,0.00320622411401601,0.1454752384153,0.00502707890571557,0.604060913705584
"11422-466",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111325206115818,0.286764705882353,-2.24168328624111,0.00292379614085935,0.150509114413417,0.00530633267834733,-2.24160569402147,0.00296375820584038,0.150735644200812,0.00530874968230967,-2.24133779112142,0.00296819663533274,0.151311651132313,0.0053586633890651,-2.24145528696092,0.00303151738714061,0.150729989236257,0.00544152859528696,0.602040816326531
"11422-467",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111929616167777,0.367424242424242,-2.24260285269617,0.0030777303584238,0.151913853902221,0.0051310305746082,-2.24269768034159,0.00307156938176497,0.151700889624167,0.00507982079726188,-2.2430460145019,0.0030789128586607,0.151240913463806,0.0050155037510005,-2.24262008856793,0.00312714548000973,0.151699000324499,0.00517811942935115,0.565022421524664
"11422-468",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112188490879726,0.347490347490348,-2.24017485279379,0.00303126685207283,0.156221592815361,0.00505752617547431,-2.23978309940942,0.00300644259618342,0.156834049466227,0.00512284680056478,-2.24020717736617,0.00299983684822982,0.156413786590836,0.0049936693074175,-2.23968591475843,0.00312065599317017,0.156703540029188,0.00526002018977278,0.592760180995475
"11422-469",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111674546391891,0.28957528957529,-2.24615171017333,0.00303693133219571,0.155562789694915,0.00509611875812036,-2.24648550896131,0.00305082055482687,0.155346588427465,0.00518972919875188,-2.24622565913928,0.00305709873160867,0.155707479643559,0.00523502600671021,-2.2461032837683,0.00313409808055105,0.155657619309717,0.00531888169106461,0.635922330097087
"11422-470",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111341829786297,0.346715328467153,-2.24430049670502,0.00301274864697091,0.156457699931902,0.00500893409569593,-2.24353048917791,0.0030165617615484,0.158299050655482,0.00506273251661802,-2.2436823152756,0.00304272129950649,0.157298103760148,0.00494763402594253,-2.24371993172202,0.00308983457993475,0.157832726504218,0.00509277839825725,0.549763033175355
"11422-471",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110928555454662,0.306273062730627,-2.24927092029226,0.00297346628246509,0.155943116967316,0.00524149784824403,-2.24908968021875,0.00303776196549245,0.156275405376442,0.00525279574151905,-2.24993961310774,0.002996858403347,0.155083196711445,0.00518260386296864,-2.24945884874432,0.0030788930725331,0.155877016668597,0.00539842869464135,0.589108910891089
"11422-472",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111583847353579,0.330769230769231,-2.24775580254695,0.00309872610032005,0.155094055516453,0.00476224110373128,-2.24767882730688,0.00312811128920567,0.155183124934393,0.00476848255878333,-2.24749756104037,0.00310516211464163,0.15536000148015,0.0048623525650412,-2.24752353239704,0.00320645710373193,0.155195672318232,0.00484359676661436,0.601851851851852
"11422-473",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111311406835811,0.372693726937269,-2.24698505642486,0.00299694274135637,0.156232986438944,0.00520822039080185,-2.24702433950991,0.00304813365686594,0.156178987774441,0.00521763339574744,-2.2467338089603,0.00305643329900883,0.156510438813962,0.00532526516879242,-2.2469843117547,0.00310014698311885,0.156024596990987,0.0053356084370659,0.540909090909091
"11422-474",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111090006856438,0.311111111111111,-2.24969773780628,0.00298080290337962,0.163406556293896,0.00514263227082353,-2.24978196364475,0.00296948415087118,0.162992052936338,0.00527410503406057,-2.24921218213565,0.00294700474318385,0.163461301410712,0.00517664881534323,-2.24976541999174,0.00303176342146731,0.162898879131601,0.00531665859069785,0.588235294117647
"11422-475",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112257277698632,0.256198347107438,-2.24798290191644,0.00321818996610923,0.157002851349768,0.00476275983494136,-2.24829753283813,0.0032255520055172,0.156182644811844,0.00476528648398519,-2.24829486574777,0.00317910282266192,0.156601467319153,0.00471470117664414,-2.248144730729,0.00332883384015592,0.156575535826972,0.00486811350887075,0.704761904761905
"11422-476",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111122462980831,0.303249097472924,-2.24283920232231,0.00294802375475473,0.151008688073001,0.00552331127714508,-2.24341721848763,0.00294165223455086,0.14992414373209,0.00533018571696571,-2.24310783776424,0.00292813622645082,0.151731332739059,0.00541953157650448,-2.2431350810966,0.00301097537554845,0.151289043716946,0.00564612905274893,0.573604060913706
"11422-477",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11168301879435,0.298850574712644,-2.24767458241738,0.00311188602570575,0.151590203421948,0.00500068337237026,-2.24709955118028,0.00312424156720709,0.152214569980401,0.00499280896733548,-2.24651344044833,0.0030944313001685,0.152954172344833,0.00507573531114429,-2.2472803305674,0.0031793138298685,0.152113670497854,0.00511571575516906,0.623188405797101
"11422-478",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111012193237094,0.324528301886792,-2.24670776892342,0.00305482743867008,0.149801656684132,0.00528315345307529,-2.24774262710596,0.00307174442509227,0.148645592312656,0.00507236845289898,-2.24656676385289,0.00302119094918249,0.150125899733914,0.00511844440101339,-2.24718926377988,0.00320108089431829,0.149433281553829,0.00532467393507496,0.592417061611374
"11422-479",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110965241638125,0.31021897810219,-2.24768154415342,0.00302696706456485,0.155913295160886,0.00502883580466077,-2.24736896770493,0.00301542251169546,0.156489099257298,0.00510749635571657,-2.24695934062118,0.00301382907742516,0.157029242364928,0.00512936077199458,-2.24740695683954,0.00311226875608576,0.156172691116981,0.00519693206376754,0.577114427860697
"11422-480",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11256914200574,0.247011952191235,-2.24097454367755,0.00318119886546629,0.152005438373201,0.00489561041966429,-2.24153510648967,0.00317336303508432,0.151314993056621,0.00473747119647175,-2.24094052896791,0.00313268291979696,0.151950241007526,0.00487875464639104,-2.24102853681585,0.00332116234531231,0.151797232331224,0.0050273066026703,0.691542288557214
"11422-481",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111358245864837,0.317343173431734,-2.24676640795746,0.00299834679185822,0.155937874615908,0.00515892860063317,-2.24643308129797,0.0030654249683991,0.156470974371904,0.00511106241866655,-2.24701459016717,0.0030158770843275,0.155606977737395,0.00507404540486973,-2.24676954540812,0.00311424520633125,0.155770537178897,0.00517950184788219,0.580487804878049
"11422-482",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111226019638119,0.297491039426523,-2.24240479975959,0.00290879188587497,0.160127062169675,0.00527985628617084,-2.24295282209797,0.00294769266665063,0.158889265637879,0.00510833909296091,-2.24236648233837,0.00298098544254012,0.15974204506487,0.00520073679108879,-2.2423708463263,0.0029958863874191,0.160009786601168,0.00532344946168845,0.572164948453608
"11422-483",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112119350069247,0.300395256916996,-2.24396086364247,0.00309338084974121,0.154616105132676,0.00491975699166323,-2.24394293358577,0.0031496625867037,0.154575839716737,0.00493804170633958,-2.2442952911509,0.00307747564678928,0.154009778947338,0.00482615600647746,-2.2439151809317,0.00319996043025372,0.154532186057489,0.00497146345012621,0.643192488262911
"11422-484",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11165224274882,0.281954887218045,-2.24355477123952,0.00298230459126504,0.156106396715611,0.00511930355589775,-2.24344118228387,0.00300176948672733,0.15679388166176,0.00511845826158933,-2.24311066975272,0.00297290614375664,0.156546996486054,0.00504609365028553,-2.24308904368161,0.00304974780209555,0.157529369993747,0.00520950961500208,0.623115577889447
"11422-485",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111953564233979,0.34375,-2.24531048008932,0.00307765315295191,0.155175904149484,0.00483370452710884,-2.24515324943377,0.00312359400921626,0.155352727924925,0.00488335867968117,-2.24516579749755,0.00311018508213526,0.155270786509282,0.00490720016348155,-2.24499122058581,0.00319460182174419,0.155306635941195,0.00495421455585528,0.603603603603604
"11422-486",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112029364545524,0.340909090909091,-2.24064286132603,0.00310726091232411,0.150968660511383,0.00474455178677803,-2.24016013436826,0.00309864342999631,0.150406016427498,0.00494236607305284,-2.24082262238422,0.00310477123891063,0.150738491329927,0.00493203611902348,-2.24075917749992,0.00322523160058537,0.150600350742079,0.00505483436274287,0.583333333333333
"11422-487",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112170809886896,0.342629482071713,-2.2440071965962,0.00309941508798243,0.150727491381866,0.00519776628468694,-2.24306370661628,0.00313725875909269,0.152011063970543,0.00547208264042671,-2.24372058651797,0.00309806684317109,0.151438244336268,0.00516539610766848,-2.24346205110551,0.00323135210634945,0.151364830306523,0.00556342949323663,0.617777777777778
"11422-488",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111372442740588,0.344569288389513,-2.24924281884678,0.00316661728520137,0.155516745413686,0.00502722836769315,-2.24858901394346,0.00312345959690003,0.154842951346506,0.00510985459195282,-2.24883479144266,0.00308435390757257,0.155856224104105,0.00503132991607256,-2.24933151148095,0.00321562680870974,0.155236403356375,0.0050905159104323,0.572093023255814
"11422-489",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11215993286777,0.301158301158301,-2.2403885738861,0.00311303990963956,0.151496160671768,0.00499316841512381,-2.24066931716979,0.00310260437650485,0.151122158093146,0.00492551595206661,-2.24039030418747,0.00304493095536802,0.150035558265043,0.00500843288250302,-2.24085235769884,0.00316859523819775,0.151296869534348,0.00505462736743196,0.626794258373206
"11422-490",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111681730052272,0.248148148148148,-2.24270366183168,0.00294956106361519,0.159271596219614,0.00515555287992464,-2.24290234537508,0.00294643521959116,0.159142234076368,0.00517615844009306,-2.24278092762908,0.00294267606238249,0.159494429635488,0.00515516157301188,-2.24237236372049,0.00300431436231769,0.160056639279418,0.0053106647747616,0.641711229946524
"11422-491",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111377078253094,0.321167883211679,-2.23997809115463,0.00290420006042252,0.146548932789185,0.00620531224467894,-2.23997325240734,0.00292917812715689,0.14670323273065,0.00613481243441395,-2.23857945244179,0.00285749151159646,0.14769304092307,0.00599649272692126,-2.23984992775167,0.00302409116189232,0.146540313093459,0.00647285699063155,0.568627450980392
"11422-492",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11143534449568,0.383141762452107,-2.24949181379,0.0031167814189937,0.154176220481589,0.00504203739878491,-2.2496784726859,0.00317515725392399,0.153878850989807,0.00500485125421146,-2.2496991713548,0.00318246177328898,0.153465808689326,0.0050919400804599,-2.24973951950665,0.0032445898397008,0.153634043022032,0.00516167805172954,0.563318777292576
"11422-493",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111198883620371,0.273408239700375,-2.24935416063262,0.00299156853993053,0.154909190190367,0.00511952602501557,-2.24914728103167,0.00303588813243299,0.155281977958409,0.00505971118385276,-2.24920078106438,0.00301103948111354,0.155294712891446,0.00513014539984523,-2.24964159489973,0.00310855868821031,0.154557657189046,0.00518207616509784,0.627551020408163
"11422-494",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111055020366392,0.318518518518519,-2.24802311510336,0.00296346851223882,0.156851241013167,0.00527710839623865,-2.24808465006817,0.00300314016288421,0.155718305223452,0.00515294709617034,-2.24801490679919,0.00300692848706789,0.15699328492724,0.00521095795158429,-2.24793153269551,0.00304887296023077,0.156797657675878,0.00536530401710246,0.58252427184466
"11422-495",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111599282729206,0.275471698113208,-2.24452295868338,0.0030009897299067,0.151617435737974,0.00500534111870384,-2.2438913132263,0.00306270818708198,0.152882745821845,0.00503619820369842,-2.24413337706995,0.00304557126241737,0.152801106982823,0.004997447582122,-2.24428221226137,0.00313915141382597,0.152322903835107,0.00514395517594456,0.631313131313131
"11422-496",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111670863251044,0.288389513108614,-2.24359475225305,0.00298385763478996,0.155602721712887,0.00511443184073116,-2.24392646689859,0.00301231734953533,0.154602683909551,0.00504381548216465,-2.24303036935721,0.00298254948418372,0.156045386154067,0.0051276660443372,-2.24354707901587,0.00309072502649226,0.155373378281713,0.00524602553536953,0.615
"11422-497",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112137994331458,0.330708661417323,-2.24347227232104,0.00317311461437434,0.149168261556281,0.00493904510209715,-2.24354715633765,0.00319587133562,0.148866791229382,0.00504889163648203,-2.24441580858854,0.00312032120987521,0.149615583403082,0.00486524120184594,-2.24446916861787,0.00329538737572592,0.149405683635175,0.00501167524916802,0.618181818181818
"11422-498",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111533113237898,0.3203125,-2.25028129177931,0.00311290491530952,0.158221645855598,0.00502100138683196,-2.25033740472262,0.00315433568885133,0.15818318374393,0.00494516020921739,-2.25071527664803,0.00314078891584652,0.157882054363856,0.0048957678886601,-2.25029987339864,0.00321764076367065,0.158105742111282,0.00501041079952024,0.62037037037037
