"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-34",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111961347941348,0.237311385459534,-2.24413824985229,0.00124612218298442,0.153683394625599,0.00204275363838332,-2.2443399184206,0.00142707327695478,0.107658576483671,0.00197660273030749,-2.24319048513235,0.003951919377329,0.159841805801598,0.00642723907974116,-2.24414879709952,0.000762512097200299,0.153980530841588,0.000755155490047468
"11422-35",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.11160993356718,0.242567567567568,-2.24641881730905,0.00123821334792116,0.15570572033139,0.00205743061975382,-2.24705262031569,0.00142320053344849,0.107732082496959,0.00197891501032477,-2.24624361004644,0.00390223189726403,0.159083562263508,0.00651907958186031,-2.24671542196166,0.000754956025790178,0.154661950838379,0.000747437947987539
"11422-36",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111529276972464,0.236495388669302,-2.24338087094694,0.00122115742037666,0.152838436113555,0.00208336397121556,-2.24321547169416,0.00139751614677898,0.102375680573901,0.00197877792054732,-2.24326681549019,0.00370469342495586,0.14575836003472,0.00701567670645058,-2.24327095408218,0.000723912878667373,0.153378867790979,0.000715725277523392
"11422-37",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111617775035932,0.242383209207854,-2.24642727876761,0.00123969485531673,0.155338948476064,0.002055267774858,-2.24616818024135,0.00142422066508909,0.10600487215681,0.00197885445585937,-2.23712066185837,0.00368232211375812,0.143090269586462,0.00704906079988516,-2.24606233978278,0.000727192169859464,0.155724116388635,0.000719252108482746
"11422-38",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111628374960686,0.24340770791075,-2.24518112502511,0.00123848586669157,0.152532773565526,0.00205746179908638,-2.24577224924199,0.00142424813880534,0.105441469225386,0.00197920502471222,-2.25015227299027,0.00387375701919879,0.148521455865506,0.00662862412238847,-2.24502300033102,0.000748339601696662,0.152613522792426,0.000740646685931577
"11422-39",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111788805563492,0.241660993873383,-2.24427478159934,0.00124190702333294,0.152092816939433,0.00204989490953455,-2.243513378442,0.00142558187410965,0.103438816184961,0.00197761332023075,-2.24023465674257,0.00387961258895477,0.155940706480595,0.00652022630937064,-2.24378892398153,0.000751768301352018,0.152119196511931,0.000744194434360096
"11422-40",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111810127863952,0.268970189701897,-2.24571273318686,0.00123951388037505,0.157883687987184,0.00205158922289162,-2.24535049248969,0.00144951999684196,0.104117856962497,0.00198046972516898,-2.24917028959109,0.00386966552729331,0.168363848876498,0.00657331986612893,-2.24582268228787,0.000750079924539287,0.157486443138149,0.000742630050033443
"11422-41",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111805790437821,0.242876526458616,-2.24525138888475,0.00124040709937395,0.156203874324693,0.00205161592060901,-2.24560321558354,0.00142570358458232,0.107975614057174,0.00197758051152165,-2.25428620982124,0.00404116954888798,0.161764040857442,0.00637983212320948,-2.24576674876527,0.000770273338820978,0.1565336824411,0.000762973974253842
"11422-42",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111497153319877,0.256801592568016,-2.24490181270709,0.00122655314247174,0.154040600021762,0.00207563139598795,-2.24587599759691,0.00142338367337059,0.103434331825708,0.00198008436292484,-2.24204382326499,0.00396111702097476,0.157939766066501,0.00641144499606384,-2.24548532296606,0.000759565720855206,0.153224489361908,0.000752083650260394
"11422-43",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111489299397923,0.247840531561462,-2.24547065183904,0.00122716993026004,0.155056138127983,0.00207338952382796,-2.24576021182245,0.00141503688350459,0.10417423361853,0.00197879465782729,-2.24893662145287,0.00395736199277459,0.161101987303726,0.00643552458518672,-2.24504366865767,0.000755630674960855,0.155659978365796,0.000748128392267038
