"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-22",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111563499206396,0.230665770006725,-2.24578062282713,0.00123520588096778,0.154232820319212,0.00206160705030042,-2.24542166460617,0.00140800901397902,0.106019867735279,0.00197808087246016,-2.25150147024306,0.00379939751404083,0.151112933250905,0.00678145401903114,-2.24608389407167,0.00126351194656549,0.15451878233866,0.00208682440160931,0.677836696443994
"11422-23",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111551567133856,0.24142568930733,-2.24690434847928,0.00123635515179742,0.157021020392416,0.00206129285582768,-2.2468781479447,0.0014195721297094,0.107126873692827,0.00197935952883291,-2.24536712926156,0.00386405706511472,0.151897763566207,0.00659643618947017,-2.24686722815428,0.00126691068689324,0.157393371316474,0.0020999573483203,0.662973690741302
"11422-24",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111891373759319,0.269070735090153,-2.24528289924569,0.00125345530037888,0.152117957947465,0.00203499927549154,-2.2458727398831,0.0014664075931657,0.104222567242549,0.00198352380323205,-2.24346014536936,0.00397832026769326,0.149603125148673,0.00641272065584896,-2.24543384808981,0.00129675335740176,0.15169644255005,0.00204655877865343,0.665239514293504
"11422-25",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111967227944164,0.242906574394464,-2.24400094334959,0.001252350937127,0.151045131094621,0.00203615984606119,-2.24503581734844,0.00144021919564723,0.107505242424531,0.00197845809069657,-2.24390733805252,0.00396292075116979,0.150353805452983,0.00642654400966232,-2.24436553103201,0.00129029424942607,0.151478645565518,0.0020577660600125,0.685107027188792
"11422-26",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111739704817925,0.232605729877217,-2.2459620388554,0.00124374703796734,0.154848349856092,0.0020481083262368,-2.2460276143958,0.00141976531461759,0.108394574980351,0.00197726824044783,-2.24896448697826,0.003934598833043,0.153835958609507,0.00649959915043488,-2.24578963781123,0.0012692513914366,0.154911042980122,0.00208434991370699,0.680228881167282
"11422-27",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111385220081934,0.243951612903226,-2.24701456556202,0.0012357490034765,0.153317691448483,0.00206460731464636,-2.2468360968228,0.00142111081837779,0.103804979532329,0.00198075911791063,-2.25201333175114,0.00390356926608609,0.154614464057607,0.00656653649855076,-2.24687126994539,0.0012729824632689,0.153151990432597,0.00208559529071147,0.661256736050289
"11422-28",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111721161270608,0.233870967741935,-2.24447628848762,0.00123386529863454,0.154701536388165,0.00206080409334413,-2.24327716381457,0.00140872272045819,0.104173146077963,0.00197677175985553,-2.24003280279036,0.00412063703475777,0.144974060134819,0.00627511459997181,-2.24402567126576,0.00125856310910909,0.155401980421171,0.0020847971005739,0.662668998328866
"11422-29",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111737616912176,0.217302452316076,-2.24660442451113,0.00124357676203165,0.156970904519839,0.00204850164486677,-2.24641484610204,0.00140527581772038,0.111552429863632,0.00197653548088436,-2.24314976415339,0.00393938809902014,0.149463414964923,0.00647236139369509,-2.24650566497528,0.00127533612192275,0.156823166129812,0.00205348796399662,0.695918581553072
"11422-30",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.112047877882588,0.256497948016416,-2.24265110699249,0.00124343928453546,0.152640748864337,0.00204310250845502,-2.24212013939509,0.00144152490993531,0.102806955582986,0.00197721018947748,-2.238556893222,0.0039774070900774,0.149063463357676,0.00637629020866178,-2.2423017030929,0.00128170448561544,0.152809850821913,0.00205572569136113,0.657896242554117
"11422-31",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111755186535183,0.241542625169147,-2.24461429813523,0.00123807003029823,0.1538836561464,0.0020547699848831,-2.2448741911643,0.00142187342529892,0.106046875011801,0.00197734075628369,-2.25215335129509,0.0038922273908449,0.157912281560829,0.0065848731983816,-2.2439913342554,0.0012627612194438,0.15435566463873,0.0021063482744102,0.658951110385631
