"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-194",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111294229663402,0.328467153284672,-2.24378466758977,0.00287498686776895,0.153718905846544,0.00500395464695668,-2.24478156198411,0.00350779924817297,0.0912871510203354,0.00472990798970992,-2.23883900310505,0.00416402734184873,0.154979301263671,0.00685979494479731,-2.24354908988966,0.00281103262337041,0.153077492979217,0.00497803524288006
"11422-195",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111367368571422,0.322097378277154,-2.24503774456263,0.00291307485361148,0.150918311729124,0.00493466858485235,-2.2424493497841,0.00353332505786054,0.086859934669491,0.00473366675744533,-2.24050225246558,0.00413191260211713,0.15027228034141,0.00693199693545562,-2.24387710419909,0.00282132165778888,0.15245307777221,0.00490991720832998
"11422-196",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112454334381855,0.295081967213115,-2.24881024571,0.00305247018539961,0.161506336038124,0.00475252605042567,-2.24883760809568,0.00363432069932593,0.111053790253883,0.00474930908998257,-2.24427644332094,0.00421959561948369,0.160169318454302,0.00679951840910961,-2.24828668236734,0.00298514500230656,0.161161674297348,0.00469075354229924
"11422-197",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111428985200257,0.259541984732824,-2.24647680072634,0.00294330218489932,0.150916346458092,0.0048912544965677,-2.24508587189067,0.00341675117569375,0.0985024381472166,0.00470822743290466,-2.24505201672663,0.00411428451277992,0.151472457702641,0.00699327005828948,-2.24616774354617,0.00285357130810312,0.150366671569103,0.00481361911088584
"11422-198",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111497016364911,0.310606060606061,-2.24732522005448,0.00293308022511113,0.157270523834131,0.00490146337375404,-2.24811356153408,0.00353489226541623,0.0995114320139037,0.00473191234168763,-2.2482964398254,0.0040732935712415,0.158283443037689,0.00707467786637677,-2.2477851211346,0.00291100052654584,0.15656678998771,0.00477335882966584
"11422-199",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111209238512051,0.313653136531365,-2.24694976166134,0.00289311015858834,0.157075601865771,0.00496916602849681,-2.244434308725,0.0034879630913159,0.0899048095655461,0.00472375437172935,-2.24582452210058,0.00413937480046105,0.155376646240809,0.00692391480494258,-2.2469372504343,0.00286978160681563,0.156179103171531,0.00491792092195947
"11422-200",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112434215055125,0.310204081632653,-2.24549403456786,0.00304374778541942,0.154272357677105,0.00476101256545262,-2.24195486743079,0.00365814644938546,0.0979140883268251,0.00475986713938603,-2.24297064249165,0.00438212986458437,0.158829914520909,0.00665263353222607,-2.2450361253531,0.00294475803499009,0.153956938860194,0.00470503950809648
"11422-201",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111622673133437,0.295454545454545,-2.24567864563937,0.00293238655310283,0.155785427222362,0.0049014365951239,-2.24336343840036,0.00349080961934299,0.0947379135695011,0.00472022970362143,-2.23787631811789,0.00408268619893517,0.145660707143771,0.00701022321661777,-2.24519709644514,0.00289209751220861,0.156000740084734,0.00477905207310227
"11422-202",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111411393810871,0.305660377358491,-2.24650164439013,0.00292808421985331,0.154020834505805,0.00491140496773341,-2.24697770280308,0.00351234015256411,0.0973108842337542,0.00472729029041495,-2.23995229031403,0.0042663406289101,0.148962985466489,0.00675119637202008,-2.24597853337488,0.002839900762768,0.15386558159462,0.00483218209203128
"11422-203",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111469247623166,0.329545454545455,-2.24668029309043,0.00293282806587161,0.154745133869029,0.00490320668847557,-2.24521158409579,0.0035804817786975,0.0917647755433659,0.00474620273338608,-2.24550966470725,0.00405500088643986,0.1607418618986,0.00709015016362804,-2.24611660761357,0.00285952842823617,0.15491700134862,0.00490974208062632
