"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_srs","se_beta0_srs","beta1_srs","se_beta1_srs","beta0_bcc","se_beta0_bcc","beta1_bcc","se_beta1_bcc","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_resid","se_beta0_resid","beta1_resid","se_beta1_resid","ppv"
"11422-411",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111547859965133,0.308411214953271,-2.24572878681769,0.00127228377951302,0.156787243951883,0.00209696929042168,-2.24575027691559,0.00127243292297134,0.156779485135553,0.00209623141457265,-2.24547853345753,0.00126848523707649,0.15688877177352,0.00210046970317982,-2.24570463610645,0.00128210032643179,0.156701133261916,0.0021063586630033,0.603092783505155
"11422-412",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111715095578263,0.29047619047619,-2.2457090517633,0.00127918198334222,0.155911359329768,0.00208385933372276,-2.24584372358736,0.00128518894048852,0.155685881275063,0.00208556881979157,-2.24608217265118,0.00128023954055208,0.155423417985658,0.00207721718939281,-2.24590107181158,0.00129215744485353,0.15559734905676,0.00209459065519563,0.630942091616249
"11422-413",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111949889423848,0.298017771701982,-2.24462597798319,0.00128273345757608,0.157294586313833,0.00207704149669567,-2.24470731175376,0.00128906211823674,0.157269629885148,0.00207655005872285,-2.24486424576561,0.00128590072990217,0.157091714925765,0.00207428775867462,-2.24477783062289,0.0012978518103189,0.157105690923445,0.00208257433948556,0.628303495311168
"11422-414",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111706059923593,0.291891891891892,-2.24449947712687,0.00127524888968145,0.153151657331985,0.00208345112648948,-2.24437675825606,0.001276052209385,0.153296401041648,0.00208927811818481,-2.24442675508417,0.00127463371900532,0.153370483640772,0.00208502952586025,-2.24442237848798,0.00128539718868643,0.153180412222299,0.00209600655349248,0.625
"11422-415",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111975894906991,0.287285223367698,-2.24491882680004,0.00128608882835539,0.155957267496803,0.00205684727032141,-2.24446859418537,0.00128887559867771,0.156151072472189,0.00206493161066958,-2.24497965510222,0.00128519372501788,0.155894976461395,0.00205679414892086,-2.24466964860366,0.0012999181082779,0.156074532844616,0.00206860916578129,0.640584694754944
"11422-416",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111729840778979,0.307953772943576,-2.2442409705473,0.00128465235197852,0.153694157215179,0.00208040394892658,-2.24419475531113,0.00128697873719234,0.1536441302394,0.00207967600684,-2.24451775157108,0.00128196727655097,0.153203675198428,0.00207565400310251,-2.24429832041818,0.00129645800809428,0.153470351765034,0.00208515166442146,0.616751269035533
"11422-417",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111485885349633,0.287061994609164,-2.24692862871819,0.00127237684477567,0.155749255152932,0.00210751111490782,-2.24680853001541,0.00127563756531256,0.156025719134378,0.0021125381958217,-2.24648357838691,0.0012685888905966,0.156187677487375,0.00212139642507659,-2.2466378538814,0.00128387270912461,0.156171193491715,0.00212598399691488,0.626970227670753
"11422-418",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111854102406376,0.316939890710383,-2.24597544368059,0.00129561376177964,0.156400092645306,0.00204656895156864,-2.24572145171521,0.0012996130367465,0.156461468412973,0.00204938509493419,-2.24596513918436,0.00129573306970555,0.156135401971073,0.00204639313081182,-2.24590003056552,0.00130878087567117,0.156417740337416,0.0020516866169542,0.613333333333333
"11422-419",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111292671939913,0.29318332230311,-2.24639699681834,0.00126540009007343,0.152384818073562,0.00213580475627781,-2.24625268331265,0.00127030339550218,0.152803444871083,0.00214602085115452,-2.24648811113873,0.00126259769311846,0.152287448269535,0.00213662565673799,-2.24632287094545,0.0012778749011337,0.152525581060401,0.00215639115068497,0.608657243816254
"11422-420",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111798232748662,0.3,-2.24487029674067,0.00128313526773929,0.153885725174825,0.00206513140382463,-2.24504885527316,0.0012869994624697,0.1536365464815,0.00206422316662759,-2.24479319154559,0.00128307752589048,0.153623276327771,0.00207014986296539,-2.2449221547956,0.00129539666624936,0.153693429405074,0.00207266672429119,0.623398804440649
"11422-421",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111267433341592,0.304661851608667,-2.24553779963122,0.00126254833898829,0.153851908145685,0.00214066794386252,-2.24538933153464,0.00126630090356932,0.154264031166444,0.00214816320229331,-2.24558018412604,0.00126432650089521,0.15391226792311,0.00213887799217852,-2.24537932246175,0.00127752481432182,0.154124101603526,0.00215577918748374,0.593339176161262
"11422-422",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111664012188203,0.292798913043478,-2.24631309516318,0.00127827529656546,0.156567710933682,0.00207839982807806,-2.24653895396581,0.00128443353078414,0.156417116567623,0.00207674389829962,-2.24651744313138,0.00128000933686072,0.156585539661565,0.00207913432625881,-2.24650410460365,0.00129329573086298,0.156508390245391,0.00208467670494177,0.628127696289905
"11422-423",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111749192167566,0.311186440677966,-2.24440145544338,0.00128174289891329,0.153579867220112,0.00209341154646697,-2.2441619632371,0.00128231207540436,0.153896176025049,0.00209530868595946,-2.24429854677335,0.0012829518881308,0.153652950414495,0.00208960194560835,-2.24428780471587,0.00129381923875889,0.153549708461547,0.00210231525747984,0.612331081081081
"11422-424",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111611526701041,0.308255659121172,-2.24378555281097,0.00126695338834377,0.152878111496173,0.00211697751071972,-2.24358895208292,0.00126940750050556,0.153109497218796,0.00212421713550075,-2.24349717514139,0.00126755076514578,0.153293666440886,0.00212638773678932,-2.24372987292465,0.00128061182079678,0.152972822935041,0.00212740750558019,0.60120585701981
"11422-425",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111697170158557,0.302826379542396,-2.24556037847125,0.00127499429386249,0.155977185934307,0.00208622493950956,-2.24539117532351,0.00127962241192733,0.156621464540226,0.00208402322774546,-2.24541132743946,0.001276487987051,0.156734567073299,0.00209058346585932,-2.24543017054069,0.00128695854736369,0.156644494168201,0.00209929974904588,0.61340206185567
"11422-426",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111876998624856,0.307744565217391,-2.24502116247252,0.0012942575966646,0.155100719011048,0.00205320281932467,-2.24532213144624,0.00130160829544494,0.155342565969129,0.00205022792353779,-2.24500275321202,0.00129364637196027,0.15561007421717,0.00205424142938685,-2.24531457185811,0.00131123609121001,0.155311130589835,0.00205541768556569,0.616426756985605
"11422-427",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111743772564528,0.289491525423729,-2.24562163648398,0.0012780063526266,0.156899147521873,0.0020831376752192,-2.24535115724008,0.00127905447407086,0.156659923232534,0.00207947087110268,-2.24572224490762,0.00127651409687896,0.156643107324168,0.00208124125507758,-2.24561002338135,0.00128860247971299,0.156728694689255,0.00209021271935334,0.629340277777778
"11422-428",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111683847599928,0.307692307692308,-2.24503493103341,0.00126566673443051,0.159458121617032,0.00209990276572665,-2.24492245874749,0.00126900512014481,0.159461838728969,0.00209898594694038,-2.24507320207089,0.00126808541901178,0.158989403647247,0.00209429647852987,-2.24501273680745,0.00127655535449346,0.158960809887843,0.00210757968780559,0.605150214592275
"11422-429",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111760896433834,0.314852840520192,-2.24661472346905,0.0012917829417243,0.156264694544307,0.00205527956003356,-2.24649967762245,0.00129168874029413,0.156318322917055,0.00206110177438168,-2.24654002995824,0.00129048063711132,0.156139882820349,0.00205448309904964,-2.24646406238198,0.00130448816508044,0.156232384675868,0.00206227076437002,0.616346955796497
"11422-430",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111822234888126,0.309572301425662,-2.24275043056149,0.00127788992486852,0.151095073891364,0.00211248656924686,-2.24277769736203,0.00128313232314556,0.151320319348983,0.00211334084280765,-2.24252012597188,0.00127767141179771,0.151305421031256,0.00212195123443055,-2.24257663279102,0.00129508738839015,0.151275578459833,0.00213579648951326,0.614539306846999
"11422-431",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111635966061204,0.293877551020408,-2.24684821798572,0.00128955327981745,0.155775096161206,0.00206547321876032,-2.24669662501166,0.00129323980828477,0.155645009342066,0.00206708819559169,-2.24661953617224,0.00128824865160098,0.155973709997831,0.00206499016442114,-2.24670739519772,0.00130111627389799,0.155871422236661,0.00207215586399705,0.628227194492255
"11422-432",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111652390361561,0.292471685542971,-2.24381601813011,0.00127004646731078,0.153497814016249,0.00209648903326085,-2.24384437790616,0.00127247806376963,0.153543861341309,0.00209756915418022,-2.24377140030723,0.00126799270250096,0.154068413123954,0.00209869000095415,-2.2437587039765,0.00128352994666431,0.15387714855145,0.00210517146721989,0.614235500878735
"11422-433",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111650694227326,0.312032630863358,-2.24509380555992,0.00127744276303634,0.154595075375809,0.00211140663633437,-2.24506175143474,0.0012797410428434,0.154481583500312,0.00211509222492363,-2.24503329857379,0.0012816072039589,0.154558318107435,0.00210512729522057,-2.24502311880051,0.00129008694055626,0.154575341553356,0.00212189412707974,0.613636363636364
"11422-434",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.112071835119376,0.292837078651685,-2.24651701848971,0.00131057930698658,0.155212293011678,0.00202479864193035,-2.24664347808081,0.00131478271367725,0.155131991637174,0.00202636960653409,-2.24672333379734,0.00131141213325486,0.154934927014489,0.00202469222328431,-2.24649795454967,0.00132246468363223,0.155131297968972,0.00203244014766361,0.65046102263202
"11422-435",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111763241236867,0.290871934604905,-2.24816810787879,0.001285626634655,0.161118111109134,0.00205122347685064,-2.24833498957912,0.0012925001341121,0.160751471451517,0.00204768576068674,-2.2479343883868,0.00128828954754593,0.160851698277913,0.00205507649763939,-2.24825888290984,0.00129973838436544,0.16085807555085,0.00205719536451743,0.631578947368421
"11422-436",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111537497912325,0.277664630006789,-2.24885894525518,0.00128142790204172,0.158909303621581,0.00208699073781923,-2.24895860528343,0.00128338018851051,0.158672784652958,0.00208379701095481,-2.2491839312835,0.00128019997606111,0.158657378532314,0.00207931642991585,-2.24890498844366,0.00129214590153005,0.158831274615081,0.00209129281454704,0.639964788732394
"11422-437",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.11143931856373,0.305851063829787,-2.24599702059701,0.00126729423778169,0.155034122919613,0.00211425672124441,-2.24593599387104,0.00126910732985928,0.15477895112601,0.00212026122393934,-2.24596363256112,0.00126689840636237,0.154735746183971,0.00211518669625671,-2.24599319597979,0.00127890722303139,0.154848860397813,0.00212987077868976,0.602076124567474
"11422-438",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111703821824269,0.293640054127199,-2.24507339115536,0.00128547894980592,0.152598781314246,0.00206076167863992,-2.24506489109239,0.00128790773390427,0.152543939097552,0.00206435400666232,-2.24492611430875,0.00128274817455297,0.152525195595532,0.00206286602114065,-2.24500059166709,0.00129589172675129,0.152710231936442,0.00206685152188011,0.624567474048443
"11422-439",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111676064382985,0.29038854805726,-2.24690854888838,0.0012869067901057,0.155762091927672,0.00207438410354328,-2.24696592971207,0.00129324239080389,0.156009284036991,0.00207123708521466,-2.24709241915687,0.00129136333246729,0.155791037568062,0.0020697207583389,-2.24703879994027,0.00130178239467454,0.156038102260676,0.00208115859099025,0.63244176013805
"11422-440",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111979952290077,0.280845262440354,-2.24345974130707,0.00127477601070773,0.156271472764154,0.00207277928474775,-2.2432189919241,0.00127465276048643,0.156417745444267,0.00207734917756394,-2.24333995693268,0.00127393447039761,0.156201304540255,0.00207027693209718,-2.24328242256903,0.00128444557312588,0.156421154409871,0.0020831747827382,0.640174672489083
"11422-441",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.112171460413676,0.295501730103806,-2.24352220661956,0.00130208990818508,0.153210098098807,0.00202834063801519,-2.24346598060763,0.00130417039236456,0.153434921445438,0.00202909701528499,-2.24350763063383,0.00130182970232063,0.153417198591428,0.00203231279660787,-2.24355852133175,0.00131381927231311,0.153330568718435,0.00203516168867791,0.638747884940778
"11422-442",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111451857319229,0.317006802721088,-2.24773736808983,0.00128881017366856,0.152695983251403,0.00207364091564624,-2.24768835215578,0.00129135522116493,0.152646662581271,0.0020820785309838,-2.24745931002362,0.0012847947083618,0.152500639877447,0.00208068747332389,-2.24775374352174,0.00130198095650769,0.152587921601587,0.00208587734808326,0.610367892976589
"11422-443",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.11141707126698,0.320855614973262,-2.24685950717846,0.00128302810087629,0.153427141628131,0.0020857869872434,-2.24682612817077,0.00128775987687755,0.153187836174061,0.00208622948327231,-2.24656411638782,0.00128390943950416,0.153378265804386,0.00208832869967262,-2.24697330816179,0.00129775297846457,0.153160199705644,0.00208986906323661,0.594594594594595
"11422-444",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111705170904224,0.30420054200542,-2.24526777667145,0.00128056785129352,0.155469144454569,0.00209833556116885,-2.24543036633783,0.00128637445820337,0.155349533030658,0.0020864055037687,-2.24511250326294,0.00127920591918823,0.155747348854593,0.00209821157448864,-2.24520664520702,0.00129733954512047,0.155556744891796,0.00210738562954775,0.617220801364024
"11422-445",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111702985342116,0.311784511784512,-2.24530366485915,0.00127259235849306,0.155337377475025,0.0020840657152111,-2.2453456644133,0.00127882962673563,0.155354432889097,0.00208078034929396,-2.24524156410025,0.00127649079631781,0.155566079137216,0.00208526000472496,-2.24522084209039,0.0012867227303725,0.155418200405606,0.00209116008859966,0.606960950764007
"11422-446",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111482206471092,0.283056478405316,-2.24648000628595,0.00127645769832191,0.154924274763842,0.00207779220866572,-2.24636162988851,0.00128172520847419,0.15526071305804,0.00208603624402984,-2.2461357081035,0.00127372075077334,0.155263349785214,0.00209319885232612,-2.24668347454271,0.00129085143712613,0.1548736946386,0.00208965642144369,0.619982158786798
"11422-447",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111741607967952,0.291497975708502,-2.24588158591124,0.00127402030098009,0.157037424315754,0.00209100394612374,-2.24555328687174,0.00127583644963936,0.157361411086853,0.00209297502553834,-2.24571708197383,0.00127281607175644,0.156981824795594,0.0020897784909924,-2.24573010286361,0.00128466598789347,0.157064975417357,0.00209516444837686,0.624347826086956
"11422-448",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111727761120966,0.307797537619699,-2.24779203579632,0.00128827574025466,0.158888734532753,0.0020685618932262,-2.24760278803524,0.00129426237379087,0.159199240205973,0.00207461455819871,-2.24771430528904,0.00128985914819661,0.158764130209373,0.00207062945379572,-2.24773743941608,0.00130323037739745,0.158869676497432,0.00207828047328276,0.621212121212121
"11422-449",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111503055639782,0.303788903924222,-2.24606289219166,0.00127580377019212,0.152385564413238,0.00209880370451994,-2.24580080872658,0.00127582341833564,0.152981832529475,0.00211161641483107,-2.24587018658983,0.00127358976351524,0.152722530709439,0.00209668314107822,-2.24576178810188,0.0012878902425666,0.152872819625445,0.00212021703916958,0.616567036720752
"11422-450",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111776679600619,0.304166666666667,-2.24841118347125,0.00129460780035739,0.158548876097884,0.00204420241923366,-2.2486043360282,0.00130232227776704,0.158301752824903,0.00204073197656943,-2.24860253939778,0.00129738521789424,0.158307224049354,0.00204329449395054,-2.24842496866409,0.00130779466894832,0.158503985112715,0.00205135039426543,0.634390651085142
"11422-451",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111737071974493,0.312456985547144,-2.24552636596158,0.00128604499762637,0.154468756258496,0.00207689677768123,-2.24585493439612,0.00129202145987712,0.154265948496726,0.00207538960447214,-2.2459876904664,0.00128907398810587,0.154025171518919,0.00206963106261651,-2.24574717221256,0.00130096392929016,0.154413216749659,0.0020871366031735,0.621981681931724
"11422-452",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111819222694656,0.30885380919698,-2.24627181707709,0.00128923286635026,0.154397287900889,0.00204889637471479,-2.24607004304705,0.00129331681485442,0.154729332029422,0.00205092613019135,-2.24597522970475,0.00128842656480125,0.154567569553301,0.0020549509678675,-2.24603825190047,0.00130175844994902,0.154592756478699,0.00205703220538526,0.622799664710813
"11422-453",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.112011651805155,0.305995864920744,-2.2447629302236,0.00128884154985001,0.157494270907491,0.0020654778555556,-2.24500934620797,0.00129110351389984,0.157145600603667,0.00206334198416822,-2.24450846255033,0.00128815835484421,0.157551336965251,0.00206496736308605,-2.24470558901896,0.0013001935741153,0.157545495193949,0.00207269360896429,0.627829002514669
"11422-454",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111745136686066,0.297425474254743,-2.24601408963281,0.00127869121802067,0.156538880492192,0.00207483024391288,-2.24572461222323,0.00128464769498798,0.156785805031985,0.0020731669851406,-2.24581897288353,0.0012767477509256,0.156753272075532,0.00207914557664788,-2.2457372369027,0.0012917041355366,0.156765452198935,0.00208812028510645,0.622527944969905
"11422-455",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111499657957149,0.282968853545394,-2.24413152379978,0.00126569986542557,0.152744737445681,0.00211108291779071,-2.24435503070588,0.0012692241701982,0.152509229085987,0.00210749135715412,-2.24419795452777,0.0012681249764873,0.152713354421219,0.00210428953412277,-2.24436882208815,0.00127939809027509,0.152440943842012,0.00211342107442942,0.618067978533095
"11422-456",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.11166099492008,0.286482851378615,-2.24480100789398,0.00127706000352217,0.151984490257751,0.00210538206328483,-2.24475405702116,0.00128392776862258,0.152113430867532,0.00211342718756292,-2.24471127268823,0.00127557799258611,0.152103771893668,0.00211523548619551,-2.24478937854872,0.00129173505743136,0.151965354880586,0.00212342874857836,0.625987708516242
"11422-457",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111988470132534,0.332877648667122,-2.24453686616601,0.00128768157579682,0.155726149487528,0.00207657952129011,-2.24474074538017,0.00129248799509247,0.155622586505446,0.00207556252318706,-2.24480282099522,0.00128812449998303,0.155549584189747,0.00207210500856769,-2.24462218632161,0.0013029569719337,0.155581320992742,0.00208004217811528,0.602124183006536
"11422-458",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111589646420588,0.311365164761264,-2.24541682903536,0.00127607236449643,0.154620910098267,0.00209343430131074,-2.24551033485955,0.0012786218415634,0.154653053961738,0.00208889094441086,-2.24531404997447,0.00127527677757909,0.154845231840545,0.00209817306069222,-2.24538414597793,0.00128661087796046,0.154638443330383,0.00210381190901517,0.606292517006803
"11422-459",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111481853905506,0.292225201072386,-2.24831233706861,0.0012668584833349,0.160229326205027,0.00209892693141472,-2.24832264713173,0.00127384704397016,0.16012664445125,0.00209790127337515,-2.24846630110418,0.00127126967866244,0.159839951170877,0.00209551639843219,-2.24837731183701,0.00128121773171834,0.160093629103323,0.00210325443688621,0.618881118881119
"11422-460",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111549055349599,0.303643724696356,-2.24785518102945,0.00128480593281069,0.158499660380706,0.00207202230318902,-2.2478144082404,0.00128493640896652,0.158642040192527,0.00207808843490946,-2.24771976926904,0.00128053390747319,0.158789508751839,0.00207889636943971,-2.24781898408831,0.00129468986310426,0.158524093935757,0.00208096653638537,0.61472602739726
"11422-461",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.11177733649867,0.285030758714969,-2.24653301384158,0.00128202936703839,0.156189439686088,0.00206668220751365,-2.24642587570625,0.00128583354665102,0.156433888220542,0.00206655872984998,-2.24663937980127,0.00128577784919186,0.155882308458095,0.00205645317034331,-2.24641196457728,0.00129438345026574,0.156297014813341,0.00206922953598187,0.638648180242634
"11422-462",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111769008721209,0.292465753424658,-2.24516460333599,0.0012858843966804,0.153289470254466,0.00207123060209148,-2.24516525414479,0.00129245594537509,0.153195740255934,0.00206710254721465,-2.24500670709297,0.0012903778695759,0.153526837918701,0.00207183813941679,-2.24506676498357,0.00130493687025692,0.153297445385904,0.00208107905299856,0.634104541559554
"11422-463",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111489945887942,0.328428093645485,-2.24554976085377,0.00126657194391231,0.155189868151622,0.00211813283728097,-2.24553474724594,0.00127308904339325,0.155156457550332,0.00211921069563172,-2.24540144599649,0.00126595925205946,0.155102800172384,0.00211451542173304,-2.24553724999344,0.00127836453575328,0.155060553478089,0.00212954121227171,0.589464882943144
"11422-464",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.11173726234873,0.289083557951482,-2.24419041032866,0.00127927670512057,0.151048252548056,0.00208542978274972,-2.24408250518323,0.00127981707081861,0.151774651834109,0.00209236634018742,-2.24346080697076,0.00127403116152941,0.151786592794094,0.00210387497587716,-2.24399782548966,0.00129184858833679,0.151639669628808,0.00210255290273404,0.62532751091703
"11422-465",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111868768109225,0.281998631074606,-2.24507080135146,0.00129660994725292,0.152545862588558,0.00203972252583888,-2.24511696861261,0.00130482741866072,0.152905738208741,0.00203861552896809,-2.24505721733289,0.0012983016849381,0.152586283404712,0.00204094853192797,-2.24519869888441,0.00131423499788981,0.152608830664343,0.00204293998362398,0.642050390964379
"11422-466",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111645589976322,0.291354663036079,-2.2453585949102,0.001286741223312,0.151844262267512,0.00209410840148126,-2.2455256278358,0.00129394130234094,0.151723912671336,0.00209686273254335,-2.24554897531531,0.00128889685534075,0.151666206279061,0.00209734179277125,-2.24548242784231,0.0013030319574216,0.151562143138744,0.00211483223235474,0.630716134598792
"11422-467",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111925269287644,0.302405498281787,-2.24511250274911,0.001285889971099,0.15624981096136,0.00206292608432695,-2.24548471815561,0.00129251180965206,0.15580691465143,0.00205313850186744,-2.24509007115334,0.00128880921667577,0.156137779312625,0.00205554925802898,-2.24525577699582,0.00130111785388634,0.1560766936528,0.00206318183681724,0.628691983122363
"11422-468",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111798846870465,0.275558564658091,-2.24547867851323,0.00127950336604551,0.15697234788408,0.00205875790195248,-2.24547905169424,0.00128278265439283,0.157101138783952,0.00206889653238723,-2.24579353983385,0.00128290234782011,0.156933464241734,0.00206180873043259,-2.24569014254801,0.00129328351715331,0.156937813838395,0.00206726028562376,0.639823008849558
"11422-469",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111491008385977,0.314115308151093,-2.24602351890058,0.00127303782384717,0.156064870145147,0.00209530459540774,-2.24602297469363,0.0012785110491063,0.155955908578921,0.0020876664329456,-2.246089005171,0.00127497310173465,0.155992151649669,0.00209079517616694,-2.24604024322068,0.00128708798058331,0.155876019700639,0.00210001088821156,0.5931330472103
"11422-470",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111999220829449,0.328929068150209,-2.24574186310786,0.0013013583349174,0.154947907818324,0.00204355324436475,-2.24563816467292,0.00130774106083915,0.154684772741323,0.00203729228235107,-2.24574681939942,0.00130262909391703,0.154729367864634,0.00203864871137559,-2.24566972997803,0.00131767827882355,0.154908165095921,0.00204253328317716,0.617004048582996
"11422-471",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111918068117963,0.301963439404198,-2.24464767465134,0.00127221518809398,0.158043515061117,0.0020788920773384,-2.24437917733617,0.0012742295879812,0.158793276990663,0.00208534971751833,-2.24442589006616,0.00127151627362146,0.158722763386297,0.00208254191593204,-2.2444104284913,0.00128192196003321,0.158609690191976,0.00209298497238608,0.618477331052181
"11422-472",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111786683485512,0.302277432712215,-2.24566865430937,0.00129230140178931,0.152137532519596,0.0020628393046683,-2.2455329189811,0.00129543926796831,0.151753888288538,0.00206338309325342,-2.24551214306935,0.00129550558408279,0.152073884012194,0.00205940359486234,-2.24556516485502,0.00130722001989387,0.151731931311867,0.00207113248002803,0.631623212783852
"11422-473",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.112070172698285,0.328016643550624,-2.24615734758634,0.00130470798484301,0.158781229310699,0.00203452217274002,-2.24591189288073,0.00130543513423927,0.158974033574226,0.00204203619297761,-2.24593844134865,0.00130284722827414,0.159018183843707,0.00204429161557335,-2.2460399339761,0.00131521935964214,0.158561696787895,0.00204474793584716,0.615759545085297
"11422-474",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111659264385121,0.316939890710383,-2.24720716609434,0.00128860875923251,0.158140546695288,0.00206596420578524,-2.24766415155594,0.00129422263298271,0.157873341371955,0.00206788082262123,-2.24762392874505,0.00128874319372997,0.15792298882672,0.00206761892669343,-2.24752700315411,0.00130069023104543,0.157939492787521,0.00207376139671777,0.613333333333333
"11422-475",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111818000584634,0.299931833674165,-2.24640524626487,0.00128531953627376,0.157541836498925,0.00204737824850168,-2.24640963407546,0.00129048877988623,0.157366491813016,0.00205022252123503,-2.24619203713318,0.00128259048765732,0.157884171715753,0.00205477553922514,-2.24623558488273,0.00129461779572833,0.157807725789267,0.00206029022483179,0.624893435635124
"11422-476",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111632944151293,0.306856754921928,-2.24682335799103,0.00127763450790428,0.155488290995051,0.00208886313695279,-2.24713866464975,0.00128546649360916,0.154651128528224,0.00208168661320907,-2.24705959245001,0.00128174281145101,0.155215410922135,0.00208878572663097,-2.24706094542026,0.00129179871230242,0.155095216394986,0.00209564316943478,0.616624257845632
"11422-477",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111657981373265,0.314652261985145,-2.245110994561,0.00128150332275393,0.153957740048777,0.00207828287537252,-2.24517084151181,0.00128204930122232,0.154000565591018,0.00208166589239856,-2.2451454320953,0.00127835686370727,0.153984917683588,0.00208274105058859,-2.24509195265435,0.00129257063325105,0.153940408059957,0.00209022463778957,0.606751054852321
"11422-478",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111968684702267,0.310941828254848,-2.24592496713225,0.00129651814494376,0.155978452833001,0.00206025502454285,-2.24602723913186,0.00130143271975129,0.155708945699162,0.00205914285280425,-2.24600625099546,0.00129875883731897,0.156098483014811,0.00206054535334258,-2.24599396063578,0.00131116583953329,0.15590413903932,0.00206761146328336,0.627385892116183
"11422-479",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111671972737972,0.292633015006821,-2.24560477823279,0.00128656314944908,0.152725423199319,0.0020555161862229,-2.24550281304043,0.00128965711183825,0.153224371178698,0.00205918678243985,-2.24555234597502,0.00128762697625008,0.153039132328968,0.00205810402927005,-2.24552404393971,0.00129968993611049,0.153186310476,0.0020608040648126,0.631126397248495
