"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-232",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111850531140986,0.320521619766644,-2.24707605252129,0.00124821436504102,0.158790451584244,0.00204137673654562,-2.24715489124665,0.00151424226034177,0.100564543106448,0.00199769689512354,-2.24379806364123,0.0024795877705853,0.154236402972078,0.0041020836140677,-2.2470059271824,0.00127388189179594,0.159280412307393,0.00204505147930486
"11422-233",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111559296066942,0.327321309285237,-2.24575255743414,0.00123090610530576,0.156045769277884,0.00206722745505089,-2.24470842659686,0.00149989563129421,0.0930614942364458,0.00199490394682531,-2.24753830675635,0.00241966867669191,0.155828666899894,0.00422585634125687,-2.2452277742969,0.00125811833855901,0.156059203740018,0.00209788516122128
"11422-234",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111490713110482,0.271390374331551,-2.24619146501698,0.00123142954242457,0.155365483577035,0.00206778772936585,-2.24752102875424,0.00144378878339914,0.103773366307296,0.00198219327497627,-2.24768790548617,0.00244721164979116,0.15752164457725,0.00416255182713349,-2.24650017833198,0.00125560218245122,0.155599488071153,0.00208624450885868
"11422-235",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111645866653301,0.303994583615437,-2.24605588388055,0.00123893153049578,0.154984828574495,0.00205478811858616,-2.246317550559,0.00148503794719701,0.0988811945404374,0.00198976696266186,-2.24457208404687,0.0024796488203788,0.150321046092524,0.00410551962418379,-2.24652054610801,0.00126506767782139,0.155267434491992,0.00206014841135403
"11422-236",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111614858192291,0.297425474254743,-2.24523821093539,0.00123950723871474,0.151769381157573,0.00205560985041265,-2.24488031226203,0.00147858268362588,0.0965218160956614,0.00198873488027596,-2.24663410747864,0.00249809530816209,0.156017394186076,0.00408452662953039,-2.24545148820117,0.00127179915675646,0.152388286524984,0.00206995306170893
"11422-237",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111918038290517,0.281893004115226,-2.24530764708695,0.00124691825191674,0.155841258122481,0.0020423836643586,-2.24437850350865,0.00147081838053474,0.101303291226369,0.00198473774774774,-2.2481544827709,0.00249365626967987,0.160702584145416,0.0040897764869823,-2.24554907733176,0.00127536626526256,0.155636515117128,0.00204653728708442
"11422-238",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111984788647401,0.305096418732782,-2.24542892107333,0.00124979750892152,0.156663489876854,0.00203872916361158,-2.24470760778345,0.00149856963720534,0.0999321213987611,0.00199217930344319,-2.24522805438796,0.00252443092426558,0.149447638808515,0.00405704259654363,-2.2454571237147,0.00127280729248198,0.156410173852912,0.0020458717649398
"11422-239",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111623901440848,0.285326086956522,-2.24735281314094,0.00124264993892592,0.157001264419479,0.00205221617360446,-2.24706497443349,0.00146985052717603,0.101852519156804,0.00198679689514098,-2.24693800078299,0.00250968807418663,0.156346086756188,0.00406920280751545,-2.2471764409738,0.00126651766154978,0.156705098722013,0.00206079051957227
"11422-240",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111831240570929,0.312066574202497,-2.24667424127226,0.00125500608726574,0.154318559529707,0.00203510091433925,-2.24867843168182,0.00151438116262991,0.103111936000739,0.00199815583777544,-2.24520982350993,0.00242971158744906,0.154034422890256,0.00419624038580911,-2.24679377984776,0.00129324461864867,0.153686916475642,0.00204089267247766
"11422-241",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111733195597301,0.297407912687585,-2.24578826942429,0.0012440405272081,0.154280063069006,0.00204799054492615,-2.24489399949364,0.00148375583062437,0.0979298335574991,0.00198913433542403,-2.24512460020104,0.00244800334946829,0.150968831806998,0.00416301690568425,-2.24561931200083,0.00126758048491805,0.154802327061195,0.00206596176863904
"11422-242",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.11157412210978,0.30241935483871,-2.24609726266767,0.00123494686641732,0.155580899048107,0.00206248486140536,-2.24687438913807,0.00147901441584432,0.0995812375970296,0.00198930225309086,-2.24506794921494,0.00247100373151023,0.152928372664786,0.00411975115256742,-2.24607475667205,0.00125958211287086,0.155779262596366,0.00207357050222414
"11422-243",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111540230730628,0.314077025232404,-2.2450009949418,0.00122678014369073,0.1553216719945,0.00207333583798445,-2.2452242743423,0.00148147770553993,0.0956709621841262,0.00198975833968373,-2.2445191580715,0.00245779543722235,0.15881074460997,0.00413214569517892,-2.24505748208063,0.00125505500438952,0.154581551148834,0.0021039147496104
"11422-244",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.11174914696047,0.301023890784983,-2.24646455657607,0.00124488467893033,0.156234466510597,0.00204724887444004,-2.24540095086896,0.00148776205892959,0.0986247951579106,0.00199035093993206,-2.24726494924854,0.0024656273420936,0.15820588575557,0.00413523566483674,-2.24630380975282,0.00127043300045043,0.1567141204706,0.00206089842656644
