"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-823",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111812167970698,0.241402562373567,-2.24372018757905,0.00123562258187203,0.153891071615405,0.00205776860078427,-2.24383652921555,0.0014186705118992,0.10546018894715,0.00197700797399585,-2.23883982531207,0.00397172484335906,0.151082643979335,0.00639735323739713,-2.24433672436008,0.00127404345768327,0.153632956257605,0.00206737922448759,0.676262992586308
"11422-824",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111950537586855,0.253772290809328,-2.24453680907806,0.0012468649779523,0.154590063284479,0.00204175315238187,-2.24430208612161,0.00144330606276607,0.105346677545588,0.0019787787124167,-2.24833277486747,0.00387120153727026,0.160717051660104,0.00659057467497429,-2.24349498261879,0.00127245517291023,0.155836593305102,0.00208138967328097,0.648462775833866
"11422-825",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111940199944028,0.240165631469979,-2.24681149877847,0.00125213890771815,0.158524002002805,0.00203694916428787,-2.24581729733944,0.00143575455777407,0.109107518609792,0.00197809679170623,-2.24785409841021,0.00400160002795598,0.165372473155663,0.00638289858139319,-2.2463308977749,0.00129199948035297,0.158577240033633,0.00203151589540418,0.677201180751889
"11422-826",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111871909093877,0.254716981132075,-2.24264933334523,0.00123430233064186,0.152581200448952,0.00205759495868548,-2.24275876243343,0.00142989652350915,0.102658266341863,0.00197720383452171,-2.24366270111678,0.00396373040931113,0.157876810741084,0.00641831001236676,-2.24279920867492,0.00127571988848528,0.152222414067501,0.00208753818601939,0.658050138761179
"11422-827",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.112330967358341,0.240315638450502,-2.24568056377951,0.00127570593038293,0.154422002648347,0.00200985611963886,-2.2459055807222,0.00146365622187356,0.111932020749969,0.0019801098743152,-2.2488769650124,0.00425008789552567,0.162636756873571,0.00621626181945656,-2.24577651813305,0.00131575831857753,0.154425596485559,0.00200265468785706,0.707612294350812
"11422-828",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.112036077188011,0.242631939684716,-2.2433804409918,0.00124539147141811,0.153720499768996,0.00204173365991739,-2.24388389505471,0.00143148810688591,0.107521538366259,0.00197617511829611,-2.24362231046294,0.00407915117080954,0.152345359453673,0.00630489995229183,-2.24328210524053,0.00127908259281735,0.153382544013455,0.0020596463410908,0.676972659646252
"11422-829",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111653441557007,0.247625508819539,-2.24647115285682,0.00124124287556852,0.155755704106187,0.00205346511114026,-2.24597962036238,0.00143066443699233,0.105366755943268,0.00197959834597975,-2.24704976083096,0.00391813412143526,0.14695895468118,0.00652332511503165,-2.24590669730688,0.00127302059555596,0.155642033371341,0.00207146714551208,0.658849613843687
"11422-830",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111970716418244,0.216551724137931,-2.24435326592741,0.00124963940955599,0.152936524745403,0.00203820326853166,-2.2444790980546,0.00141198955710813,0.110396764806911,0.00197491768704453,-2.24446633289897,0.00392319684357275,0.156654053626608,0.0064752859079569,-2.24461315198481,0.0012887964367201,0.152964154456925,0.00204043830707969,0.708131942653897
"11422-831",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111714539457027,0.230142566191446,-2.24517606117737,0.00124007418906647,0.15352231196424,0.00205277979630043,-2.24503505734544,0.00141326515023219,0.106879681122595,0.0019769402892878,-2.23840163197711,0.00387474573153402,0.140026075517695,0.00655467589493248,-2.2448710663819,0.00127591662147116,0.153400287635272,0.00206600477013071,0.678568552305983
"11422-832",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111378875676997,0.257294429708223,-2.24686112344927,0.00122696755696216,0.156759185192113,0.00207610926056246,-2.24698137498805,0.00142368499830996,0.103475268889055,0.00198062993539933,-2.25176008980775,0.0038481168365642,0.156737715200098,0.0066681319552152,-2.24685701216263,0.00126007737475989,0.156783457227909,0.00210964800854085,0.640658822192123
"11422-833",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111921604634471,0.242906574394464,-2.24632026652886,0.00125327512220779,0.156180706409928,0.00203536086436159,-2.24713652906729,0.00144081399186633,0.110758537816349,0.00197863613740868,-2.25342875347164,0.00386209614749827,0.165621530336377,0.00662732672987231,-2.24588824538565,0.001286218315667,0.156244497638599,0.00205699055044406,0.676858887516554
"11422-834",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111914744369028,0.226712328767123,-2.2446857835713,0.00124539909506496,0.154523374635881,0.0020430595191648,-2.24480065304266,0.00141657925829981,0.109435681430282,0.00197532888985517,-2.24370255594801,0.00388306161466037,0.159859155347083,0.00653734254656339,-2.24414193524956,0.00127610230226549,0.155092022609552,0.00206841253541654,0.680961304319082
"11422-835",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111663954832872,0.245496997998666,-2.24389894944937,0.00122902307562252,0.153879602709998,0.0020683428110385,-2.24271237352153,0.00141408158059673,0.101236507832742,0.0019775412090459,-2.24102930631514,0.00383982433017324,0.142295026581808,0.00662863174627283,-2.24354069659498,0.00125599443426353,0.154054387864564,0.00210129136466767,0.650139046394459
"11422-836",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.112050563272597,0.255829903978052,-2.24426557907581,0.00124644255591152,0.15620252177327,0.00204021377447811,-2.24446803713789,0.00144488861475604,0.107047729468518,0.00197802892313639,-2.24204336444821,0.00386911481255171,0.164593267848373,0.00653435139822813,-2.24454144190519,0.00129170911650352,0.155967538804329,0.0020480642588257,0.669995252773497
"11422-837",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.11160734956652,0.244609164420485,-2.24565828701572,0.00123590381294796,0.154342612135333,0.00205981226794132,-2.24574656824146,0.00142226173140363,0.105143835880833,0.00197853731735104,-2.24728756639802,0.00385546070522616,0.164164391743927,0.00660485968870725,-2.24545242134873,0.00126999496683381,0.154755401666486,0.00208627453084396,0.658929794892164
"11422-838",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.11154278240142,0.236167341430499,-2.24786639258046,0.00123874050513914,0.158494607028486,0.00205812885681627,-2.24775958031872,0.00141745144146099,0.109055327791951,0.00197914745268893,-2.25212701842397,0.00382695277580073,0.16346896027015,0.00669828922076027,-2.24743836465743,0.00126605748752842,0.159105384403994,0.00209171150726677,0.664092802574063
