"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-44",390,-2.245641,0.1549768,0.1,0.110798931052001,0.620879120879121,NA,-2.24818126699848,0.00286737742067314,0.157098001096463,0.00504088013076671,-2.24833669324651,0.00330908100165801,0.100805329732784,0.00471718071901707,-2.24014840702666,0.00931411883495224,0.169040630177776,0.0152746805005882,-2.24828801960363,0.00291950004096764,0.158273081707283,0.00542732574396312,0.617792621637356
"11422-45",390,-2.245641,0.1549768,0.1,0.112211049260407,0.71505376344086,NA,-2.24358957585362,0.00296844301718426,0.15661936326653,0.004832699818352,-2.24394630791878,0.00333236976176801,0.115173188796576,0.00468522379364128,-2.26020360136859,0.0089108291086074,0.172913972993358,0.0165151895280056,-2.24423346825836,0.00311083456062579,0.156257875796329,0.004645003989805,0.725282399610001
"11422-46",390,-2.245641,0.1549768,0.1,0.111686766865017,0.682539682539683,NA,-2.24838828740592,0.00295116142504227,0.161456856331631,0.00486677092399653,-2.24640766397148,0.00336056981714205,0.109079532829592,0.00469476641478593,-2.24542568944159,0.00917199452069186,0.146325119537235,0.0157117593273936,-2.2481841503364,0.00308995211668005,0.161076501665924,0.00474522450164797,0.681610490248918
"11422-47",390,-2.245641,0.1549768,0.1,0.111078941282651,0.629032258064516,NA,-2.2428846609106,0.00287951272194166,0.143768381635296,0.00500467538360856,-2.2463340047837,0.00333626200361599,0.0997379398343554,0.00471031176370233,-2.25381915227021,0.00856768436461016,0.139243625568823,0.0179128057372915,-2.24389303620691,0.00298457829612617,0.140995334179491,0.0055331588037646,0.657127779968829
"11422-48",390,-2.245641,0.1549768,0.1,0.111864561418425,0.692307692307692,NA,-2.24603503319302,0.00298300105307147,0.152747791602857,0.00482983015808863,-2.24485328675931,0.0034084646945079,0.105977714675485,0.00469858714840819,-2.24204825262641,0.00914357502203178,0.153767649539811,0.0156416586659865,-2.24502108078357,0.00306631978757537,0.15563324956919,0.00497601738651317,0.665976152163917
"11422-49",390,-2.245641,0.1549768,0.1,0.112223645984181,0.65979381443299,NA,-2.24111323138626,0.00293713841228201,0.156037395371556,0.00486919396329261,-2.24355188140567,0.00339868666069438,0.110421629688626,0.00469104512712399,-2.23315455641238,0.00928876904806336,0.130184272214929,0.0154013558562569,-2.24234893082955,0.00306961319249216,0.155035258284751,0.00475408220851657,0.680027359056718
"11422-50",390,-2.245641,0.1549768,0.1,0.112506676314684,0.660377358490566,NA,-2.24182679322282,0.00300464147838982,0.151533708039951,0.0047847304343811,-2.24567168792436,0.00356699361372514,0.109358226041154,0.00472353362428429,-2.25133721589831,0.00885718805794244,0.160624481971795,0.0165113441427367,-2.24311852050248,0.00320147792254189,0.150414832904994,0.00465886079149451,0.681335126646741
"11422-51",390,-2.245641,0.1549768,0.1,0.111106583643573,0.573529411764706,NA,-2.24594446536578,0.00288205917278151,0.15384899009265,0.0049955144174404,-2.24264397824891,0.00348374890899501,0.0850685647637772,0.00472592453195347,-2.23914477344301,0.00968821135031575,0.150797105334372,0.0149424809027975,-2.24433473065396,0.00290581495225229,0.15440473845774,0.00538753304798809,0.551772271790129
"11422-52",390,-2.245641,0.1549768,0.1,0.111270525935415,0.622340425531915,NA,-2.24438022418769,0.0028787014153865,0.153581978868746,0.00499088968563118,-2.24320315751323,0.00334388228644858,0.0959496017758008,0.00470344456139685,-2.25255210304659,0.00902770969596598,0.157849823265377,0.0161020898390869,-2.24417572211163,0.00298093451129155,0.153787034480245,0.00500920786304233,0.61879756146944
"11422-53",390,-2.245641,0.1549768,0.1,0.11159393372154,0.664921465968586,NA,-2.24789474896982,0.00293991673373137,0.160092068756015,0.00488683918532535,-2.24517825951149,0.00337458549378145,0.104057727446073,0.00469911306798524,-2.25146950214377,0.00918785106826613,0.18267666708019,0.0156012531805254,-2.24649826129864,0.00300151404149572,0.162080587577548,0.0050115253677778,0.638980120156011
