"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","msg"
"11422-205",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.534591194968553,0.111798365175854,0.560693641618497,-2.27855883819062,0.00149516516960175,0.178155072005126,0.00200690527262015,0.142391864635941,0.00589819694742686,-0.0552231766936207,0.0633081894270258,0.966489708703097,0.357158819671798,-2.28509236181202,0.00217132818186723,0.0996577512272806,0.00227614430251056,0.168942511707271,0.00594824262153324,-2.27663185837355,0.00510201012454254,0.172044786673809,0.00633923680577602,0.152931793696681,0.0242867163319899,0.0738346673330518,0.213022635843705,0.692700299723126,1.52262797937155,-2.27802536612286,0.00159207597871539,0.177742068512834,0.00662693415962972,0.139564434984783,0.00201180336620883,-0.0687940559937828,0.0667074812192086,1.08816022489747,0.380749509671871,""
"11422-206",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.515723270440252,0.111598044551326,0.529920692141312,-2.27977009008202,0.00149759003279539,0.177105556068493,0.00200953762650139,0.14057895103815,0.00586475062233498,0.0440338024883974,0.0648513291063392,0.48646269344636,0.345304077277128,-2.28061489421284,0.00206850774320362,0.0960229251289415,0.00221458606973257,0.152643740639183,0.00587215277461976,-2.28250641375648,0.00457608077982092,0.17729345684461,0.00633983797938613,0.156106781750337,0.0137488648025992,-0.12030984950162,0.214991545122509,1.44511588489096,1.1524933350207,-2.28009991259643,0.00160912251447715,0.177335957105988,0.00671806263929424,0.142863583814937,0.00200676437656225,0.0523285868962831,0.0682037069865457,0.403264817864741,0.36118329264586,""
"11422-207",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.55,0.111539043842457,0.512473271560941,-2.27788681708115,0.00149569836282384,0.176007285454978,0.00201625331520582,0.143596492273621,0.00634940504734164,0.0557961683621221,0.0649129309675102,0.420171241529033,0.353724843199308,-2.27898070311421,0.0020176307709501,0.0959903355395327,0.00217975883735434,0.155219401581014,0.00634781626688061,-2.28203631648435,0.00501325454135054,0.177430011563916,0.00627721829350813,0.165563184855728,0.0218969805093751,0.219663058978745,0.209755464155803,-0.163933606804535,1.18039095244675,-2.27846587140645,0.00164838783753979,0.175986426281054,0.00758460294598373,0.143836032907741,0.00201061119424398,0.074167629374896,0.0687146163285379,0.417314346834396,0.370000832296908,""
"11422-208",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.477987421383648,0.111978880025866,0.538965768390386,-2.27721903087169,0.00151380765629693,0.175367772957052,0.00200263876075073,0.147325622008725,0.00608502858568265,0.0834475675749021,0.0646604200099749,0.242000439698374,0.352142734062231,-2.27740333721589,0.00209872336372599,0.0956769326659586,0.00223153194104547,0.152967238238469,0.00608576050588352,-2.27507156059894,0.0046009151527601,0.179535584601921,0.00642958515674464,0.143905578623279,0.018409237173931,-0.290927052410641,0.206233271458322,1.58577929436134,1.03699426340352,-2.27713645978556,0.00165736971304114,0.174840527385457,0.00669705936599278,0.147760719311553,0.0019993785832455,0.0895648546680552,0.0686494740554237,0.211300413394063,0.366290012046508,""
"11422-209",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.532051282051282,0.111667454810058,0.532374100719424,-2.27797980088853,0.00154582616276945,0.178395382714881,0.00201815627284851,0.141209904964056,0.00670066913595374,0.192598736605294,0.0659694496945623,-0.954336273469312,0.392626100161633,-2.27491708290918,0.0020965077900015,0.0968685282326801,0.00222026406616587,0.116513737251361,0.00671540375626361,-2.28428515612238,0.00517295582046693,0.187627452115235,0.00639293780545286,0.140422322633521,0.0250297029472241,0.382622907232162,0.223425362457527,-2.44277795711269,1.49173686153007,-2.27897959866823,0.00166234115550821,0.178384978843837,0.0071699386729035,0.141673636029027,0.00200577643730411,0.223562314277478,0.0694829639839287,-0.962801408471411,0.40553256054567,""
"11422-210",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.468354430379747,0.111585655505546,0.529834651329978,-2.27649379134353,0.00150522370364312,0.174321688118497,0.00201274776968318,0.140051058838615,0.00656756293994237,0.0859939203468224,0.0630959573798952,0.0689228574479118,0.355933805087133,-2.27359410114745,0.00206434659396584,0.0908616748222406,0.00220988092462075,0.140841336259499,0.00657436367458693,-2.26803845642864,0.0045231091689069,0.171862411792607,0.00645299961390369,0.136889904187624,0.0194404100979237,-0.130052128389748,0.198632071482215,0.0267223801215725,0.959080942077211,-2.2758813517055,0.00162944529059271,0.174123125420526,0.00726902213114358,0.139483583864334,0.00201048401602371,0.0694338064769822,0.0663677040714365,0.0854077210418925,0.368876480244157,""
"11422-211",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.5,0.111288580162454,0.534736842105263,-2.27828256659232,0.00151399648422451,0.177336561618165,0.00203187399310835,0.136907376755875,0.00629776498762208,0.0127461781211639,0.0649192990118418,0.0388924406414052,0.374436127389082,-2.27768082215386,0.00210012918748304,0.092548674921428,0.00221521922566735,0.1367328519167,0.00632305098864182,-2.27763352466217,0.00500900460192341,0.175413188753861,0.00650084676165257,0.150781028147245,0.0201868228206076,0.26942143400875,0.203773005787864,-2.4993000700323,1.21658306232935,-2.27899372255784,0.0016143494536362,0.176915709358663,0.00676678445800583,0.13693698739182,0.00202647290452344,0.0389446066628584,0.0679157231791262,0.0502110192145533,0.386737349960863,""
"11422-212",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.5,0.11120041986047,0.536465638148668,-2.28015510728153,0.00148273975397628,0.177713584055502,0.00202938568205486,0.146628832103818,0.00602667296831343,0.0436620824017089,0.0633931104461502,-0.278405924595242,0.328393108501003,-2.27928479202206,0.00202601616760055,0.0936216291885332,0.00220394198318356,0.137272769782348,0.00600820285328943,-2.28878051929429,0.00491157446206111,0.19004722973462,0.00637913726001102,0.184227619572533,0.0222489659073531,0.0947934989016082,0.19546553282835,-0.972937761421446,1.21925321634922,-2.28042814799032,0.00157717204807294,0.177365515241584,0.00644961880777884,0.146238664587417,0.0020299119734708,0.0561966133262192,0.0661977622728423,-0.264575376829057,0.336110580815789,""
"11422-213",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.517241379310345,0.111779030711491,0.538737446197991,-2.27626926548729,0.00151488402490534,0.175696443530897,0.0020104866314012,0.142731476274403,0.00672190361263942,-0.0395015041740783,0.065809772022651,0.999301748426282,0.383258163283228,-2.28253236575556,0.00210759574582947,0.0988119738380366,0.00222330181108582,0.171486914832248,0.00673706824570902,-2.27256481621551,0.0048350043510684,0.166367895797244,0.0064574137320845,0.150419949680173,0.0214902831869169,-0.0502542901616445,0.222129722662446,1.10758256169624,1.37702130759036,-2.2771331928365,0.00163265540053315,0.175500977906097,0.00741901957003414,0.146738696728075,0.00201497537041965,-0.00809067135532476,0.069595377530324,0.850439124305395,0.401896683910431,""
"11422-214",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.516339869281046,0.11167698009462,0.51859649122807,-2.27518343639354,0.00147826876167726,0.177211059560009,0.0020230172500124,0.137919135275485,0.00611962704996239,-0.0238085035875838,0.0652875199660472,0.618924959294486,0.350333715359019,-2.28001768254064,0.0020167760435403,0.0982912569574375,0.00217807871791572,0.15650149922802,0.00614085937288508,-2.2686967328713,0.00476390625631925,0.173984608041729,0.00636627855076222,0.112779050471262,0.0172908195989972,0.00384720224426265,0.208689378690284,0.464221561169673,0.997684498486903,-2.27569053412359,0.00160264346988036,0.176897194893921,0.00696394546466202,0.139163772936734,0.00202626932002138,-0.00377314478837155,0.0689489220345287,0.579664371058714,0.36857547292782,""
"11422-215",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.544910179640719,0.111438732277893,0.568965517241379,-2.28089001409951,0.00149881695158653,0.175646242456386,0.0020132500113088,0.154136582777245,0.00644578743139872,-0.0613696325469639,0.0642056635747598,0.715320713238547,0.355244823755787,-2.28661669326319,0.00214021133642838,0.0967636804831036,0.00227423158776448,0.176280624429987,0.00646156322152154,-2.2730533362907,0.00487734804411266,0.165687595765338,0.00625142279763979,0.148786378124827,0.0224920568463169,0.174539246371516,0.201428882632079,0.0521823265663677,1.19754716179279,-2.28128630816873,0.00158497675178238,0.17516599518313,0.00700375721959885,0.151248078454036,0.00202324794011365,-0.0458718224897378,0.067510685294506,0.8331195839713,0.37063269717157,""
"11422-216",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.522875816993464,0.111699564479331,0.539784946236559,-2.27796132263658,0.00149748657675064,0.177328485724014,0.00201132071341616,0.138651590193213,0.00609234060154948,-0.069488754409052,0.065267619665174,1.2089016974737,0.368686633966883,-2.2808992653245,0.00210918324692196,0.0944430745030445,0.00222760022842539,0.168932082926387,0.00610996865558017,-2.27981545478491,0.00488766338964242,0.176462809026944,0.00637734004939798,0.15210098471948,0.0225540662286459,-0.050220574771089,0.209026092165165,1.42435969968934,1.34667347189395,-2.27776626339218,0.00162449668877412,0.177271722086954,0.00704591863646877,0.139924302360447,0.00201228467446398,-0.0736932919307698,0.0690664797851841,1.15456419923593,0.393735285483359,""
"11422-217",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.522875816993464,0.111760115446,0.569464544138929,-2.27806612273103,0.00150100677302042,0.177347138135639,0.00200707860868667,0.138043423640774,0.0058969205064552,0.0495162410209998,0.0634980174231836,-0.0934731470979216,0.336916098286937,-2.27984493294539,0.00213993508755987,0.0970292016810541,0.00227937223761216,0.136284979908122,0.00591401224796047,-2.27267905542917,0.00490516515653004,0.164383490349631,0.00644018329109716,0.129961215432206,0.0177714290057187,0.378491140752041,0.220789635351472,-2.3096985623282,1.2196705491029,-2.27892379142895,0.00161418366628345,0.176937733716256,0.00648819425958718,0.13999515279074,0.00200127049858145,0.0815787287363267,0.0664918857120534,-0.163321529038279,0.348953829899594,""
"11422-218",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.450980392156863,0.111191339215415,0.550935550935551,-2.27606437313675,0.00147499013577279,0.174396665850563,0.00203609570700271,0.129497423676402,0.00615916410738304,-0.128161101689068,0.0644546314596443,0.670223960737004,0.33672945113462,-2.28000491200191,0.00206196798648116,0.0911358644575988,0.00221738344411027,0.148540376830735,0.00613601977520159,-2.27237887221597,0.00463692382050424,0.169397937349992,0.00658558245554619,0.132155411020903,0.0219360628569233,-0.446708732297067,0.210021894245931,2.38804886275308,1.27505761911709,-2.2760360138445,0.00158504501702222,0.174979517225224,0.00681140254768093,0.133539074266035,0.00205618762850806,-0.135319094622321,0.0678791622913495,0.531364688917976,0.349172477559521,""
"11422-219",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.453416149068323,0.111206973906715,0.547770700636943,-2.28079903834044,0.00150196085418523,0.175925343178562,0.00202501094338682,0.147782954944448,0.00619455409544402,0.0327668333122839,0.0638620200309906,-0.140565885377926,0.339704026628973,-2.27957826356442,0.00207863651866359,0.0915740782796014,0.00222830909767994,0.143602288622745,0.00620131103948998,-2.28778026011913,0.00468703767605547,0.182271333310169,0.00651981242535424,0.164907194596008,0.0196755547170352,-0.169983572801124,0.194549801441872,-0.16440366140108,1.10252551172929,-2.28012319477287,0.00161332600378343,0.17605099580485,0.00694587965164325,0.144378832926526,0.00203065463913636,0.0105885057649771,0.0670700293176105,-0.0339864484325133,0.352771174087593,""
"11422-220",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.613333333333333,0.111301498211925,0.535988819007687,-2.2772746885267,0.00148509097230042,0.176370412615486,0.0020298206384454,0.138431140745839,0.006361014177279,-0.108798544772472,0.065167878749837,1.03981377990343,0.380351603417786,-2.28013252621518,0.00208215839041093,0.0918012119095129,0.00220829367604355,0.164634381513046,0.00639121185136729,-2.27559587243978,0.00480622957399915,0.175578194872819,0.00626469820425945,0.11822850736372,0.0192790507402883,0.0497361200237344,0.225538806968656,4.2028863057683,1.69263288810125,-2.27744594474797,0.0015809389414371,0.176400529875014,0.00707208964788098,0.135944062576726,0.0020507855895399,-0.106250329457581,0.0685948013055951,1.1492976919687,0.402798849126072,""
"11422-221",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.506849315068493,0.111852703668973,0.531518624641834,-2.27671330497427,0.00149103447610844,0.175946986013206,0.00200994186912271,0.146688230891461,0.00605374442638276,0.0118275559834781,0.0641348832282427,0.593698283092285,0.340256757533788,-2.28131608004035,0.0020616365429219,0.0987625452469462,0.00220903948498055,0.16435776481635,0.00606318610533808,-2.27934797046623,0.00451489892924582,0.183101332864978,0.00649734772501613,0.11485161462656,0.0208916421711354,-0.052059302051557,0.205341826331552,0.68583452450621,1.05435464523818,-2.27592449796377,0.00158965515989998,0.176534693416555,0.00679615569903153,0.142957421120543,0.00202527694884782,-0.0204596300439531,0.067927802819012,0.719220392495842,0.361375692037128,""
"11422-222",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.528169014084507,0.111736221014626,0.537796976241901,-2.27684656662373,0.00149499698510951,0.172588850648083,0.00201024762750988,0.142559564551802,0.00592024955295049,-0.0223339222132066,0.0647681867554477,0.90332845265791,0.351148583180602,-2.2821384529252,0.00209693285806242,0.0966758607186517,0.00222679866367263,0.166599967046154,0.00594261024167153,-2.27438205103728,0.00446807157030913,0.178510332206063,0.00646584908865438,0.133940985436407,0.0163398307157481,-0.150875166480347,0.215443685444145,2.06898717116421,1.12645218934036,-2.27670295716316,0.00160997452784134,0.172735845159348,0.00633622005746459,0.140316991642638,0.00202110444239492,-0.0313123754102482,0.0686788989343244,0.999652914050125,0.366120958187374,""
"11422-223",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.503311258278146,0.111322147824768,0.547501759324419,-2.27882522443334,0.0015182849309254,0.178403707275574,0.00202827892445204,0.141329924316856,0.00656734685611763,0.000627766193511073,0.0645914552655759,0.00615498120993377,0.375224878429172,-2.27888116932437,0.00211986037710002,0.0933944202574702,0.00223235600327512,0.140925663629591,0.00658250557648537,-2.27031351484904,0.00479469968717693,0.165672274697974,0.00646771735671946,0.13689512817305,0.0228252633196473,0.144070991404204,0.204136396299216,-1.28672353144409,1.22016545298922,-2.27881880388673,0.00160836026842519,0.177962541066511,0.00697033087458769,0.140252639288029,0.00202772213975536,0.00565358824598535,0.0679175729171795,0.0445553544162162,0.38714165871795,""
"11422-224",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.532894736842105,0.111561553371439,0.546863988724454,-2.27545844686527,0.00148950661720156,0.175450352315381,0.00202236697714101,0.126251389588927,0.0058247031479714,-0.0410549948079228,0.0645337774400861,0.389955131919046,0.328509757415707,-2.27508061803804,0.00207841912897243,0.0893161951193183,0.00221954198729348,0.137629797017525,0.005853415423603,-2.2630702864919,0.00490470222347404,0.168350684422436,0.00635545991207293,0.0913493447809305,0.0196851543341365,0.142268530362094,0.212568082735118,-0.0900038961682712,1.1734437166679,-2.27475143102109,0.00164659794508811,0.175785234919657,0.0071080656727488,0.12676147900987,0.00203454794692231,-0.0663830555993978,0.0684403403209693,0.365379054849165,0.347021108133998,""
"11422-225",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.516339869281046,0.111566622024251,0.555555555555556,-2.28003876961196,0.00148673372411297,0.178415876627575,0.00201253738046488,0.148932236152733,0.00628775347940346,-0.0634754808349869,0.0639348831520201,0.903098518189724,0.353772906832528,-2.28328397959404,0.00210461072311809,0.0950770011352349,0.00224725138975721,0.17537347631852,0.0062859496555726,-2.28049302152956,0.00466206788500291,0.177655391485666,0.0064318149827182,0.169251080286603,0.0257469720540995,-0.110456350011314,0.21430724952806,1.72721806005542,1.39983615114362,-2.2813888158475,0.00159461176561015,0.177886458556532,0.00682826522637249,0.152498197251585,0.00202094765091263,-0.0153941013741422,0.0675732875426346,0.789611711018908,0.365264185074799,""
"11422-226",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.53125,0.111271117980757,0.552090715804394,-2.27954321435648,0.0015203920055665,0.176672670623892,0.00202130661730484,0.137028421577912,0.00662310954075269,-0.115764371077328,0.0663707865553778,1.17221416009526,0.395417331362352,-2.2860147339462,0.0021613224349946,0.0964560834925694,0.00224752936847869,0.168419731604023,0.00666482325554437,-2.27832354960049,0.00483200703836497,0.169571064046848,0.00632643657330324,0.175523506400827,0.0192830830118619,0.0504064576774925,0.198556278329045,0.768224359597914,1.23945436625322,-2.28056220337089,0.00161617098425428,0.175995865990952,0.00731718834531969,0.138384748692816,0.00202587077118151,-0.0773111162684457,0.0698763594040294,1.14225857300801,0.417267454580311,""
"11422-227",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.441379310344828,0.111258731540437,0.55393180236604,-2.27648195579664,0.00149524837566546,0.175284504726014,0.00203519740907198,0.13403738226203,0.00628097850867561,-0.0315984773259734,0.063787628145286,-0.0934169491889453,0.33709520520819,-2.27551369727856,0.002077945682697,0.0887361477976181,0.00222489910215765,0.131234219172386,0.0062904932802909,-2.27013596691588,0.00462136468612355,0.171015376504923,0.00676138791052975,0.0827071532221358,0.0196821809686106,-0.13283342764002,0.205793455803103,-1.00500262072185,1.19775670000446,-2.27613112088416,0.00160470935527984,0.175506688246643,0.0072650808129759,0.131667985622414,0.00205341464644325,-0.0447883742050884,0.067533829861639,-0.0224521729633613,0.352858134797822,""
"11422-228",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.479289940828402,0.111437081901174,0.555633802816901,-2.27795016631711,0.00150491663661293,0.176280708012538,0.00202826692857994,0.149230573710755,0.00631363127993616,0.00190866988717611,0.0632886208005495,-0.12628164633864,0.360165786666933,-2.27730073363648,0.00212560735055305,0.0911515004685108,0.00224444337486224,0.146000830229262,0.0063431253471896,-2.28186481050219,0.00513689076726331,0.173141351491412,0.00647160754447676,0.177080073817576,0.0236459101700101,0.148798556063106,0.202771184489428,-2.36486993421209,1.37718202100654,-2.27703761558897,0.00160581491446757,0.176378292022853,0.00698588993241549,0.143146725872844,0.00203620372592736,-0.0297961554867924,0.0664043255181964,0.0999943836148046,0.377481753801281,""
"11422-229",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.519480519480519,0.111684520868198,0.56308579668349,-2.27795631750936,0.00150728576644501,0.177460006927796,0.00200935481783096,0.139935245952241,0.00645335410367199,-0.011309178006853,0.064704341501722,0.461786748829498,0.368016480137482,-2.2783538122416,0.00213861011029687,0.092822260005671,0.00226467881688933,0.153197714403755,0.00648262985950484,-2.27463413151505,0.00462054470384377,0.167145327991715,0.00638060758642893,0.156223841782797,0.018497777943349,-0.144601208685649,0.203419443198418,2.53144713151342,1.46583172447272,-2.27754250142663,0.00160231964594378,0.177459646989104,0.00698447157717399,0.138616198343068,0.00200796357900567,-0.0253411673459859,0.0675425875270052,0.514238956233677,0.382260646362973,""
"11422-230",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.428571428571429,0.111921526806535,0.53952139231327,-2.27407345225098,0.00153281786751872,0.172008456588392,0.00200700998268651,0.133662595873523,0.00639317139595673,0.0741761759445799,0.0660348087172233,0.215665651648489,0.376676004324106,-2.27564828836157,0.00212515072492203,0.0952002056939029,0.00223417198288138,0.138962755786013,0.00641030795516124,-2.28079204369582,0.00487970137988201,0.174438758095065,0.00669423356916058,0.149495231448927,0.0226429210117034,-0.170865925924049,0.215909581481552,-1.07524033929474,1.32376170128285,-2.27356882868239,0.00165322211158874,0.171939037784184,0.00700184560099285,0.131355748557722,0.00200848389997546,0.0569381354696676,0.0697290407345545,0.312726975654855,0.39363765019904,""
"11422-231",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.544871794871795,0.111471006040213,0.539427773900907,-2.27578389420761,0.00150293083266406,0.173249117941073,0.00203173605798819,0.142314825397072,0.00608799689179062,-0.0397049387699234,0.0662989743007905,0.279453539708579,0.371404420777489,-2.27464751765687,0.00208799758966138,0.0875036262228764,0.00220863247153751,0.147826747510832,0.00610998430861666,-2.27603666753425,0.00496598366003264,0.168558604432284,0.00629688714569531,0.182867490710667,0.0210500301876775,0.0968738461922801,0.217717677459243,0.736826501482041,1.30876151068629,-2.27639184216675,0.00159991877078359,0.173099499492312,0.00655637717303691,0.14376627362059,0.00203971811956785,-0.0175705153748891,0.0698018438029546,0.22440722118714,0.386210356741916,""
"11422-232",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.56441717791411,0.111566318877625,0.537463976945245,-2.27933217149329,0.00149672251456014,0.175849051841867,0.00201052874735707,0.145017880518025,0.00605009947498926,0.0535998993619588,0.0633683544646995,0.275816977437868,0.336771654094714,-2.28019918556539,0.00207585506085076,0.0953597284434901,0.00222374426316843,0.153098461893297,0.0060649967111699,-2.28106945913546,0.00477125450696925,0.183761786664203,0.00626353427277379,0.159128770719972,0.0201948430016258,0.0759172363146312,0.206211898788719,1.55092623619517,1.15089354853557,-2.27955163990172,0.00160172271172878,0.175768538873535,0.00655005132478883,0.14227251581782,0.00200937841619099,0.060145602229651,0.0667462950128294,0.380623161970239,0.350653801154268,""
"11422-233",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.47239263803681,0.111425245050313,0.561663143058492,-2.27752295392516,0.00149677677129936,0.177631725083159,0.00202400635772368,0.141491854184585,0.0066068562476031,-0.0877241054815757,0.0639867772809348,0.635667952032081,0.372906979401629,-2.2785347699519,0.00213354949523287,0.0904298330959129,0.00225050325310733,0.159487254993618,0.00664240785877956,-2.27958789978983,0.00464102166934525,0.187208563246794,0.0064231414801185,0.144675791912472,0.0232686308882397,-0.334359135228582,0.199886426372768,2.3980181148977,1.34420037737542,-2.27780161333919,0.00166542752637655,0.177483626080054,0.00815438532249666,0.143633567434006,0.00202629170855491,-0.0772018790117423,0.0673069122042436,0.561902756988265,0.394178741288141,""
"11422-234",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.43046357615894,0.111410165313568,0.554462403373155,-2.27749442110676,0.00148783552290316,0.175851720646868,0.00202666863646893,0.143298223328529,0.00610663351635706,-0.0501878645620856,0.0633776812285431,0.318752434326546,0.349915265560468,-2.27824463263148,0.00210732740031437,0.0908093819682311,0.00223776466245713,0.151425889187208,0.00612316466996324,-2.27961172657122,0.00468578440794849,0.171881954130949,0.00670324386846621,0.15071380642979,0.020448115342705,-0.33250698294859,0.215491936643216,0.511459538825987,1.35165701546639,-2.27831059639061,0.00161881685183077,0.17565407047442,0.00681292986718953,0.144398954518702,0.00203012067908863,-0.0254386758254291,0.0679145452666503,0.312688508061247,0.382734433019829,""
"11422-235",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.519480519480519,0.111483375468775,0.546236559139785,-2.2780363466969,0.0014843498857394,0.175313138166454,0.0020166963785652,0.137510798115756,0.00576817683335353,0.0513343097729237,0.0629934111215206,0.0333413247793623,0.352019368839589,-2.27937875700349,0.00209757242550489,0.0956539519119558,0.00224211654439523,0.138180160037824,0.00578164179890313,-2.27199489111999,0.00466449190196535,0.165905468810881,0.00639532034064231,0.134414876513875,0.0159131601862485,0.0550785172793544,0.208308491323612,0.212640697279369,1.22606460965845,-2.27743776146749,0.00157021266102051,0.175102840596618,0.00609303118103173,0.135819118591868,0.0020198735572142,0.0343654854193247,0.066135252692009,0.100218098183892,0.362888652018579,""
"11422-236",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.606060606060606,0.111907893719451,0.547267355982275,-2.27949815784355,0.00151971990398666,0.177013635199023,0.00199722585867712,0.14413858242099,0.00610268728125677,0.114968887197293,0.0634959629412401,0.154198138256895,0.34070270523523,-2.28100183957599,0.00212576785308105,0.0995029212823275,0.00225721273659256,0.14879917456805,0.0061187885085919,-2.28123945660375,0.00510796821442011,0.179896361859559,0.0062028352476047,0.141660171727128,0.0172223995172074,0.386821519299385,0.205387139217056,0.339436489190587,1.00812657092136,-2.27927297305979,0.00166669393939204,0.176999910770644,0.007179619510437,0.140031429333933,0.0019933505753209,0.105925875233659,0.0675103193478153,0.308060510161087,0.369878309465559,""
"11422-237",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.538461538461538,0.111412333259148,0.551699716713881,-2.28023592531237,0.0015321018362012,0.181209258128826,0.00202443275595035,0.14408635199049,0.00664685865633709,0.0332863008924916,0.0648573396491281,-0.203102913576859,0.378933650340785,-2.28053831405148,0.00213999876707619,0.0965154464586804,0.00224369661462368,0.138676972651762,0.00667210216300297,-2.28475146362767,0.00498410558273524,0.183513212159365,0.00632662000975235,0.157054429613739,0.0230705940330798,0.0298976017728798,0.214709095924957,1.15070488128153,1.333046782909,-2.28029675697869,0.00162139680065291,0.180476152917706,0.00713937819061595,0.141179960976116,0.00202413255077584,0.0419567409794075,0.0676979670717521,-0.0872383311222283,0.389835421071144,""
"11422-238",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.448717948717949,0.111476319093358,0.544096728307255,-2.27892398473423,0.00147607452999654,0.176407192251803,0.00201849625895747,0.140417170377698,0.00582735250353221,-0.0566549860431318,0.0640312723423892,0.802407619752766,0.337398931120006,-2.28383257862746,0.00207110274558744,0.0968711546060926,0.00222650046558063,0.161496172013467,0.00580251190606901,-2.28384824169899,0.00482367037794844,0.1812741608966,0.00658146676158165,0.139470637785684,0.0225487838373158,-0.116157675103623,0.214071531720106,-0.780827028512338,1.23820196772637,-2.27864051864484,0.00159072631890231,0.176014851989897,0.00658028562465732,0.137715691908482,0.00201884183083482,-0.0616941029849202,0.0681910398108429,0.901556221454182,0.367243176514601,""
"11422-239",2200,-2.2778541,0.1764544,0.1413503,0.1,0,0.3897812,0.5,0.516339869281046,0.111555043768071,0.529706513958482,-2.27873959400612,0.00149306315299351,0.177229544741697,0.00201317931581862,0.1435125823406,0.00630040931593848,-0.0113233855217339,0.0647648797954607,0.855523684569293,0.370933260279522,-2.27936881220027,0.00207168781949978,0.0932519491558492,0.00220970747236248,0.166301306749034,0.00632319731825464,-2.27753818043899,0.00490916080656606,0.179142221621603,0.00640017994122738,0.147498342416891,0.0191028139003343,0.104277597044573,0.217572664207329,-0.331307234280582,1.23880435810848,-2.27754099615467,0.00161485318118704,0.177748596173041,0.00715585510519198,0.138777638683265,0.0020189056885056,-0.0571625881513617,0.0683614627223447,1.02922813326343,0.390171895881186,""
