"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","msg"
"11422-495",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.730769230769231,0.115979827100863,0.345454545454545,-2.27468941358472,0.00422091967550632,0.175523204044063,0.00475487535580227,0.127353134323386,0.0143002622952048,1.50362463535004,0.192718176083688,-1.08328317394471,0.96800309843373,-2.27296825581926,0.00502339298710101,0.143031174055185,0.00532938819127874,0.10931948631688,0.0143576381158593,-2.27253763928359,0.0124556779756505,0.168535427260051,0.014824734627007,0.0805728597121514,0.0796616483941178,1.57273164086115,0.697679974147061,-5.00404347482154,4.3927821736334,-2.27566795820872,0.00503773951981341,0.175133525518953,0.0161370036695063,0.125898191904286,0.00434664417255262,1.56789939374556,0.21961173787181,-1.02787369566765,1.03750573785856,""
"11422-496",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.703703703703704,0.115352130727521,0.350877192982456,-2.28114244395874,0.0041315975151728,0.178875365659999,0.00472894174188404,0.131783555067528,0.0150158730596182,1.0342278806735,0.188726015330008,2.45528629690625,1.27665651918987,-2.28377577184746,0.00505675966125797,0.139764997992029,0.00529608482984014,0.171331635949212,0.015034279333921,-2.27452245123669,0.0124925199696728,0.199489842664475,0.0146970504391071,0.0640123394560083,0.0485059263697936,0.730988382001151,0.530677443244713,1.16313540886007,2.94847241713334,-2.28067703011438,0.00538863168278357,0.178398962718277,0.0178658964502353,0.128291501067469,0.00442403848531737,1.01514889792749,0.204181341030541,2.80390758773894,1.40915877506234,""
"11422-497",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.730769230769231,0.115683574000864,0.312101910828025,-2.28404484697201,0.00423323255000218,0.177803950588817,0.00480378208137662,0.145438090145884,0.014690907206006,1.36418219468529,0.19649574216798,1.99486726533636,1.35759670737784,-2.28942308029404,0.00506059772895378,0.152062222592218,0.00535109012941694,0.172582190704939,0.0147412996929584,-2.29398198440529,0.0131044290459242,0.205354210449794,0.0151238602221588,0.143080696111519,0.0546129391921312,1.17045081644144,0.615527729634719,-2.14258598449287,5.11624991788655,-2.2831988643019,0.00492986133345854,0.178071086210017,0.0157864442493646,0.144308289680222,0.00434726889167353,1.31380412847024,0.211402378820024,2.00409204795689,1.39572489942372,""
"11422-498",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.888888888888889,0.115943565246514,0.28125,-2.28006867297373,0.00427452398837401,0.178770941565402,0.00477956528599415,0.143624078903573,0.0161892044289332,1.64968022141002,0.207132863579935,-0.169075630237413,1.17145515872689,-2.28104186505675,0.00491742279389799,0.153197528438151,0.00522695841950698,0.141478169623977,0.0162392375293356,-2.27177467429457,0.0131298953626317,0.17846370501081,0.0152883119368201,0.126634424536907,0.0404707766418819,2.18617858115687,0.69779712798483,-0.96833335238532,2.65256220273105,-2.28031812024245,0.00534321860587904,0.178174788967355,0.0203879955064244,0.150793311332826,0.00429447208401882,1.68548108002676,0.225194811857135,-0.580522204310253,1.21510732895282,""
"11422-499",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.851851851851852,0.115671048100239,0.319277108433735,-2.27188580208664,0.00418782075267688,0.168113991479556,0.00473900790750607,0.130245610224312,0.0163120228216115,1.48731804242326,0.199576162421377,-0.400364148906606,1.09688621913469,-2.274862515125,0.00490381496053923,0.142985136623739,0.0052496612652962,0.123757469257884,0.0163464785902476,-2.25154664970965,0.0133789855764425,0.15532285031289,0.0149834860401897,0.090567985520612,0.0583258719204715,2.07664707385719,0.777896492987432,-2.46986574466056,3.73321944308045,-2.27303325898245,0.00525629137868725,0.167766879674228,0.0226053652188287,0.141295522309807,0.00425383860053859,1.56333593225553,0.239578566797283,-0.983449292244766,1.26890083460938,""
"11422-500",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.689655172413793,0.115799312466634,0.304878048780488,-2.28292996367398,0.00417296921320579,0.181978544713849,0.00475757803561978,0.146655199287511,0.0151636059183489,1.36535044526498,0.199751982322592,1.35780462839649,1.27381745217285,-2.28665461423016,0.00492269166127585,0.152967969959102,0.00524561868943363,0.167866933222952,0.0151776483936559,-2.27521245444648,0.0118243848632601,0.16798979816849,0.015281906019448,0.153024386527214,0.0531387013245322,0.38018001748627,0.535726887311306,3.60763264143867,3.4588177398074,-2.2831668381789,0.00538076455777444,0.181726256277902,0.02125181392,0.143052083610134,0.00435698406851587,1.3746377035646,0.226597375883431,1.7303783906229,1.53537100621916,""
"11422-501",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.857142857142857,0.116512943920749,0.318181818181818,-2.27545378466865,0.00421527824289573,0.174185870023081,0.00482611382008565,0.134778457484097,0.0156421914971995,1.51191906272743,0.204399151230654,0.476342916554674,1.06776432350162,-2.27852615434522,0.00494011777551504,0.149148212107499,0.00540392454746252,0.142587374227207,0.0156276774770663,-2.29842840374173,0.0136830613813784,0.187223117923925,0.0156558279916037,0.167370508408364,0.0545348625523266,1.74876965150844,0.758655921763765,0.302041183772906,3.80257277971918,-2.2768404850226,0.00515449707037982,0.174666006110559,0.0212633297618877,0.144086139290918,0.0043205200935668,1.57161514180842,0.227228469110786,-0.0203008505345807,1.10153059886028,""
"11422-502",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.961538461538462,0.115713596195606,0.339393939393939,-2.2787810361307,0.00424658243505697,0.17316504633332,0.00474713162894422,0.157498552960068,0.0168050681269113,1.25310917779396,0.19466846777196,1.31239161211375,1.26609977123621,-2.28452157725674,0.00510306912564578,0.145256995585777,0.00532045852574583,0.179422925321719,0.0167815779923883,-2.26327148218155,0.0153972374977272,0.161414069125799,0.0154050773204179,0.192241779487597,0.0745977991724242,2.01840592555545,1.31349372995234,22.8805008468981,32.3962286835782,-2.27916450765006,0.00546890313339097,0.173436986044454,0.0235313187883737,0.15253487640829,0.00419950273625229,1.25858851364459,0.231562895890064,1.68523765254439,1.54742666695216,""
"11422-503",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.758620689655172,0.117057436727046,0.23448275862069,-2.27635418582926,0.00448267003195747,0.174031173159384,0.00486973144677625,0.149277415123574,0.0158303356328381,1.85646150362508,0.243701391545702,1.06687465211193,1.53624683732132,-2.27801667444888,0.00504894603169801,0.15477798117244,0.00527504913483457,0.159750366143932,0.0157976784651422,-2.28216149359416,0.0133583672926787,0.167480231053362,0.0149341042136342,0.220284308414306,0.0598322065765627,1.07135978423404,0.574825203647943,0.800191900093225,4.19683414721572,-2.2757818633451,0.00539556925852325,0.173823371475524,0.0185704040150284,0.148351347100704,0.00439095942137194,1.82483714350123,0.273534561372305,1.13052774542528,1.69020394786315,""
"11422-504",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.928571428571429,0.11593964576318,0.29940119760479,-2.27308234946302,0.00403758861461659,0.16880083396252,0.00473167443036882,0.150706403697362,0.0136403016233914,1.32489149028925,0.192158348805425,1.64790149417271,1.21455525837165,-2.27702807268811,0.00476215610995014,0.141510585942132,0.00518038822396893,0.173897245586939,0.0135914043296708,-2.26696722295712,0.0137645754951852,0.152743187556342,0.0157288910008603,0.166980475997025,0.0307595986146031,1.34143400500926,0.989025511558724,47.4348618806459,54.63157738776,-2.27156303342652,0.00490126436615894,0.168839138668782,0.0189585574172086,0.137716351908505,0.00428177253819834,1.20751904766808,0.238921886267969,3.06704095360109,2.03991598110477,""
"11422-505",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.833333333333333,0.115977231832068,0.367469879518072,-2.27123847066407,0.00408655910915645,0.171713403744294,0.00474070234100838,0.112738751387915,0.0140766690001476,1.11966927194785,0.185216776723631,1.54957254494195,1.08278734927229,-2.27563884697599,0.0050198179076486,0.138668573033833,0.00536692952431201,0.139039894325334,0.0140045988508335,-2.2721726029853,0.0123618320224487,0.175574597549743,0.01473026059322,0.13610590083274,0.0459317157168261,1.29309867031191,0.727840172926761,2.80002174934352,4.91193551254118,-2.27191185571455,0.0049445419910086,0.171562386471055,0.0179680908690566,0.118109902256022,0.00427310387543639,1.16217134976722,0.205254678335654,1.19287825383364,1.12216135402371,""
"11422-506",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.821428571428571,0.115828708080508,0.37037037037037,-2.2772504688281,0.00422948491963904,0.175246576694735,0.00477049303048802,0.133328808899441,0.015200671643248,1.35340134060722,0.184169500861231,-0.164948189735026,1.00802151511509,-2.27457870060256,0.00515178399706236,0.138258691987912,0.00543609584658497,0.130729584704256,0.0152528392670611,-2.24912661919056,0.0175956864004884,0.169540717934298,0.0168537371959353,0.0631424494903527,0.0688921798927418,2.53634893070509,0.86449031412954,-8.712107580646,5.09746534640629,-2.2764624721812,0.00521670748080881,0.176152233515826,0.0199476838468424,0.136844666105823,0.00432547824758422,1.28880936805085,0.200662450141192,-0.307398777103915,1.03055765740879,""
"11422-507",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.857142857142857,0.115981654497934,0.31055900621118,-2.27484521070062,0.00441503511731832,0.168493722584069,0.00479011553752846,0.147402443073082,0.015876587468098,1.55336472142664,0.205359950840273,-0.279531628866562,1.16182120897517,-2.27692118702983,0.0051778699397854,0.143710644409721,0.00531473464428569,0.143720236561883,0.0159086938512852,-2.26306744052416,0.0138693985070658,0.153644505316852,0.0152822863494414,0.115227966917671,0.0604761971108309,1.69669806756362,0.734502565016551,0.831345897102719,4.52555589113258,-2.27614450785043,0.00526370934042808,0.168569880153148,0.0179791113712168,0.154618213306137,0.00428711767387123,1.63048045722436,0.238660222452296,-0.750930032778792,1.17530505912089,""
"11422-508",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.8125,0.115440587205357,0.312138728323699,-2.26956289932484,0.0041838510094594,0.16811519942755,0.00472617833330151,0.120936647849632,0.0159183858020015,1.4687501900835,0.187607723691616,-0.723395717010477,0.978927666469447,-2.26925821867501,0.00488021175974659,0.13856995273086,0.00517759259971088,0.10643985346002,0.0158961574202742,-2.28548820959724,0.0160910803268726,0.191985012327025,0.016163328943384,0.098758660382054,0.0591723316901,1.82924450115114,0.648276886048264,-2.93542869802352,3.32086544512298,-2.26868937505018,0.00487690822385638,0.168079226282783,0.0185929423406487,0.114608562874647,0.00421842058111908,1.424550607171,0.219234333100539,-0.407094600847508,1.07417044921303,""
"11422-509",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.625,0.115151494210406,0.314285714285714,-2.27692965636577,0.00406147867846501,0.172448350817651,0.00470842169365254,0.141543785514411,0.0143891619011026,1.12559442526724,0.191180367020646,2.6985716200791,1.52950925753304,-2.28103422104768,0.0049023106758675,0.140245341705235,0.00519137259505387,0.172732514854602,0.0144966156182452,-2.27254263385584,0.0106058270286192,0.147267632333855,0.0151814811364281,0.185502922581192,0.0602031879801491,0.293647697976127,0.46994847425442,4.2955033898226,5.16805379052899,-2.2778114390844,0.00469779221620642,0.172656406366964,0.016542352762264,0.140624456090266,0.00426441335356939,1.14328767788522,0.21374406276617,3.06630566695203,1.69845648604807,""
"11422-510",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.64,0.114976318264717,0.319526627218935,-2.27849133689387,0.00428443563430467,0.170432151906083,0.00474866644989343,0.131298357632245,0.0167627112430941,1.30331017518648,0.19654202059415,1.05189733759294,1.3020444015871,-2.27785929383853,0.0050947066281354,0.136080722216971,0.00525896874083622,0.145063040478781,0.0168015823541828,-2.29027287847894,0.0121914813252531,0.179562410869213,0.0152157665558107,0.227536398897331,0.0432316205376898,0.737791938278247,0.520077170359551,-1.59310506238922,2.97076827563697,-2.27776711100799,0.00484925502648229,0.169665347841895,0.0192702448923597,0.134971435600369,0.004255412601863,1.29873281598495,0.218338247268662,0.719559836757411,1.37697497067234,""
"11422-511",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.96,0.116095670839316,0.311377245508982,-2.27674297477364,0.0042555732181282,0.171544415228907,0.00473992772077626,0.159807632175642,0.0135401005644764,1.2661791680558,0.205024198486478,1.73084988784451,1.33962759837365,-2.28165117732809,0.00508792094098021,0.144553914322062,0.00525648816334272,0.178976871028817,0.0136351173082137,-2.25913166982661,0.0133266651104945,0.163850090826146,0.0151969362921754,0.138524806542033,0.0357534543419781,1.2117767162107,1.55741470277849,368.27057239971,540.54007729415,-2.27645087686254,0.0050821500981208,0.171256945904585,0.0158073468385657,0.156289356711819,0.00429619351716671,1.23590929875707,0.241747360535728,2.23994582920111,1.51817356877622,""
"11422-512",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.827586206896552,0.116528597932045,0.277027027027027,-2.27465030190097,0.00431330787773724,0.16903894923007,0.00486368597420395,0.147900789513045,0.0166987113352066,1.62026781110825,0.223618742513605,1.46730788055792,1.49739024507625,-2.27458508080161,0.00497211075162184,0.14333242430492,0.00534170530331608,0.167365905195956,0.0167138824296541,-2.2478669006437,0.0150475674587686,0.144609841227809,0.0154558481191727,-0.0715651312756982,0.105086117177473,2.27122306754827,0.796955969283338,-8.11382284960735,6.09468340792978,-2.27549949322909,0.00522998329179163,0.168804791391262,0.019212393765155,0.153463849299351,0.00441278730413005,1.69582046316547,0.252836440745791,0.986223262805014,1.50270102678764,""
"11422-513",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.807692307692308,0.116181648546913,0.282208588957055,-2.28170211062639,0.00424315173660583,0.182858834001677,0.00476832348519972,0.135748444083497,0.0123349993852979,1.38966596119312,0.200722046965473,2.04692226793343,1.35184346665715,-2.28517288792871,0.00501884033752288,0.155014362026284,0.00525117124033632,0.157189024106948,0.0124459968529231,-2.28600279841086,0.0122308587109164,0.180606449136517,0.0148848161655224,0.159006595800157,0.0374393535362217,1.1497137446335,0.658927920345918,2.81123684401531,5.11474113308788,-2.2840487875185,0.00547416073750163,0.183455732395581,0.0137181702678371,0.140078674144945,0.00437452111277982,1.49717445190186,0.224642640845269,1.7441932111238,1.37172368111427,""
"11422-514",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.935483870967742,0.115638059591617,0.341614906832298,-2.28863799654195,0.00434951497017595,0.185821674337087,0.00480608389894568,0.152617450687288,0.0151123800288626,1.52859269884369,0.193916867929404,-0.896761054722155,1.02895282043721,-2.28583210609746,0.00518682250172667,0.151080945241148,0.0054056160927832,0.137030553557339,0.0151776767224432,-2.28885693117867,0.0161433786622531,0.183711349757349,0.01726238373768,0.200134576587635,0.0526048603645671,2.95478069296865,0.972712379814644,-2.16052904843831,4.14165639214502,-2.28876631958989,0.00475701392112265,0.185616497248659,0.0168248078853982,0.154712783398515,0.00432656205991236,1.54275604727155,0.213908008475518,-1.00966333148315,1.05189303058031,""
"11422-515",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.870967741935484,0.116022582666955,0.347826086956522,-2.28287771002898,0.00414747344122734,0.179070824803206,0.00477686984142554,0.162435051521965,0.0148486365265953,1.23744025550991,0.189982121043463,1.566819081511,1.18261141145464,-2.28534208999524,0.0050302939284436,0.144881096475352,0.00537704177259003,0.191423709422917,0.0148749448602807,-2.28254120153764,0.0145561101958733,0.179700445431361,0.0163172465087512,0.169656049138808,0.0378069913296867,0.719503657707508,0.806474034418524,17.3165763143957,13.1922223205459,-2.28381068310097,0.00557235736864978,0.179418669421554,0.0239069569283082,0.163506670944606,0.00426262251122065,1.27286900112026,0.21427169340333,1.51108336752083,1.31630707374751,""
"11422-516",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.903225806451613,0.117022101279699,0.327044025157233,-2.27006771021309,0.00439847581504031,0.175482402210273,0.00478669249871433,0.124213779123864,0.0135649198514876,1.56170238759434,0.195863810175297,-0.54570193010707,0.909795833244011,-2.26615586110668,0.00519129438564151,0.142261183410014,0.00534906809046882,0.113480999004018,0.0135699681930675,-2.27013719340295,0.0162853779223967,0.166524476774184,0.0166073194618365,0.170463044199112,0.0554725619926053,0.606210715620168,0.892802189605736,44.08941799347,33.5926006075437,-2.27201408885302,0.00555247297522089,0.175625930695672,0.0182538211363483,0.130955408993273,0.00429899269126436,1.65657049357135,0.220397632208608,-0.871205448331266,0.969823289013645,""
"11422-517",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.758620689655172,0.115539040814381,0.349397590361446,-2.28295128044448,0.00410478022179288,0.17811424657687,0.00475353097292555,0.165371741026336,0.0156729298664234,1.16593146059215,0.185684792388107,1.91307722014093,1.29452573901834,-2.28734357113748,0.0050041416511776,0.145170608490132,0.0053407178831906,0.197076661145423,0.0156461465815323,-2.28244249656292,0.0123101051244814,0.192425269045247,0.0150296271687069,0.211560514132752,0.0506041795159439,0.813142504610713,0.566710840545033,4.15896717934767,5.50298167245941,-2.28268234288629,0.00515161232118331,0.179413884778802,0.0205435591045115,0.151526354169856,0.00428183787090791,1.08400529781831,0.217839942707422,3.20185759473898,1.99534654868801,""
"11422-518",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.846153846153846,0.115701882961522,0.264044943820225,-2.27539148205105,0.00405299475208349,0.17486159998132,0.00468655449556479,0.149053464941122,0.0137641638866049,1.3419166681209,0.208631305778593,1.42241223129035,1.23923587309085,-2.2781807242887,0.00466161827680421,0.145841670890768,0.00502369175539633,0.167186329644596,0.0137912832050965,-2.27630496045159,0.0127375700671811,0.169923098708359,0.0149633837727176,0.160710085996659,0.0448442090404855,1.64791823747607,0.738285923583048,0.450836724623744,4.05602328078299,-2.27528796847509,0.00473681748383702,0.174320101788925,0.0158548534641731,0.149248244918793,0.00422252747326758,1.35313835278853,0.235438136931775,1.41388427143961,1.32318191546242,""
"11422-519",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.8125,0.11572807405765,0.331288343558282,-2.28129436870772,0.00416871164575344,0.179816665349959,0.00476371198799833,0.131580521973609,0.0136936779976725,1.32901453094142,0.186987796526955,1.01175573944294,1.10962215544513,-2.28634765260949,0.00503090383186845,0.151725393708285,0.00533708369739366,0.148717277128308,0.0137233335049188,-2.28302745411019,0.0137496474379123,0.184248733942013,0.0161046704453581,0.169643290435729,0.0331685265003203,1.21298430051505,0.554629990159132,2.099906165562,3.20282775876682,-2.28185452632443,0.00530149301309302,0.179410283140866,0.0161774704587405,0.136486996433794,0.00438805631277738,1.37423494163614,0.20650331612054,0.676879516860626,1.1271988056585,""
"11422-520",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.75,0.115135626837934,0.27979274611399,-2.27286194923472,0.00404524448715681,0.173527759287931,0.00465800754123425,0.147119404052206,0.0142030024956975,1.24186092005171,0.194420776570059,0.448705471487162,1.04741507174106,-2.27165343664036,0.00466372445750159,0.135766833060462,0.00495991607391457,0.152842447441361,0.0142225145990689,-2.2810215431042,0.0132743467793429,0.188849789782607,0.0148034434840074,0.132259064917788,0.0670902815302341,0.512528271664875,0.689488469735849,7.92686800789218,7.79014818477993,-2.27342736456558,0.00481821131866623,0.173758171126543,0.0170754077082063,0.1512159228386,0.00426289136148025,1.26772200096209,0.213386052461966,0.182719271741645,1.13158074321211,""
"11422-521",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.774193548387097,0.116707601971524,0.416107382550336,-2.27129994587598,0.00434900183647812,0.172002744693703,0.00484390538434393,0.112568646185398,0.0147924251280065,1.1943702101081,0.18361861271273,1.59910904083251,1.23043039478049,-2.27863786939782,0.00561296411067232,0.144677571691364,0.00577575779029199,0.137299831430729,0.0148349304446487,-2.27954560551192,0.0160184726541177,0.18977189115844,0.0162929915997389,0.144081995935033,0.061123667149691,1.61585327685637,0.642994417099766,-4.36642287976169,5.00722098361985,-2.27196177856333,0.00582295424540435,0.172676998772943,0.0235211768250996,0.11501603526602,0.0043053679854648,1.2085704739647,0.217170139726029,1.40317493362275,1.3774667143306,""
"11422-522",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.740740740740741,0.115454922053872,0.298850574712644,-2.27958219000989,0.00413799462622717,0.181994331162775,0.00474069422815276,0.139389014382352,0.0140456555683902,1.54666269052973,0.193318799967378,-1.12651157280374,1.00732084905137,-2.27696485451997,0.00479559408551416,0.148609772082091,0.00515817562107924,0.120619854129719,0.014008370181544,-2.26932206116215,0.013297803607696,0.176013710302574,0.0149788795707388,0.157220873482273,0.0399695559507915,0.977862118186692,0.572439555494664,0.696867013043754,3.64714047974765,-2.27887158021193,0.0046017042114777,0.181928131496752,0.0151448400417725,0.142869356642843,0.00432069270700982,1.51645980555976,0.212604995729815,-1.33186790268042,1.0355757598159,""
"11422-523",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.833333333333333,0.116472046546225,0.2875,-2.27879014332602,0.00426495941910982,0.177908313022023,0.00477548178123891,0.150262936976538,0.0129336597198296,1.55295277512611,0.201849915985757,0.49054223218166,1.08772084247217,-2.2778256695054,0.004977054986617,0.148020729800903,0.00524435370044873,0.156324717454305,0.0129960452867395,-2.28697323340169,0.0130654639671954,0.198813562469857,0.0163791056977962,0.149526007100998,0.0439765598290016,1.04855133978375,0.612554425463421,5.95208078308929,5.54646321986486,-2.27940946447486,0.00516461831305854,0.177852092576034,0.0160446834907387,0.148002449662904,0.00440999156428295,1.5805843995645,0.231488507463019,0.750159941044125,1.23428133882411,""
"11422-524",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.75,0.115128345942053,0.294797687861272,-2.28125811771914,0.0042141747058559,0.172987890420786,0.00472674850343113,0.151253456199409,0.0143995104511629,1.27667525476752,0.19918720085329,1.65370944954399,1.30862912529849,-2.2861196843245,0.00498377844523026,0.145393852693009,0.00517993146431519,0.172103417352419,0.0144898474358188,-2.28924889094563,0.0134019991697232,0.169844082980553,0.0149505413225153,0.142722057032267,0.0707994774604227,1.20059079188199,0.62185469358404,-0.945987596248299,4.00840686227231,-2.28102141939738,0.0049608484073547,0.172225184179467,0.0170889765218465,0.144649530434912,0.00422090113374119,1.25897826545682,0.221606085124725,2.51182582566939,1.60553835548873,""
"11422-525",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.769230769230769,0.115453914751959,0.295180722891566,-2.27317965354219,0.00411408843205096,0.168780854572862,0.00475213570722577,0.115291326363229,0.01312056805889,1.4507812742048,0.190329242603189,0.673105050094261,1.09529706956876,-2.27689941224554,0.00485005532869517,0.143925487583078,0.00521692229279403,0.125699512254281,0.0131655290155738,-2.28354892149808,0.0122324177100838,0.171915871031906,0.0148293693865136,0.178899259309479,0.0484087198662421,1.16385164374012,0.585894322123193,0.439792910314003,3.9729508926916,-2.2733230540971,0.00502249453941529,0.168150712614211,0.0209181603180499,0.117041728079584,0.00421704175835344,1.4824820878796,0.237223506450714,0.545676344057471,1.37402169118726,""
"11422-526",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.925925925925926,0.11537822361753,0.339080459770115,-2.27977211200036,0.00413088113612461,0.178574714942972,0.00472484287693924,0.13719838813656,0.0135373996192329,1.15055053231826,0.188039516993598,1.42490003148835,1.21749125567053,-2.28591940612189,0.00504559911285596,0.147947716673742,0.00528486234028771,0.156624908250073,0.0136294821999671,-2.27701195516002,0.0147464934755099,0.170843472526027,0.0159503834501789,0.125436074163556,0.029390170194176,1.36133397294829,1.03412233260692,29.7167861254685,35.1345995335876,-2.28102116644136,0.00497950232824055,0.178448507899445,0.0154274198364456,0.134602875684205,0.00428509391062684,1.18993018189995,0.212050801158309,1.87506273658426,1.38516963938299,""
"11422-527",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.892857142857143,0.114444507334078,0.279569892473118,-2.28137006319168,0.0038724154854341,0.176872156087303,0.0046817433530163,0.140128836949907,0.0131002245621111,1.11289462236662,0.196764201578496,2.54968673363067,1.39517886383047,-2.28397414554692,0.00452644797040483,0.142405679905027,0.00500828279428686,0.166882647618406,0.0130687062478404,-2.28058730083224,0.0142472007518076,0.176789384542191,0.0156279674673116,0.0856044376819792,0.0434756731746085,2.59162934951179,0.876314503640751,-2.60937675186112,2.85761393156861,-2.2801462231149,0.00439396765187837,0.177468927349114,0.0144052263270046,0.134400429183719,0.00432069782785032,1.01406805150228,0.210256257081073,3.1627257765673,1.6131653719994,""
"11422-528",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.727272727272727,0.115625352967782,0.254335260115607,-2.27373230520223,0.00409548173307098,0.170048466657055,0.00470444559023586,0.144204753940753,0.0145736685511249,1.42810177329158,0.210929016937827,1.55619633159965,1.33564605411487,-2.27553852356415,0.0046801512023446,0.142477475714229,0.00503524198814278,0.1637822459319,0.0146091577910199,-2.30729740806762,0.0121360098422268,0.210663886573297,0.0149394960080033,0.154658270155712,0.0630858648307878,0.42666044221637,0.687185931403217,6.5197634850981,6.7354296656251,-2.27144401736937,0.00495777924371924,0.170257075190739,0.0203192223784436,0.13811649195995,0.00420668109132075,1.28677725781029,0.239514827511134,1.97633571027405,1.46038828905051,""
"11422-529",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.774193548387097,0.115099715261562,0.322222222222222,-2.27633403796858,0.00409807983224771,0.173613981718128,0.00468722628756311,0.142288075481962,0.0161005047102575,1.07707906255803,0.192504343625543,2.09294290575088,1.34534693083585,-2.28398704714148,0.00492046382772249,0.143625179211173,0.00515165030533444,0.175785982063365,0.0161733196825682,-2.29305031074852,0.0140961142227927,0.179458892722708,0.0153809324562357,0.251087736527851,0.0492887357464684,1.15774727378914,0.560660505037246,0.743075264708976,3.71032185025333,-2.27884148672808,0.00479521695475451,0.173842246425792,0.0202875893634635,0.149694591243343,0.00430468153448776,1.19255129917161,0.225795405143659,1.66223572563569,1.55410134678776,""
"11422-530",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.740740740740741,0.116035499868604,0.333333333333333,-2.27635843891669,0.00423291925184963,0.174198859130286,0.00474985098965749,0.147072022167213,0.0144840984329676,1.34235108322333,0.19255998018015,0.606074910115286,1.13311937100966,-2.27656329923246,0.00508832153207669,0.140981513105782,0.00531509895727056,0.156127626090511,0.0145429256423844,-2.2641607208043,0.0128217409452326,0.146562912521767,0.0149339917815565,0.184309221274636,0.0572583062676134,1.07365169806075,0.595604157399531,-0.313091555367752,5.25061366913854,-2.27587579999417,0.00520611265920673,0.174009645995611,0.0167275446134089,0.143845392825689,0.0043042689880065,1.31842635910295,0.212534395243537,0.846377371009736,1.20727587255778,""
