"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-147",2200,-2.245641,0.1549768,0.1,0.9,0.113845577535514,0.0964550700741962,-2.24668363310217,0.00136780426527211,0.157581755706536,0.00195850660152653,-2.24705872505936,0.00143917914268454,0.142712250418959,0.00196338895943723,-2.24307649298563,0.00433005781397146,0.155863263378204,0.00618796786007329,-2.2466441091569,0.00138180462516066,0.157243176149351,0.00191613604757905,0.895572834339634
"11422-148",2200,-2.245641,0.1549768,0.1,0.9,0.114097535168725,0.0887029288702929,-2.24304913955161,0.00137636719229289,0.152058041945395,0.00195693221213337,-2.24319296581754,0.00144183806830838,0.138783136459656,0.00196296223435436,-2.24763526604109,0.00465448538749343,0.157096246409653,0.0062075674208342,-2.24306415584327,0.00138560262663374,0.152260429678232,0.0019071250740624,0.903447865953804
"11422-149",2200,-2.245641,0.1549768,0.1,0.9,0.113978064317214,0.0834042553191489,-2.24858787443614,0.00139084033877806,0.158184816071957,0.00195712439965188,-2.24944760245288,0.00145351251198466,0.146864025053978,0.00196565218061984,-2.24816035699919,0.00450733953483848,0.159519569239279,0.00618204474785346,-2.24900845864749,0.00140252632147121,0.157933804776574,0.00189971800458983,0.919394786841785
"11422-150",2200,-2.245641,0.1549768,0.1,0.9,0.114010582275256,0.0786885245901639,-2.24441728395172,0.00136192856696352,0.15691746473825,0.00195663051324702,-2.24423239631932,0.00141873334517641,0.143531508054157,0.00195812873741151,-2.24452695449672,0.00427537729913658,0.156500978849027,0.00620237354821918,-2.24452381622992,0.00137444241870218,0.156371886414236,0.00189594442854449,0.91557872421899
"11422-151",2200,-2.245641,0.1549768,0.1,0.9,0.113858934932111,0.0809443507588533,-2.24687668228175,0.00138384697329107,0.15425540959919,0.00195859891034654,-2.24655332716029,0.00144325191271397,0.141210801433326,0.00196476426567147,-2.24480343272807,0.00440524289882869,0.152783019965417,0.00619405998918299,-2.24679993807895,0.00139048550546748,0.155036376830014,0.00189486080834124,0.907592142117378
"11422-152",2200,-2.245641,0.1549768,0.1,0.9,0.114273252392501,0.0811965811965812,-2.24369956176833,0.00139100312068721,0.153024376169309,0.0019545917800257,-2.24424599395471,0.00145163828242911,0.141959171344816,0.00196305672108921,-2.23590243404998,0.00432693572795366,0.148445136146793,0.00617090543210386,-2.24391754284623,0.00140207621906351,0.152816876827541,0.00189106368459588,0.919568130499383
"11422-153",2200,-2.245641,0.1549768,0.1,0.9,0.113728819713008,0.0927750410509031,-2.24528152370149,0.0013640199236041,0.153228669586544,0.00195953949469109,-2.24579896643142,0.00143243934978671,0.139434782116009,0.00196278111712877,-2.24205948981485,0.00425039538722744,0.147455981585509,0.00621456617673553,-2.24545424096526,0.00137763330597413,0.153135180027029,0.00190524232971762,0.899663039356296
"11422-154",2200,-2.245641,0.1549768,0.1,0.9,0.113976110207033,0.0827129859387924,-2.24398046879979,0.00136879572040375,0.153802192896812,0.00195763487629667,-2.24421874400521,0.00142925511310494,0.141122276316046,0.00196097756199356,-2.23994176347539,0.00424939679993832,0.150069230637747,0.00620299903391756,-2.24440105195764,0.00138400587710304,0.153362213053825,0.00188592523932261,0.916653229342504
"11422-155",2200,-2.245641,0.1549768,0.1,0.9,0.113173026301454,0.0840466926070039,-2.24584554431579,0.00132876975521273,0.154071238409373,0.0019724872498815,-2.24598355883727,0.00138846934953879,0.139165755761744,0.00196405087291756,-2.24166816747826,0.00421985880860697,0.14779323806485,0.00622629328053457,-2.24638807698582,0.00134184311234078,0.154212433705334,0.00192727104439957,0.9011228716231
"11422-156",2200,-2.245641,0.1549768,0.1,0.9,0.113501503560934,0.091566265060241,-2.24801367621011,0.00135186826250871,0.158880086048007,0.00196427882513306,-2.24851545652912,0.00141868193608615,0.144070906601005,0.0019634624455594,-2.24727613175194,0.00423576619755421,0.165351066014112,0.00621452990336476,-2.24793162818476,0.00137122040805532,0.15866458367345,0.00191082168584569,0.89366418107487
"11422-157",2200,-2.245641,0.1549768,0.1,0.9,0.113833876740436,0.0776859504132231,-2.24559382878091,0.00136895218888706,0.154702311599124,0.00195842114040992,-2.24593968462082,0.00142567744088449,0.142856372470989,0.00196110035758453,-2.24556131101782,0.00414534570787408,0.15469786817325,0.0062631699196983,-2.2456768371576,0.0013757563208561,0.155067979022494,0.00191313558212747,0.911947163373035
"11422-158",2200,-2.245641,0.1549768,0.1,0.9,0.11406496316799,0.0791007493755204,-2.24384639115338,0.00137265760993383,0.153941593828599,0.00195641172274162,-2.24383620430359,0.00143070840677008,0.141387535825816,0.00196035803943382,-2.25007471709157,0.00443303001704575,0.160916795605405,0.00618388961825909,-2.2437421508609,0.00138216061837513,0.153910638505439,0.00190464467823652,0.911971040010334
"11422-159",2200,-2.245641,0.1549768,0.1,0.9,0.113658713968366,0.0956239870340357,-2.2469796889229,0.00135653202919207,0.157929345420462,0.00196185827734878,-2.24631253556285,0.00142600937472174,0.140617411989374,0.00196299541107336,-2.24107348382699,0.0042140849052655,0.145455158934044,0.00622284025288267,-2.24641556749865,0.00136032184117067,0.158475774524545,0.00192423417169839,0.880659464194259
"11422-160",2200,-2.245641,0.1549768,0.1,0.9,0.11368642571906,0.0864909390444811,-2.24627078862156,0.00136747559877502,0.153973808597481,0.00196035360476095,-2.24682948312053,0.00143110390641706,0.14120980119476,0.00196348392732796,-2.24637656289075,0.00405773737574333,0.154613493461338,0.00634382975240077,-2.24654742379583,0.00138051941138468,0.153447222861954,0.00190592569742652,0.91067732486419
"11422-161",2200,-2.245641,0.1549768,0.1,0.9,0.114160874026966,0.0966386554621849,-2.24441734813444,0.00137968138358561,0.155215515156924,0.00195555042497373,-2.2445399148429,0.0014516872690597,0.140632967952641,0.00196398601723674,-2.25216015581693,0.00437843197117031,0.161025006221577,0.00619691834731394,-2.24466549090044,0.00139896045300698,0.155244838015237,0.00190142741539227,0.900716555396603
"11422-162",2200,-2.245641,0.1549768,0.1,0.9,0.113436130380385,0.0987261146496815,-2.24537631158272,0.0013437349137838,0.153708777472847,0.00196623941239944,-2.24474053986809,0.00141491515207821,0.135811946385485,0.00196342735344115,-2.25304467837083,0.0042029784397777,0.162140476690044,0.00624614194632695,-2.24503400446882,0.00135294021792036,0.153483809508425,0.00192544657735601,0.8807100164276
"11422-163",2200,-2.245641,0.1549768,0.1,0.9,0.11397470298487,0.107794361525705,-2.24382885769382,0.00136982396686044,0.153026917771983,0.00195738581806919,-2.2433240857338,0.00144996940442811,0.135522327702737,0.00196480619066825,-2.24989709824081,0.00452725001962738,0.160637540304293,0.00618880442162921,-2.2439894003751,0.00138246379222584,0.153064121894132,0.00190902607552999,0.88604867844329
"11422-164",2200,-2.245641,0.1549768,0.1,0.9,0.11367207552064,0.0962783171521036,-2.24596290811486,0.00135469234574472,0.15634080001706,0.00196155347180242,-2.24626065032014,0.00142524014680662,0.140873953137264,0.00196243010030088,-2.24671801819823,0.0044200205482859,0.152682022597228,0.0061868003206836,-2.2459727161843,0.00136666592447196,0.156395247469796,0.001910672629438,0.88988678917243
"11422-165",2200,-2.245641,0.1549768,0.1,0.9,0.113907506883822,0.0984413453650533,-2.24485218435244,0.00136351270286387,0.155804029677377,0.00195854631575647,-2.24507660119841,0.00143628612190156,0.140356825698632,0.00196259876775088,-2.2419295148383,0.00435623258393728,0.160363999412864,0.00616641977916155,-2.24521812065152,0.00138446634826884,0.155693815173445,0.00189670124077987,0.896274427489513
"11422-166",2200,-2.245641,0.1549768,0.1,0.9,0.113871568244119,0.0918032786885246,-2.24438427242777,0.00136224564546557,0.154301201071604,0.00195877430338288,-2.24403929756106,0.00142918211371787,0.138871158653143,0.00196147570531822,-2.24742362590478,0.00406964768762318,0.166314258960057,0.00630441026514735,-2.24406106871534,0.00137407811935343,0.15511375662696,0.00191205350335686,0.888168021981588
"11422-167",2200,-2.245641,0.1549768,0.1,0.9,0.114237261107025,0.088135593220339,-2.24340491231544,0.001385019878635,0.153177000052786,0.00195461854360996,-2.24285796111612,0.0014501325935314,0.138937874737236,0.0019628550992734,-2.23985520917739,0.00442625086087037,0.15401242189653,0.00616645838225416,-2.24304215514866,0.00139896844595135,0.153237904482481,0.00189279497813407,0.902434559785115
"11422-168",2200,-2.245641,0.1549768,0.1,0.9,0.1138804631064,0.103161397670549,-2.24540963257035,0.00137355334483493,0.153987546424914,0.00195849036962566,-2.24477564239271,0.00144987795804434,0.136927378374354,0.001965842383362,-2.24494387725131,0.00451684653901696,0.155042998935945,0.00618122400325199,-2.2449404630624,0.00138544459782679,0.154140329976974,0.00190004763958219,0.882534703645644
"11422-169",2200,-2.245641,0.1549768,0.1,0.9,0.113733024787304,0.101151315789474,-2.24557952592529,0.00136533009240038,0.153650794776964,0.00195981594704277,-2.24518181790907,0.00143985635465116,0.136943327251622,0.00196442766905533,-2.24981887186178,0.00423394363652391,0.159772495712939,0.00623184020197253,-2.24515689285714,0.00137603467693057,0.15366742175132,0.00191146232623004,0.883336369809124
"11422-170",2200,-2.245641,0.1549768,0.1,0.9,0.114269433057795,0.0911458333333333,-2.2472113313722,0.00140434573210364,0.157324482343692,0.00195557964746521,-2.24774104138674,0.00147360084241993,0.144904916238491,0.00196891472102214,-2.25189657636872,0.00434085484872094,0.162982991014229,0.00619963598819006,-2.24759337626923,0.00141598370285078,0.157250568358976,0.00189327149248387,0.913928007998621
"11422-171",2200,-2.245641,0.1549768,0.1,0.9,0.113883267853378,0.0881130507065669,-2.24513741964871,0.00137319712846762,0.153633491874018,0.00195851030842954,-2.24553775190933,0.00143815184569111,0.140633246794094,0.0019634690742778,-2.25074138078772,0.00420956357206163,0.161634081803606,0.00624940922944001,-2.24502162075298,0.00138507364561218,0.15332678171723,0.00189734929029111,0.904518256090121
"11422-172",2200,-2.245641,0.1549768,0.1,0.9,0.113909722304315,0.093698175787728,-2.24578699713565,0.00137196889228817,0.155825467091917,0.00195854231898545,-2.24533815764549,0.00144088732378382,0.140145914068613,0.00196396203575761,-2.24241466978066,0.00414193084548769,0.152339387378888,0.00626901378707565,-2.24527311134397,0.0013868496958552,0.155940938381479,0.00189492952154184,0.890730040256037
"11422-173",2200,-2.245641,0.1549768,0.1,0.9,0.113438848776447,0.0859691808596918,-2.24658321489231,0.00135699664435631,0.15289363234778,0.00196354612986645,-2.24661623759059,0.00141944639400153,0.13884967573884,0.00196357714284179,-2.24684691539342,0.00421678111537916,0.15321595713132,0.00624496535157094,-2.24658278513598,0.00136985234681442,0.152412908588163,0.00191947675460724,0.904189345493798
"11422-174",2200,-2.245641,0.1549768,0.1,0.9,0.113648160013248,0.0838815789473684,-2.24790420837729,0.00136678566536184,0.156947964878402,0.00196034446384823,-2.24790508191246,0.00142789066243406,0.143221858418119,0.00196292685937583,-2.24162684345083,0.00435581924127303,0.15181973499492,0.00618326846632675,-2.24783134012479,0.00137380224076806,0.157487543888492,0.00191185517367998,0.901840133285613
"11422-175",2200,-2.245641,0.1549768,0.1,0.9,0.113612960600163,0.0807102502017756,-2.24463096686618,0.00135234655472855,0.15288357732856,0.00196241500970484,-2.24435110830365,0.001410101641118,0.138931258354713,0.00196107562441349,-2.25044573679334,0.00435813502874798,0.163034528995958,0.00619131012968454,-2.24475044466663,0.00136285136417493,0.153226161198914,0.00191841829919963,0.905308888204421
"11422-176",2200,-2.245641,0.1549768,0.1,0.9,0.113608434729729,0.0926076360682372,-2.24525511327367,0.00135688668645522,0.152950841147928,0.00196170383247956,-2.24594418168124,0.00142479450941268,0.139244164156829,0.00196273354129132,-2.24337733149661,0.00420743992240907,0.153696291216741,0.00622839573658405,-2.24564651949372,0.00137360679611745,0.152908571970786,0.00190552850200856,0.900288178888672
"11422-177",2200,-2.245641,0.1549768,0.1,0.9,0.113904741596627,0.0992430613961312,-2.24596330765349,0.00138167375878463,0.153686405387432,0.00195786949806996,-2.24647702956131,0.00145625016474977,0.139617069333858,0.00196698169804862,-2.25000732916141,0.00450825433684804,0.151442176893248,0.00619767133633057,-2.24618081494272,0.00139662837252628,0.153269656872707,0.00189413414226594,0.900924025961343
"11422-178",2200,-2.245641,0.1549768,0.1,0.9,0.113680758841078,0.0911310008136696,-2.24706675860671,0.00135921724976759,0.157733620541992,0.00196072517019305,-2.2472285674592,0.00142592820743319,0.142820059477412,0.00196232575370538,-2.24516323727517,0.00416125090759051,0.157864387874691,0.00624574910921985,-2.24727397224372,0.00137564210612226,0.157630740017226,0.00190685926507718,0.899900008691553
"11422-179",2200,-2.245641,0.1549768,0.1,0.9,0.114178591726387,0.0756159728122345,-2.24437993164501,0.00138715560856922,0.153629599377693,0.001955112314226,-2.24446829389454,0.00144293941884716,0.142313454000622,0.00196168864609452,-2.25101730734896,0.00464198121833885,0.161334395477129,0.00621018217097392,-2.24447780253355,0.00139450493616802,0.153902693515869,0.00188706936437492,0.919421543524218
"11422-180",2200,-2.245641,0.1549768,0.1,0.9,0.113403104482883,0.0889594916600477,-2.24454094511944,0.00134114025156491,0.151770140388083,0.00196616950296703,-2.24390661262537,0.00140479743903576,0.135415916988459,0.00196204686487381,-2.2475218846955,0.00410339359875586,0.158421752263482,0.00629819867063342,-2.24420133914825,0.00135336904189926,0.15139532661513,0.00191711620316219,0.891356776900351
"11422-181",2200,-2.245641,0.1549768,0.1,0.9,0.113839817668378,0.0928512736236647,-2.24477775798966,0.0013644249624691,0.154175632660148,0.00195906687071936,-2.2452732240454,0.00143316595460285,0.140211622666113,0.00196254384909485,-2.24484779826796,0.00423861884440421,0.151881621308038,0.00622244321848806,-2.24489262323964,0.00137957807023861,0.154338480683925,0.00191066970995573,0.897237490358307
"11422-182",2200,-2.245641,0.1549768,0.1,0.9,0.113918065850978,0.0959933222036728,-2.24608252933992,0.00137578872140119,0.155457243370794,0.00195762818342792,-2.24626416192998,0.00144716087022464,0.140835375405733,0.00196462353444635,-2.2447462505494,0.00430614569157231,0.152277849164802,0.00619543103775837,-2.24620673084026,0.00138428384124654,0.155383045037481,0.0019115046066699,0.898948445888588
