"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-26",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109186502038273,0.335403726708075,-2.24396309031763,0.00265241655213957,0.157252519522529,0.00595284159151683,-2.24380969589536,0.00325324041973246,0.0634841485856705,0.0047593530880833,-2.24281409505724,0.00814624831397786,0.143134799945037,0.0213487577844726,-2.24333304303535,0.00267308380620898,0.158852393490237,0.00699367607124769,0.373938712544508,""
"11422-27",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109170980485039,0.32484076433121,-2.24761145003141,0.0026915087553953,0.158089452469982,0.0057197962205012,-2.24528519108937,0.00327092574950877,0.065831977346378,0.00475681781387778,-2.24670842360911,0.00885927518396719,0.154164575032181,0.016505619282004,-2.24710079167498,0.00267953998999056,0.160089195417499,0.00681560544174339,0.414541227992005,""
"11422-28",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108666391701331,0.271028037383178,-2.2468875198138,0.00266030768930918,0.145560122244696,0.00596355663231291,-2.24595279701236,0.00311567215282406,0.0646547185277621,0.00483047875517886,-2.24283879580757,0.00804179503868691,0.14021519773335,0.0235760321071654,-2.24658133437072,0.00269803092161281,0.14518580406318,0.00751767987537296,0.438632288305167,""
"11422-29",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108956286312436,0.296296296296296,-2.24594011742413,0.00264494636077383,0.161328829480874,0.00602663997025989,-2.2494898098373,0.00315798451417682,0.0770044120513887,0.0047956423247334,-2.25015344503555,0.0082971102414904,0.169699778008686,0.0198213548145525,-2.24723213300977,0.0027025833130533,0.156804079397478,0.00671566091997997,0.438826212979873,""
"11422-30",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109162853011585,0.318611987381703,-2.24587352659969,0.00267378641507945,0.155143797612888,0.00581153201962896,-2.24334558066383,0.00323494089756555,0.0625173701960128,0.00476214566926588,-2.24704747845405,0.00842390296841312,0.144701403226552,0.0187223381745331,-2.2459806176868,0.00271316304146431,0.153454582931866,0.00651084964069574,0.426144474707934,""
"11422-31",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109296339212576,0.3125,-2.24267796755863,0.00265799479784709,0.151954373726342,0.00590610755109395,-2.2410264187456,0.00320216788594641,0.0616715882406097,0.00477059989105833,-2.25371086773333,0.00844009330258296,0.159222128141506,0.0186756929191352,-2.24230452354232,0.00266853219705088,0.154089741499269,0.00684666307518088,0.399618240695861,""
"11422-32",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108671353921548,0.316923076923077,-2.24632698005117,0.00264226766451479,0.151255399090583,0.00608757368720073,-2.24328967688433,0.00319260697918941,0.0543304565410295,0.00479083736143485,-2.23316535206581,0.00927198546158008,0.140747269133991,0.0153654529763663,-2.24601177206304,0.00262210595277817,0.153369710024256,0.00695414250512629,0.376945286684497,""
"11422-33",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108431549094633,0.274447949526814,-2.2526391166387,0.00268283531717918,0.155658588834632,0.00582757340419073,-2.24997609505614,0.00314669170491009,0.067711713882082,0.00481461647359538,-2.25282305558498,0.00859644288673188,0.155643228376988,0.017862164690885,-2.25201244888504,0.00271287375196206,0.154188288786677,0.00672711322928809,0.451246513769874,""
"11422-34",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.110183532031459,0.283333333333333,-2.2428128472696,0.00274524282808223,0.152040690147443,0.00539751958871774,-2.24297748910469,0.00324574291758202,0.0812334860659546,0.00473599055286788,-2.24002890567513,0.00838443408648113,0.128251015411396,0.0188209480745309,-2.24199894765742,0.00275982554544573,0.151918816031733,0.00638822328133387,0.503095299195597,""
"11422-35",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108826786060442,0.326086956521739,-2.24572588295625,0.00265222976894241,0.149154338961283,0.00598183378155676,-2.24772060053353,0.00323351972776088,0.0656084053928465,0.00477024554849358,-2.2347650889756,0.00838826826448896,0.160880158773676,0.0185019947989451,-2.24675419144793,0.00272114756070566,0.147531412932601,0.00753552445094961,0.412791384670222,""
"11422-36",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109096206115211,0.305295950155763,-2.2444222719464,0.00265735648518245,0.153435819284371,0.00593032786047799,-2.24230407063742,0.00318305023126811,0.0616899119167154,0.00478246879645336,-2.24185203902833,0.0085376537049213,0.166847471409915,0.017623580506786,-2.24460836463815,0.00269579127608566,0.151346073983224,0.00755747842236664,0.42228956899537,""
