"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-249",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111841108430901,0.312,-2.24740208338589,0.0030130173240663,0.150735301453931,0.00479555140905755,-2.24598516679226,0.00363082069793654,0.0969672663231162,0.00475439002801566,-2.24868945295377,0.00991801321751984,0.163909092612116,0.0147531662761946,-2.24713808196061,0.00182894703301467,0.151588519248713,0.00174192350476944
"11422-250",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111080199930242,0.348484848484849,-2.24791917854797,0.00293703703895692,0.148454652510453,0.00491647747657067,-2.24872011378388,0.00364052861026964,0.0899135684922724,0.00477444037602298,-2.24406594660913,0.0101723516805961,0.150049592204643,0.0147519129748197,-2.24712579644751,0.00184902786791801,0.150443709970948,0.00175288449935246
"11422-251",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112073954464538,0.284584980237154,-2.24623112902998,0.00299559562369533,0.156209117982495,0.0048100819362993,-2.24758223908512,0.0035440710152642,0.10753330450588,0.00472475687821328,-2.2592081837744,0.0107039069672431,0.168895795130849,0.014725623322141,-2.24646056363586,0.00191920224019391,0.156604361080827,0.00182588097326633
"11422-252",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111918848714233,0.362595419847328,-2.24632933593976,0.00294341714401942,0.162649845915934,0.00487345105990938,-2.24421965411941,0.00368302182449048,0.0929718617392159,0.00477755438950263,-2.24397255794969,0.00932626214549469,0.156319782855545,0.015369143753049,-2.24682051807904,0.00177706901974804,0.160799083124533,0.00167709215391647
"11422-253",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11114568758203,0.3,-2.25004286035257,0.00290611620696363,0.1634463615731,0.00495845235002021,-2.24920396325007,0.00347320511619551,0.0991342153314983,0.00472474920189917,-2.24296490024786,0.00899332559017575,0.150427026247885,0.0160848035054261,-2.25024489468755,0.00170716013689773,0.163634860435817,0.00160246948567359
"11422-254",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112325737121567,0.318725099601594,-2.24562691393681,0.0030042080703876,0.158149017168361,0.004792695044227,-2.24856792783748,0.00364548498606154,0.1081459196945,0.00475522895294057,-2.24475388527375,0.00993660641360041,0.149903811441896,0.0148540477009706,-2.24548984852742,0.00183960876269715,0.15876075250102,0.00174608331251787
"11422-255",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112360950622466,0.30859375,-2.23879087896705,0.00296551762736294,0.146234991353392,0.00482603477794059,-2.23880071038358,0.00356420623971253,0.0946147899596982,0.00472453185182394,-2.23581689336475,0.00986334518322957,0.135291328211765,0.0148237813484274,-2.23893682836873,0.00181618654281523,0.147575520101573,0.00171881501866185
"11422-256",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111981646595881,0.31578947368421,-2.24682056381284,0.00303059424956078,0.149343669489823,0.00478096759119938,-2.24612971819863,0.00366147972047017,0.0979898201677419,0.00476605514312035,-2.25466231255515,0.0101881807180759,0.164558628159417,0.0147694609928516,-2.24589749835188,0.00185661420873917,0.150442661954877,0.00176261931728825
"11422-257",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112415302242796,0.288537549407115,-2.24336924232809,0.00298972572208422,0.15640704328991,0.00480228580929192,-2.24341013170888,0.00354625368380561,0.104740221631633,0.0047190302428803,-2.24967155022941,0.00936134141090626,0.158594883663116,0.0153702684118037,-2.24351400241176,0.00175438040192671,0.154776672753438,0.00166115747669214
"11422-258",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111276956968805,0.29277566539924,-2.24836898555453,0.00293918028200615,0.15359910777942,0.00489905104315075,-2.24452629033452,0.00349017196590697,0.0911958561081011,0.00472300446717425,-2.2503662224966,0.00897953898125288,0.139312083216946,0.016189112260747,-2.24848822774102,0.00172640189643751,0.154334866458792,0.00161717276258033
"11422-259",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112152135937512,0.271317829457364,-2.24092380974043,0.0029557987392491,0.149102644444292,0.00484994632740591,-2.23912803470694,0.00346072417676513,0.096368870334559,0.00470305566788692,-2.23785482654673,0.00911693856766281,0.121520831523685,0.0158160394569935,-2.23959872234861,0.00173378323045853,0.152143781942877,0.00162745830416696
"11422-260",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112100163498725,0.268939393939394,-2.24247813648369,0.0029268798640272,0.158856543136082,0.00488622185433846,-2.24035087814935,0.00342066695830044,0.100406520033725,0.00469613735712383,-2.23495366869163,0.00896149126438469,0.151239693007262,0.0159988298985584,-2.24243032601898,0.00171932827351352,0.15838347989648,0.00161966827201204
"11422-261",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111557477114055,0.27906976744186,-2.24828075802457,0.00296815510960715,0.154563117568241,0.00485571081600252,-2.25043931607013,0.00349954114077065,0.106593357183743,0.0047212398142994,-2.24993434971789,0.00900279504462747,0.165099467281924,0.0160510120208439,-2.24882063925077,0.00170398917501011,0.156276617944613,0.00160110797733013
"11422-262",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112555544250941,0.296296296296296,-2.24409873874465,0.00305185885731197,0.151106974533597,0.00474928523784811,-2.24426476571839,0.0036384556798648,0.104169559959058,0.00474909331004611,-2.2482789332815,0.0103946926225936,0.158847138198483,0.0146825216339246,-2.24358860537263,0.00190066713687233,0.152778674532606,0.00181063550410721
"11422-263",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111814138383694,0.36078431372549,-2.24471707519519,0.0029814628694476,0.148169889813771,0.00483179564318471,-2.24212639659385,0.00372543377612432,0.086460669994015,0.0047960018001189,-2.23569023968438,0.00991654946166473,0.145992967887306,0.0148014089216612,-2.24322276152083,0.00182402353381642,0.149520962469306,0.00173100700160051
"11422-264",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111542443710611,0.298507462686567,-2.24419228294044,0.00290669341769821,0.154072372045143,0.00493491968019466,-2.24523444498826,0.00347115409827667,0.0978498944686785,0.00471466865170725,-2.24453456486118,0.00933927002882446,0.164465821035774,0.0153246586522173,-2.2446181359181,0.00174458832541895,0.15303234241039,0.00163992069056859
"11422-265",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110832663841669,0.326241134751773,-2.24354631303951,0.00283419111733055,0.150055068868196,0.00510204489867594,-2.24066927227336,0.00344561279844474,0.0786234814603783,0.00472314113160894,-2.24345471915322,0.00857744992561107,0.154213411803141,0.017692827876122,-2.2419206668578,0.00163158215008378,0.154117232133001,0.00151386743569884
"11422-266",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111216541272044,0.32089552238806,-2.24812012536288,0.00291308734585917,0.157065928133201,0.00494176631532769,-2.24950248777704,0.00353509095090927,0.0976674501963185,0.00473704793088098,-2.27162319183145,0.00927238035130817,0.22677085527708,0.0155084695827057,-2.24766031043569,0.00170601098034392,0.157118304706027,0.00160133275937407
"11422-267",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111392506842974,0.32967032967033,-2.24624653182571,0.00288226255777333,0.162520876398399,0.00497800548003819,-2.24812608848707,0.00352355108301061,0.0984808782326286,0.00472887090087112,-2.25786469230446,0.00920106313521367,0.187421619317149,0.0155616398198211,-2.24593661976159,0.00172097376876359,0.162163881449484,0.00161592889266845
"11422-268",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110788909851304,0.330985915492958,-2.24488186846216,0.00282404677663223,0.155609578937195,0.00513123624972914,-2.24572785003697,0.00345489516758265,0.0868874151866376,0.00472681852592328,-2.24708750256593,0.00933886302417683,0.166215119511925,0.0153616254458599,-2.24536781836437,0.00174732136804482,0.154184245128743,0.00163992923574325
"11422-269",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111974658831221,0.246153846153846,-2.24248070716794,0.00294896668292927,0.151259230200127,0.00486516362880613,-2.24431893535736,0.00339951184389469,0.107311488272043,0.00469636670079528,-2.23169613566136,0.00928676668602672,0.148701140435162,0.0153156084814828,-2.2422657609542,0.0017448388527606,0.152566239994786,0.00164283815478999
"11422-270",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111742384422765,0.31203007518797,-2.24401184066028,0.00291644289482432,0.156437765847947,0.00490919273464879,-2.24294399539355,0.0035158119054878,0.0946445200278699,0.00472038988624389,-2.23138850155528,0.00891224369709718,0.139561606592576,0.0160160309933307,-2.24298655265771,0.00171264980151821,0.15784892961065,0.00160817511171038
"11422-271",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112619881238605,0.285140562248996,-2.24194399811191,0.0030147152559589,0.153439487971075,0.00477922716987532,-2.24301737220232,0.0035679023322637,0.106529200053967,0.00472524150926159,-2.23775286264741,0.00915123035088336,0.147602442876729,0.0156828223683982,-2.24185526487286,0.0017535095532119,0.153015169987589,0.00165999534377934
"11422-272",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11221289853633,0.257142857142857,-2.2505361811124,0.00304875106944451,0.161508727268615,0.00476377943474998,-2.2529658805684,0.00354091477309698,0.119556645038584,0.00472203709828466,-2.25544240042906,0.0097753044837872,0.166205060969013,0.0150384826130404,-2.25193842281784,0.00184393402385725,0.162547911533061,0.00175078716663977
"11422-273",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111575075086134,0.347328244274809,-2.24738676653938,0.00294604716268954,0.156977849695628,0.00488477846770228,-2.25133468075035,0.00365472451445279,0.101424690677477,0.00477194432367583,-2.24268024076897,0.0086887533409187,0.138902017940651,0.0171249635415736,-2.24587248810935,0.00167480259345984,0.160001613361557,0.00156650952090313
"11422-274",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110953535456528,0.305970149253731,-2.2494503394,0.00291455914534318,0.153831734467997,0.00495363928712741,-2.25049725819192,0.00349979855822872,0.0966526427939696,0.00473395070979286,-2.25094972984711,0.0101560761065535,0.167154405062754,0.0147257196784076,-2.25025476664486,0.00183119172649314,0.154667991884642,0.00173546777435332
"11422-275",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11096517872959,0.298932384341637,-2.24854013832162,0.00284552820793558,0.168537149546847,0.00507109399074887,-2.24704605013609,0.00339598221297829,0.095806530148443,0.0047140513708973,-2.24084349539102,0.00915736912804081,0.145216070698513,0.0156914440966036,-2.24822116076703,0.00172115509740903,0.169834902876984,0.00161859094456994
"11422-276",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11088922757227,0.281021897810219,-2.24873851725253,0.0028820591407199,0.157533737535005,0.00500516019644189,-2.25106631025552,0.0034026195581523,0.102151590299272,0.00471655598280622,-2.26429414558591,0.00962161100158172,0.155613092813503,0.0152872078482477,-2.24838644914336,0.00177672375627433,0.157214572630745,0.00167124523422944
"11422-277",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111989594857733,0.244186046511628,-2.24500104480817,0.00296228900550207,0.156252646701918,0.00484142680394903,-2.24558083358533,0.00340688188196655,0.109593655568569,0.00469297265815403,-2.25573404131829,0.00859898443854148,0.179968699663053,0.0176806677003656,-2.24609823545331,0.00167888669789258,0.154325928729722,0.00157522689917625
"11422-278",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111205625424338,0.324528301886792,-2.2515392689484,0.00293473410608668,0.162880147377333,0.00491127500218836,-2.2523823544081,0.00357074414724152,0.101237926203924,0.00474748393610048,-2.2517349952229,0.00904283066006198,0.150653730097622,0.0161579903037463,-2.25248664839917,0.00173436953769803,0.162165902009389,0.00163109506604187
"11422-279",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111915779669252,0.325925925925926,-2.24074418559733,0.00289093301572045,0.156496689267137,0.00494531491928269,-2.23870892751797,0.00351763835065677,0.089540950944657,0.00472008387667605,-2.24652536581681,0.00902182734700557,0.15541538916659,0.0160899689643718,-2.24167211936313,0.00171697699063243,0.156715004565264,0.00161006460942555
"11422-280",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11123162699018,0.266666666666667,-2.24459659412148,0.00289830653811753,0.149529876250272,0.00496485309764195,-2.24420145255541,0.00338508759561461,0.0952613590671187,0.00470903626643805,-2.22599996123778,0.00943900176728087,0.125956296643198,0.0151416168169638,-2.24447743735689,0.00176756693842027,0.151571711496761,0.00166178571923513
"11422-281",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110415601070441,0.280141843971631,-2.24583920156978,0.00283553544842947,0.144941402337505,0.00511884661154059,-2.24880762469867,0.00334822808896923,0.0920952917562366,0.00472155878224816,-2.2400692392222,0.00880655470572303,0.135739562417471,0.0165256461068259,-2.24709163576551,0.0016731082172394,0.142084786494052,0.00155763385230132
"11422-282",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112061800512347,0.309160305343511,-2.24110018582969,0.00293499953757554,0.151695565000345,0.0048746575172645,-2.2432445617084,0.0035352010365555,0.0994256795813586,0.00472156218698392,-2.24461246519602,0.00970827303369602,0.149116501806356,0.0150098284550799,-2.2408671124182,0.00178248069758076,0.151298284793958,0.00168289223954432
"11422-283",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111790663752911,0.294117647058824,-2.24956028853397,0.00298907145415851,0.160160030906975,0.00482584142551398,-2.25085874001476,0.0035602508575279,0.108204663916066,0.00473419537086488,-2.25858701108768,0.0102350305231812,0.181536771837267,0.0147361213108983,-2.24955168699656,0.00187497900258565,0.160881441120211,0.00178800603490712
"11422-284",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111604829376347,0.283088235294118,-2.24162273076157,0.00288308907224312,0.153159150380459,0.00497671436083161,-2.23960655199452,0.00340098592534964,0.0915958529274237,0.00470480845955276,-2.23535095309235,0.00868122156373263,0.165980151385776,0.016970379138824,-2.24073160834718,0.0016689395126445,0.152723474404667,0.00155924652032549
"11422-285",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11145047990754,0.309433962264151,-2.24419650409091,0.00292455063572524,0.148452278654044,0.00492002103002999,-2.23944778432446,0.00351000240567046,0.0836426181169037,0.00472830560806526,-2.24371862513674,0.00827974325556868,0.126407650631536,0.0200139806105825,-2.24407875206442,0.00161374398310317,0.147692866821221,0.00150002589842975
"11422-286",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111163982529778,0.341911764705882,-2.24441347229721,0.00288737605115317,0.149443269320173,0.00499085024161474,-2.24544324335012,0.00356151532791056,0.0880750901153157,0.00474772655191713,-2.22565987873662,0.00890305499123337,0.112502908789102,0.0161274961231017,-2.2447041402962,0.00169793175913211,0.148359686737632,0.00159026972307334
"11422-287",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111203603351463,0.310344827586207,-2.25082624122631,0.00295466358690332,0.156222369106529,0.00488298380597579,-2.25145702069059,0.00355797472699915,0.0999753833982163,0.00474237461807593,-2.25065458972522,0.00886519133382026,0.171812805761253,0.0164455624631069,-2.25068141857569,0.00169117422193816,0.157600059831534,0.00158185104180069
"11422-288",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112123312474591,0.312977099236641,-2.24077994473699,0.00293627749137149,0.152384510553738,0.00487378142482378,-2.24215916946485,0.00354431586719001,0.098142586429244,0.00472454802244722,-2.23884359311665,0.00853454602924858,0.159672390714676,0.0176948398037861,-2.23962240209367,0.00165138624914777,0.152676480092161,0.00154109784402941
"11422-289",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112354316925465,0.285714285714286,-2.2442684914387,0.00299919087007023,0.156305776667612,0.00479922821940327,-2.24581681133647,0.00355123723126111,0.108199227926759,0.00472325492219849,-2.24426230682958,0.009175081630981,0.136731751389681,0.0157448980382672,-2.24482961717225,0.00175350377190807,0.156921517608491,0.00166168701720772
"11422-290",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11212764041549,0.298449612403101,-2.24159488998997,0.002960186011037,0.150386873057389,0.00484414756497481,-2.24233032099086,0.00353626239628766,0.0989279930508764,0.00472155524877726,-2.25105655184463,0.00996567727547248,0.17085155421742,0.0148026411097959,-2.24199410847018,0.00180713935811376,0.14851398049011,0.00170978480061573
"11422-291",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111758092530687,0.344961240310078,-2.24798585697812,0.00296773712810593,0.158776669254097,0.0048461166223664,-2.24719526897551,0.00366396125601243,0.0965741370991611,0.00477016362233889,-2.25021205311657,0.0090024336611648,0.149647175397486,0.0161264539258734,-2.24668352184402,0.00173644512300704,0.160071421052301,0.00163402968181172
"11422-292",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11198883721751,0.269230769230769,-2.24161353322776,0.00294989028300563,0.149178253461275,0.00486519406725058,-2.24042545142686,0.00344880826063927,0.0972954668233057,0.00470474858108033,-2.2453999554892,0.0088502496267456,0.159787935303311,0.0164848550676504,-2.24193602327166,0.00168629390699476,0.148789038636139,0.00157780756741054
"11422-293",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111995481399931,0.284090909090909,-2.24215172967907,0.00292749452782696,0.155414298593009,0.00489137364218379,-2.2401631778753,0.00345677313872569,0.096551832415638,0.00470540127873229,-2.24956120971212,0.00887600930273636,0.165711066555411,0.0165225877147991,-2.24077600350203,0.00169021412259492,0.159488450878347,0.00158108200153488
"11422-294",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112778236852775,0.343629343629344,-2.23775335015853,0.00294399102198068,0.156653608024641,0.00483087587316462,-2.23762116083097,0.00363137201935067,0.0960155679469912,0.00474034757783298,-2.24412785206071,0.00932423425509218,0.179452600365043,0.0152396828855389,-2.23785596590562,0.00174329491400071,0.156987260690454,0.00164629457357229
"11422-295",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112325848971437,0.260869565217391,-2.24538817857709,0.00299427903213745,0.159643176065564,0.00480543347203339,-2.24648685975516,0.00348658412072595,0.112352765413487,0.00470636927857115,-2.24346876093548,0.00933234768831266,0.17076973359274,0.0153225756470204,-2.24559466874418,0.0017754889442038,0.158592302546267,0.00167982702452044
"11422-296",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112063321384407,0.316205533596838,-2.24808364600841,0.00299665795260198,0.160486014189725,0.00480970197283322,-2.24473804476164,0.0036192694774734,0.0983808998792392,0.00474996669579295,-2.258738796015,0.0102227243357495,0.162418555419976,0.0148128367020053,-2.248217080019,0.00187390900604418,0.160469104240873,0.00178302212199426
"11422-297",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112133540260426,0.321705426356589,-2.243608450059,0.00296213341242155,0.155886329463358,0.00484507037073608,-2.24482028383546,0.00359770301049236,0.100639065814298,0.00474249134588401,-2.2439173237863,0.00932910315226778,0.141292525589055,0.0154464608731296,-2.24295333092176,0.00176888053225434,0.154771199972816,0.00166855142042057
"11422-298",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111959949607171,0.264822134387352,-2.24659599804581,0.00299472238302702,0.154382715219078,0.00481141704211961,-2.24608662670436,0.00349076678507122,0.10541271515824,0.00471063583353537,-2.24869391256527,0.0101765640647849,0.149333827460765,0.0147770017498065,-2.24606795906768,0.00185285614346212,0.154194592218691,0.00175945012950325
"11422-299",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112089599360668,0.28125,-2.2426924113336,0.00297406968834128,0.150162657507668,0.00483447571513806,-2.2397866932401,0.00350428690607094,0.0949148909169727,0.00471530166464429,-2.23877680624378,0.00850732414704824,0.163913438002688,0.0176411172168831,-2.24224338762371,0.00165669864148099,0.150035778640598,0.00154926559974985
"11422-300",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111657437153999,0.327067669172932,-2.24272880207688,0.0029170134164841,0.150768366999207,0.00491781522877542,-2.24493702179463,0.00356013826850294,0.0952833399557781,0.00473693215861165,-2.24148267532934,0.00840069076237122,0.108533250776413,0.0189650333322581,-2.24406407182529,0.00163110476471291,0.148849391232842,0.00152146115550445
"11422-301",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111082485386181,0.241758241758242,-2.24678804302961,0.00288512819893759,0.155879337242827,0.00499183699379369,-2.24763330666599,0.00331391094529019,0.104231797496795,0.00470907397865635,-2.2441353295138,0.00972019182209641,0.162160720347371,0.0149298770919647,-2.24613474940636,0.00177713396381724,0.157150150237789,0.00167726528304677
"11422-302",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111372605757572,0.33695652173913,-2.2454777719445,0.00286799056960715,0.16331468627907,0.00501390615433669,-2.24439851079825,0.00352068913201256,0.091249435522471,0.00473211997685495,-2.25325194297785,0.00904172212278995,0.16439552043434,0.0160670680083307,-2.24525810465534,0.00170580256049848,0.162908952135802,0.00159886179266828
"11422-303",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111815531410352,0.291828793774319,-2.24638243278355,0.00297278145161963,0.154686212284172,0.00484462133660889,-2.24747745585231,0.00353484788766873,0.103562766928627,0.00472767343871216,-2.23169207898334,0.00945164043620892,0.136924037776062,0.0151153392502147,-2.24692506368933,0.00178292733352499,0.152632053203293,0.0016832974045108
"11422-304",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112037087669176,0.3125,-2.24119351944839,0.00297034113483314,0.14519591839229,0.00483697751631085,-2.24283533428731,0.00358584085429701,0.0962098661567516,0.00473880056383669,-2.23810056122044,0.00948602416317387,0.13499317136515,0.0151735585258941,-2.24205314565576,0.00175736472987001,0.144570357373792,0.00165322348159671
"11422-305",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111475678259972,0.264150943396226,-2.24838459921271,0.00292745709103564,0.160999543727724,0.00490160298106047,-2.24777259521189,0.00341124039416572,0.105026173653893,0.00470245361331567,-2.2519360217876,0.00935192080884295,0.146897566489677,0.0154550586266307,-2.24815428794402,0.00178693474883884,0.161892421613426,0.00168643935629851
"11422-306",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112017856712272,0.321138211382114,-2.24919800285744,0.00304431174585034,0.155216071952582,0.0047740905567857,-2.24973102584744,0.00369613049505928,0.103904873056184,0.00478181705675366,-2.24999670342492,0.00935478527662221,0.144504320968513,0.0154978597475317,-2.2504737698107,0.00178535876340782,0.154627997159481,0.00169279284270429
"11422-307",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111570773926585,0.27536231884058,-2.23903306309154,0.00285523134882126,0.148936153443345,0.00501894949933715,-2.23736319233826,0.00335200657342179,0.0886168173527889,0.00469715897097474,-2.24571475290277,0.0095238064997894,0.146035937463737,0.01517786811399,-2.23871800887891,0.0017474629306706,0.150687163974683,0.00164060086463491
"11422-308",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111888030939483,0.309803921568627,-2.24771763762203,0.00298615120532313,0.157805190549074,0.00483151802415307,-2.2481253833887,0.00359642277618383,0.10295562881696,0.0047472093169347,-2.24514229847815,0.00934089740674622,0.14971772337201,0.0154159304187782,-2.24688185105824,0.00176527365819625,0.157590950640899,0.00167080221381393
"11422-309",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111571988852758,0.301960784313725,-2.24741983936216,0.00298491396311379,0.149683341303675,0.00483845568380906,-2.24757301082863,0.00357311408692886,0.0981071030019213,0.00474214066809727,-2.2494068897467,0.00872505576034179,0.169618408470931,0.0170195439896973,-2.24733104355004,0.00168021140578472,0.152227271967787,0.00157456923147656
"11422-310",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111711489604194,0.28957528957529,-2.24739671003279,0.00296286126320265,0.157111803834602,0.0048550428890464,-2.24429329945255,0.00350957023762911,0.0972228725572153,0.00472064754899111,-2.25586107707023,0.00889002528741999,0.155701010925197,0.0165392621500636,-2.24640017171171,0.00169964004994119,0.156409074809883,0.00159860528580464
"11422-311",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111015008994793,0.32967032967033,-2.24709719157377,0.00288383230668533,0.154784397464841,0.00499246841332608,-2.24630729339016,0.00351848774392602,0.0891157596278125,0.00473414014199183,-2.24910695688453,0.00887042106952827,0.159882781133087,0.0165333129901666,-2.24659989180586,0.00168679391142156,0.156364833363248,0.0015788126555903
"11422-312",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111808663987867,0.35632183908046,-2.24276312349959,0.00294462917641746,0.149139391725615,0.00487497710717629,-2.24321383049306,0.00367151026257159,0.0901352406286787,0.00477403752541477,-2.2620869173205,0.00926760422924371,0.146702106980868,0.0158849989465127,-2.24416437067317,0.00174429891877968,0.149544499906229,0.00164388839005701
"11422-313",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111500431350467,0.30078125,-2.25194262965454,0.00298099931132179,0.160780529505991,0.00483515093782213,-2.25031070448411,0.00356377655057189,0.102002437875478,0.00473585650432154,-2.26076573175787,0.00921903628406298,0.161246326833531,0.0157705516967634,-2.25115932595004,0.00175615762983653,0.160641749762821,0.00165630968761057
"11422-314",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111708019375795,0.28957528957529,-2.24948568636469,0.00296459249283363,0.162515472366198,0.0048527034936246,-2.2514613825521,0.00352047109660472,0.109955503558362,0.00472332037934373,-2.2393133825906,0.00914013774400044,0.140445863272139,0.0157382263064588,-2.24911237558622,0.00173787027694902,0.161704116527235,0.00163605889971499
"11422-315",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112209805766625,0.315573770491803,-2.24832138246224,0.00305225705334202,0.155035883114748,0.00476035596137748,-2.24769640370934,0.0036855970132551,0.103205689681849,0.00477355640993247,-2.25494257511126,0.00920574408794938,0.160316163560931,0.0157121826511301,-2.24805726915013,0.0017543448249353,0.153505268087622,0.00165698049345763
"11422-316",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110652369165979,0.312280701754386,-2.24360477307822,0.00281919439873897,0.148538075615501,0.00515146901779522,-2.24563137903945,0.0034025996956774,0.0870558683880694,0.00472256659990004,-2.23163267582566,0.00878647641721097,0.118298604820557,0.016554532777153,-2.24514009134422,0.00168157108292265,0.145491147949161,0.00157074411532673
"11422-317",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111461006642325,0.307407407407407,-2.24438202791457,0.00289914646526634,0.155127649703508,0.00495589677615574,-2.24689120394707,0.00348758119543528,0.0992908266123109,0.00472220013460145,-2.23866012323571,0.00895501684251962,0.168100001020536,0.0159104633230295,-2.24450257437404,0.00168818715836816,0.156996577033553,0.00158172661915025
"11422-318",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112057414686853,0.286259541984733,-2.24496429765502,0.00294062854790897,0.162309717681674,0.00486859562448027,-2.24662280742548,0.00348360023989456,0.108379219038183,0.00470846230184246,-2.2369078584794,0.00947877884359298,0.156057599701901,0.0150791176963721,-2.24526000393223,0.001796747364444,0.162839510084118,0.00170267858801459
"11422-319",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111297421318576,0.313653136531365,-2.24201030396124,0.00288797791339413,0.144849909562787,0.00497385438042338,-2.24105200911115,0.00348624538323049,0.085251788226982,0.0047218459457177,-2.26173181670283,0.010004999214223,0.156420358203345,0.0149330290182895,-2.24195360933707,0.00179698851220781,0.145004145996354,0.00169784851648141
"11422-320",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11165265126733,0.269961977186312,-2.24192019207589,0.00292937774981216,0.144922870255648,0.00489764821953778,-2.24315186709717,0.00343162597224347,0.0975311871466855,0.00470488140173478,-2.23850623630944,0.00896545360105074,0.149187039054225,0.0160388658848559,-2.24302705404598,0.00170568370090643,0.144357581417664,0.00159717121132749
