"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-224",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123170661056975,0.285714285714286,-2.23406964531732,0.0067553658673807,0.142860417012121,0.00682193735430916,-2.23893312521346,0.00801694670149636,0.146925925245813,0.00807280213275226,-2.21055875708998,0.0209980209865705,0.124463529724566,0.0212111051369492,-2.23684758575082,0.00525171746215214,0.145924863513219,0.00493260975686266,0.991803417414308,""
"11422-225",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123328414561256,0.305555555555556,-2.23819050325451,0.00789951941516387,0.147538858464334,0.00795611154903417,-2.24862662056736,0.0095199176754847,0.157386191128456,0.00956672022662606,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-226",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123369606284671,0.205128205128205,-2.2477973996178,0.00763826011991268,0.157810400519963,0.0076968466204395,-2.24953703501971,0.00857524029269893,0.159032892738524,0.00862730126610514,-2.25480524163299,0.0196608117962722,0.16882527623504,0.0198895063077654,-2.24631794924827,0.00539630427916765,0.156222369656526,0.00510383889833701,0.996904215248784,""
"11422-227",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12341878870379,0.24390243902439,-2.23512829463445,0.00739544258678483,0.145462689322913,0.00745597506759279,-2.23753596809698,0.00852337595291529,0.147271384568664,0.00857573864593079,-2.25468494360215,0.0180598305066036,0.168019072440556,0.0183094174385283,-2.23504646467879,0.0048244476497801,0.145392325842294,0.00442963766716352,0.995285115606086,""
"11422-228",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123240090409722,0.285714285714286,-2.23313734824068,0.00799922952238851,0.141629909014881,0.00805517433885342,-2.23885599969261,0.00949243190618624,0.146797768376714,0.00953943313984988,-2.23236838094307,0.027586858395784,0.140900399304687,0.0277486407347604,-2.23631892644417,0.00501089467322432,0.144660683289567,0.00461175646731009,0.996834203578175,""
"11422-229",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123091610823531,0.214285714285714,-2.2531844583576,0.00735711798847667,0.161181598250008,0.00741815135362715,-2.25569014699755,0.00830254308157743,0.163102277827556,0.00835648195475947,-2.24104444665968,0.0193564496251227,0.149574656368087,0.0195898225385084,-2.25352897019695,0.00820548169383754,0.161526105897098,0.00825971407008723,0.995884800588776,""
"11422-230",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123202513482699,0.326530612244898,-2.25490910997552,0.00681613867375564,0.16437666239107,0.00688208975134724,-2.25332908674625,0.00830340145880621,0.161647167997667,0.00835728396794538,-2.25927929780779,0.023755715860182,0.168179980561005,0.0239443964477434,-2.25446200477318,0.00821985761087367,0.164196092378386,0.00827732329437191,0.990825074762905,""
"11422-231",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123266289312861,0.228571428571429,-2.25234710609257,0.00808372568757521,0.16129830925808,0.00813903205924337,-2.24676318010053,0.00918320308709076,0.155105814697584,0.00923177534679106,-2.283349893613,0.0281160766837956,0.192298335492157,0.0282747772937439,-2.25327766751917,0.0062095366614374,0.162342763782796,0.00593256612500667,0.995659493010206,""
"11422-232",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123304248947305,0.268292682926829,-2.25071802473951,0.007456873136349,0.160399054334783,0.0075169317562031,-2.2531122190887,0.00873237270072297,0.162067914304127,0.0087834911936511,-2.22835138428111,0.0272569631298475,0.137201261080441,0.0274204992403434,-2.25079343211403,0.0058296612690168,0.160306234190417,0.00555588523004186,0.996075296153291,""
"11422-233",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123152715492447,0.212121212121212,-2.25797727554079,0.00833622681066423,0.165939286889037,0.00838987993153202,-2.25683516309862,0.00939723314853672,0.164288369290707,0.00944473060678188,-2.24931146471702,0.0180012237855128,0.158417402219448,0.0182522594032071,-2.25795169973269,0.00930260761013759,0.165991534929895,0.00935081022720676,0.996265421612622,""
"11422-234",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123296179203038,0.375,-2.24726690001731,0.00754120623652127,0.156725597826113,0.0076005917428478,-2.24528187228844,0.00951302145597622,0.153727088373136,0.00955989164010227,-2.24252139337258,0.0238365301413647,0.148482622593898,0.0240251849062047,-2.24704089850942,0.00577014450050369,0.156531066628457,0.00539009951435408,0.992866820607596,""
"11422-235",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123213112436045,0.28125,-2.25502012922086,0.00844129511607289,0.163370265733726,0.00849425850821371,-2.25444045678364,0.0099518462190702,0.162160121525408,0.00999665199663395,-2.23222271905377,0.0271462488186173,0.135609623634831,0.0273113797639294,-2.25757889775405,0.0098616027865969,0.165823958787531,0.00990696965426861,0.99675024207368,""
"11422-236",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123324702357004,0.2,-2.24656397809833,0.00869630644329636,0.155589895609546,0.00874766252034065,-2.25631445119533,0.0097762379654746,0.165032233172417,0.00982183653747158,-2.23106803001115,0.023669050184021,0.141132733957371,0.0238582312994655,-2.24725182407539,0.00540223566754871,0.156321036231987,0.00502652488615406,0.99700275076893,""
"11422-237",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12324125248125,0.27027027027027,-2.2446971928619,0.007822290205236,0.153458036544454,0.00787951065322669,-2.24193701189811,0.00913289299983513,0.150017309345599,0.00918175895762819,-2.23449979984802,0.0237691340967678,0.14033788723256,0.0239578291176252,-2.2445045506757,0.00904749254414206,0.153479624273341,0.00909759578236437,0.993899291404589,""
"11422-238",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123427106258154,0.258064516129032,-2.24996719763216,0.00857555509637709,0.159960007499418,0.00862760956862551,-2.25687262513055,0.00997806869259054,0.166388135982932,0.0100227000087629,-2.25571669216475,0.0215165653627858,0.164389756846654,0.0217255968048961,-2.25718774119146,0.00692693493993156,0.167034560700764,0.00671661474253767,0.997870950225553,""
"11422-239",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123442004783949,0.225,-2.23289310254744,0.00746663512640856,0.143352632364847,0.00752655348383239,-2.24118640099231,0.00851626685054265,0.151192260551169,0.00856865404860034,-2.27553668175118,0.0240076835668846,0.18976593793786,0.0241934400164675,-2.23985341270399,0.00521511218418712,0.150204028929958,0.00485496953560764,0.997421363602392,""
"11422-240",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123364676228961,0.285714285714286,-2.26015136250385,0.00809378046775378,0.170025509253336,0.00814901079656358,-2.25648066432012,0.00957562306332448,0.165590859182814,0.00962217009444223,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-241",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123274720182454,0.28125,-2.2493096374025,0.0084095985904988,0.158093183478472,0.00846270963486555,-2.25248537006926,0.00993268546456161,0.160690461126653,0.00997753189272716,-2.23461210940784,0.033806169963643,0.145453799694222,0.033937633297245,-2.250183974296,0.00579740219591795,0.158879333103801,0.0054584570273259,0.996530493087451,""
"11422-242",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.1230914419051,0.439024390243902,-2.25891713509369,0.00748627817606735,0.16695593407441,0.00754618943579224,-2.25915527310543,0.0100165380703367,0.16591761623108,0.0100610787501427,-2.23450755337867,0.0212094869608852,0.139855551589438,0.0214226096464978,-2.25301958811137,0.0059616605485736,0.1612166708686,0.00554113205934762,0.990015527516577,""
"11422-243",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123110960680786,0.25,-2.25150253019708,0.00797249342440441,0.159251761916168,0.00802868489805948,-2.24942703562305,0.00919134634702881,0.156548054225059,0.0092399588067723,-2.25356711244363,0.0238636979460805,0.156196742335489,0.0240523177889522,-2.25142773093932,0.00591465466911202,0.159105399709668,0.00563979600499158,0.996364158130808,""
"11422-244",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123264061290855,0.30952380952381,-2.25521499855962,0.00739160440260094,0.16468758245723,0.00745225103011358,-2.25523346709182,0.00888757162347495,0.163801858083886,0.00893781902983141,-2.27747867276671,0.0242678055700346,0.185887588520559,0.0244526428249146,-2.26090296912566,0.00709038801014075,0.170147717717104,0.00685166106556673,0.996076083738295,""
"11422-245",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12353747966455,0.303030303030303,-2.25269694253718,0.00831947710180701,0.163721247851791,0.00837308128274442,-2.2437579671104,0.00990341624078493,0.154013069881953,0.00994831908570515,-2.25201471923608,0.0276289274961619,0.16482540225818,0.0277898759080295,-2.2518390140438,0.00659100197429172,0.162840124418476,0.00628533413163608,0.995496073438748,""
"11422-246",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123262170325486,0.380952380952381,-2.25340536266353,0.00737550408790213,0.162856628108563,0.00743627504937749,-2.24915293783997,0.00935355487626375,0.157453747948437,0.00940125078540702,-2.23753784112864,0.0273485487961236,0.146371144246341,0.0275118491681586,-2.24839079542471,0.00614530695720887,0.157831110287138,0.00579522129175635,0.992137534637062,""
"11422-247",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123375948668489,0.162162162162162,-2.23397498669781,0.00778215625403732,0.143715657087802,0.00783961368106754,-2.2301966325058,0.00849258581669099,0.139516992146719,0.00854514324010172,-2.2347051876744,0.0192664082036175,0.14666202412085,0.0194999934434114,-2.2337810178768,0.00456259669380948,0.143552051454369,0.0042354880866606,0.996978234839002,""
"11422-248",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123413132319102,0.333333333333333,-2.24406986467136,0.00794677372532614,0.154207956282276,0.0080030283961765,-2.24014354470495,0.00971239665605091,0.149459334127951,0.0097582634537429,-2.29579154776303,0.0244777685695836,0.206124139182032,0.0246607498155042,-2.24093954985111,0.00961305911722899,0.151223107062844,0.00965984579363792,0.993133877790446,""
"11422-249",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123126978759874,0.358974358974359,-2.24368302457778,0.00761894947766029,0.151657391206508,0.00767778000195635,-2.24831778317002,0.00952424035100811,0.155436781622983,0.00957110616552909,-2.24289371596757,0.0212765956271095,0.148992162223859,0.0214884341285333,-2.24634161216042,0.00541803101413558,0.154202896395171,0.00500944116858303,0.994675568877951,""
"11422-250",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123305485459967,0.358974358974359,-2.24956094306412,0.00764629539288426,0.159104048565962,0.00770484888203372,-2.24858602024195,0.00953245669661864,0.157178038673237,0.00957923237100604,-2.26481284621261,0.0214718863077186,0.173200837354929,0.02168166367327,-2.24785937507488,0.00624607550222361,0.157256178281597,0.00591092526372728,0.994380919907962,""
"11422-251",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123038690136989,0.148936170212766,-2.25395921632026,0.00697206884786667,0.161885217631274,0.00703651062019628,-2.25184111310281,0.00755303279558845,0.159246592038054,0.00761239574674641,-2.25951735607503,0.0338448393754615,0.165404974804992,0.0339764279287814,-2.25447726116047,0.00541022866079593,0.162335512875964,0.00519323814891921,0.99724862000458,""
"11422-252",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123261772723823,0.323529411764706,-2.24397973970558,0.00817942627771875,0.152737585217383,0.00823408645697928,-2.24726802682736,0.00995431089279425,0.155345032787321,0.00999907895683853,-2.24693880994042,0.0238569051947141,0.154531140408263,0.0240450887048318,-2.24630232239786,0.00601179041071109,0.154898646511512,0.00572524236213703,0.99630955199835,""
"11422-253",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123208367563087,0.294117647058824,-2.24044460028857,0.00816197059209964,0.148712408455071,0.0082168111291367,-2.24033948805481,0.00972340855069049,0.147970292861689,0.00976930559565574,-2.2570828282178,0.0239114046693136,0.166794048703936,0.0240992789940412,-2.2393697973096,0.00538645041621311,0.14773743499368,0.00500621090954101,0.994562232636739,""
"11422-254",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123255784441361,0.34375,-2.24304718433241,0.00842659970710685,0.151611214346048,0.00847964852799325,-2.24913610640248,0.0104313908265544,0.157043412472192,0.0104741039030807,-2.2154324488377,0.0333148302055896,0.122131190714476,0.0334487759283646,-2.24838549136147,0.010316714930089,0.156700182144538,0.0103594310836069,0.997149570262858,""
"11422-255",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123077168913321,0.214285714285714,-2.25498767009608,0.00740496719533484,0.162929060919504,0.00746556215273571,-2.25670099346881,0.00835861956119404,0.164045027482673,0.00841215936464536,-2.25658974358673,0.0240841471064603,0.167377384837262,0.0242700761942062,-2.25793738274776,0.00565670405080602,0.165831401011056,0.00539626042721782,0.996503222147195,""
"11422-256",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123368623807077,0.305555555555556,-2.23509646878133,0.00790223611249466,0.144722185763498,0.00795880756259567,-2.2329800822214,0.00947154676148846,0.141904635553833,0.00951859121878642,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-257",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122710735874314,0.36734693877551,-2.24670101267804,0.00680728785807238,0.151923976090719,0.0068735915191003,-2.25107048622266,0.00858851311868628,0.155170891056384,0.00864078099142741,-2.26029341346824,0.0196267076413837,0.161612549386819,0.019858062736262,-2.24750631223535,0.00515622463719786,0.152743463791868,0.00472907568532692,0.991679465097254,""
"11422-258",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123414549413062,0.24390243902439,-2.23484877107067,0.0073879724831336,0.145159047656037,0.00744858531791677,-2.22894063817239,0.00847062027364736,0.13855264165393,0.0085233304589698,-2.21377211431869,0.0235833276373451,0.119947523576764,0.0237738804060999,-2.23115415776079,0.0047939263068493,0.141538457108729,0.00438957420620097,0.99437395380465,""
"11422-259",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123298491925803,0.30952380952381,-2.24281218286735,0.00732624996405871,0.152354181505664,0.00738739372119623,-2.24563570982984,0.00882814761561104,0.154361579429365,0.00887869178259991,-2.22001896871383,0.0210119232976081,0.125272017809215,0.0212264149884569,-2.24767563414905,0.0052895792922726,0.157008557161025,0.00494278492564348,0.995994043766553,""
"11422-260",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123536968566607,0.333333333333333,-2.24359047318212,0.00828997910549884,0.15451169720723,0.00834379540401989,-2.22883131938377,0.0100717617231366,0.138903641777891,0.0101159185160724,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-261",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123299527786104,0.297872340425532,-2.24247012920807,0.00692676153268167,0.152354744270423,0.00699153308935133,-2.2419868600966,0.00825235193730129,0.150955902691958,0.00830649414295645,-2.27079169428386,0.0339813833013815,0.181142956189436,0.0341120575535118,-2.2415902623833,0.0048343383881646,0.151433148870178,0.00440733886799332,0.993721547685935,""
"11422-262",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123235787214553,0.307692307692308,-2.24547915314958,0.00761100097434884,0.15435100004095,0.00766984435836658,-2.2484907756433,0.00917006554058146,0.156598200522722,0.00921872859656163,-2.29325599770549,0.0345032733334983,0.203318441352412,0.0346319293112863,-2.2457674389387,0.00568172222929334,0.154716301820234,0.005308449369525,0.993965770340023,""
"11422-263",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123294906131924,0.352941176470588,-2.25120076059783,0.00815626764873665,0.160305698947678,0.00821108081749187,-2.25129719061848,0.0101216791137327,0.159585113968491,0.0101656928810375,-2.28111520546992,0.0488531968746031,0.187088488262347,0.0489443070623934,-2.25002171453016,0.0100077870925337,0.158960264280439,0.0100521735187989,0.995504424184233,""
"11422-264",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123357898714988,0.348837209302326,-2.25843183947366,0.00728975696088002,0.168810739234894,0.00735122556822884,-2.25660823699951,0.00903397040748506,0.165883978196921,0.00908335268957438,-2.20982927700203,0.0331314732978425,0.121974702358016,0.0332650096697001,-2.26246798299635,0.00896423825666504,0.172867031966213,0.00901708639476012,0.99337080749237,""
"11422-265",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122999119286074,0.346938775510204,-2.25288186360981,0.00682550020472293,0.160614214668444,0.00689139416140224,-2.26052187502822,0.00847487961966696,0.167187674343219,0.00852767993774256,-2.23914872115881,0.0193891629764828,0.148640170617846,0.0196217244691427,-2.25570199172378,0.00641129598713583,0.163312994208581,0.00614658674066554,0.993330669634759,""
"11422-266",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123250714363936,0.292682926829268,-2.25098049444499,0.00746934320059815,0.160194414267594,0.00752932749376527,-2.2582826172535,0.00891791226767367,0.166761399410149,0.00896797268639266,-2.28316517205401,0.0216320519124227,0.19206952761908,0.0218397165039498,-2.25561944455412,0.00596518519625127,0.164820001402402,0.00564711526276912,0.995060289090587,""
"11422-267",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123126395815115,0.333333333333333,-2.23224019118934,0.00626125982128666,0.141114171407066,0.00633322607309507,-2.23416809252788,0.00767235733673521,0.141915262823369,0.0077307502387035,-2.23570658524248,0.0158133615089595,0.145196414109941,0.0161014608064446,-2.23337376150195,0.00446050532145779,0.142326144558249,0.00399794876958115,0.990796682161842,""
"11422-268",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123370759283008,0.256410256410256,-2.2404420155621,0.00761364605222218,0.150352475927515,0.00767242713435747,-2.24198537126579,0.00883848663195658,0.151270449562148,0.00888897065928444,-2.22998502809323,0.0157582843301808,0.139487202187923,0.0160476730698093,-2.23882967110812,0.00545137219873307,0.14902150168127,0.00511716505992429,0.99317417942855,""
"11422-269",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123446568328308,0.380952380952381,-2.26027373188602,0.00739584860648807,0.171327334082505,0.00745636392232568,-2.26349187304108,0.00940970403216339,0.173418292336383,0.00945704533307447,-2.25689877266343,0.0214127337723045,0.165371044215071,0.0216230774093808,-2.26226676778775,0.00677841228431782,0.173238338487247,0.00649287159251506,0.993362149731778,""
"11422-270",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123475652343981,0.225806451612903,-2.24510160110437,0.00856046218118151,0.155416162058601,0.00861254440151804,-2.24455924299532,0.00971423187137655,0.154410633910788,0.00976003466511563,-2.23487839531783,0.0193746052464197,0.14288808332328,0.0196080087481799,-2.2442997273807,0.00960980023383538,0.154768656798183,0.00965588381699558,0.995654362222593,""
"11422-271",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123325652226787,0.270833333333333,-2.25548212205824,0.00689540274265359,0.16588363318125,0.00696049689747922,-2.26197119108668,0.00810680451519577,0.171536399592384,0.00816195508950712,-2.26150312937918,0.0214966673801842,0.172148189205348,0.0217052206901694,-2.25568997117443,0.00568643014105446,0.166216719765507,0.0053045877309598,0.993201786857026,""
"11422-272",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123252151528575,0.323529411764706,-2.2428212523476,0.00815463915143619,0.151457839969199,0.00820945525056091,-2.2354952179949,0.00987440172817628,0.143355839647143,0.00991952589134424,-2.22798496667951,0.0192843060110834,0.136528975370122,0.0195186007788333,-2.23855656749519,0.00510240423060839,0.147261741888123,0.00467274629248662,0.994028187153952,""
"11422-273",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123192934764136,0.368421052631579,-2.25377653965238,0.00776477683242134,0.162380383935631,0.0078224542951316,-2.23954536951815,0.0097105639893231,0.147049236052468,0.00975649919295453,-2.24270046123537,0.0179402674994934,0.149457330556918,0.0181933197994613,-2.24675249371138,0.00578997774478204,0.15563367056356,0.00540086398169267,0.990923115715945,""
"11422-274",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123404844002162,0.352941176470588,-2.2306658659801,0.00662702101369443,0.141428347125192,0.00669479484340394,-2.23789707567631,0.00826813140636534,0.147661035411747,0.00832215588957954,-2.21470468491904,0.0234339157733425,0.128143513721087,0.0236244220305757,-2.23239804575821,0.00483158432918321,0.14326281755749,0.00430588166061697,0.991199099185481,""
"11422-275",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123215043665063,0.409090909090909,-2.26260527626642,0.00723309319528452,0.171969286655128,0.00729508587857793,-2.2653691030457,0.00941303583473394,0.173453458281252,0.00946042171751331,-2.33787726307212,0.0492664639082146,0.251558214158917,0.0493558759774479,-2.26121883919995,0.00929374899100439,0.170551407986516,0.00934351357594945,0.991774370800133,""
"11422-276",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123223465165511,0.377777777777778,-2.24004514229662,0.007085070556092,0.149107998923652,0.00714841185890889,-2.23081474784925,0.00894319244094482,0.13869063742558,0.00899312341725065,-2.26077836181114,0.0215215513992733,0.168569107352489,0.021730930399437,-2.23476608037576,0.0088657011014789,0.144022771089126,0.00891774885500146,0.990025214675817,""
"11422-277",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123447157909697,0.444444444444444,-2.24060951196178,0.00792304196673497,0.150961921722216,0.00797941868225071,-2.24544535099898,0.0106473366415127,0.154810561278397,0.0106890892139761,-2.24638794546594,0.0334637240460466,0.15452664136996,0.0335969548859833,-2.25045233599176,0.0105606468982547,0.160490228123275,0.0106031860398595,0.995720234143978,""
"11422-278",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12313905656545,0.269230769230769,-2.24538415645103,0.00659896926065153,0.154339336668921,0.00666717069583137,-2.24459029097208,0.00771149397112989,0.152608722412947,0.00776961414868552,-2.28470692852019,0.02418253597676,0.19150776942575,0.0243682932998273,-2.2449042370687,0.00763078123783257,0.153955654300536,0.00769042373555219,0.992786078069652,""
"11422-279",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123403663161087,0.294117647058824,-2.23391986508063,0.00812470944185939,0.14371115206315,0.00817968660176902,-2.24206680600109,0.00969549166612137,0.151325518478265,0.00974142279718471,-2.24974085579977,0.0237960366553317,0.162016826049375,0.0239838360731395,-2.23918538541557,0.00551866400349572,0.149275792080013,0.00516105535962106,0.993795566922171,""
"11422-280",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123431034901733,0.317073170731707,-2.25111850848746,0.00746996871113749,0.161837686933576,0.00752988606248003,-2.24897696291189,0.00901962760481051,0.158784660598941,0.00906906332917147,-2.2453046786503,0.0180012161450761,0.160450900260883,0.0182509741985996,-2.24930676461695,0.00892529377485346,0.159995926229156,0.00897585482297941,0.994021791880208,""
"11422-281",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123264579903641,0.4,-2.26071743033913,0.00678718982970645,0.170870211389532,0.00685336582450947,-2.26101580099133,0.0087624935475644,0.169724449170068,0.0088134527558104,-2.237397172528,0.0193528238325355,0.146987557467806,0.019586121911859,-2.2566897017555,0.00652539698467724,0.167065455956311,0.00614733332728344,0.988847140920473,""
"11422-282",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123105731804538,0.261904761904762,-2.2493897791759,0.0073682936199385,0.157466119712533,0.00742921640644036,-2.25297387825502,0.00859485838301549,0.160354238319525,0.00864691539501304,-2.25502982020214,0.0195590234092353,0.157874105972454,0.0197913532560134,-2.24997296330275,0.00581522985530067,0.158126587006969,0.00551728810131028,0.994462710968024,""
"11422-283",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123501791144192,0.35,-2.2479927721253,0.00754249793554065,0.159166900939865,0.0076017685525326,-2.25134717930261,0.00936421408564251,0.161610943802486,0.00941175692401635,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-284",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123353238576259,0.146341463414634,-2.24263726800813,0.00742473848278733,0.152573774265248,0.00748501499643866,-2.24457804918327,0.00804153302652994,0.154150542850074,0.00809708621654163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-285",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123446708397611,0.375,-2.22627140643089,0.00744467111744966,0.136647159198393,0.00750475344328363,-2.22991873109727,0.00943227981673654,0.139447599539256,0.00947948541115605,-2.20114787793687,0.02687046071799,0.112980134751223,0.0270362151345351,-2.22517650545356,0.00444788360457732,0.135464088722898,0.00393295794705886,0.993648674518825,""
"11422-286",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123152025162177,0.261904761904762,-2.2610047370462,0.00740273636203748,0.169643547371584,0.00746332658944331,-2.26132138120577,0.00860917958378942,0.169176397894165,0.00866111245488492,-2.26825121274186,0.0215465172173035,0.18167205466141,0.0217541458366718,-2.25781244359634,0.00565087685727235,0.166551716479024,0.00522965537612124,0.993932013126626,""
"11422-287",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123356986403289,0.275,-2.23775709870281,0.0074991067327677,0.147572414837456,0.00755880407193556,-2.2281600199644,0.00875275223104718,0.137173199581665,0.00880373691477355,-2.23186493962659,0.0211524716526031,0.138633178088979,0.0213655255243303,-2.23211969345354,0.00486178903198379,0.141990276506952,0.00448014103282768,0.993851618389863,""
"11422-288",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123244625989638,0.303030303030303,-2.26055992188471,0.00834405838064243,0.169314460101628,0.00839764090335806,-2.25997942279636,0.00999649935492258,0.168009958366578,0.0100410940668432,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-289",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123517309757873,0.277777777777778,-2.24352803754643,0.00793450653123608,0.154499992944815,0.00799077732505013,-2.24003889777216,0.00933072582635512,0.150313536029827,0.00937843562794408,-2.28559570911624,0.0345650558712485,0.197250827017561,0.0346933801928598,-2.24197638546389,0.00924056431628086,0.152891765332931,0.00928883565598007,0.995619747098634,""
"11422-290",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123404128648624,0.297297297297297,-2.24425791535965,0.00780701927769589,0.154356207585434,0.00786427892317951,-2.24598169512503,0.00931371549277129,0.155373425724184,0.00936155530500688,-2.2639424711088,0.0238569058946537,0.171079743276845,0.024045217901264,-2.24807576197721,0.00922443801633659,0.158219064531767,0.00927321654293983,0.995028029950632,""
"11422-291",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123220710158123,0.333333333333333,-2.23826512720633,0.00731937918526247,0.147098736697393,0.00738062655848299,-2.23707821459058,0.00895609910639502,0.14501735220418,0.00900594530416183,-2.21631162870744,0.0210072861950237,0.125110008863034,0.0212213096340689,-2.23583110345752,0.00493400043549369,0.144491250005559,0.0045179539949828,0.994524604648581,""
"11422-292",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123272726311241,0.342105263157895,-2.24396949626992,0.00772137082103346,0.153078454327007,0.00777934663830062,-2.24923699020928,0.00954590994968615,0.157549074692136,0.00959262239809276,-2.23049485178534,0.0236359267761868,0.138024841893677,0.0238258727282732,-2.24884658531194,0.00586022011716933,0.157823404606367,0.00553280007480612,0.99544479798093,""
"11422-293",2200,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123169282547171,0.305555555555556,-2.23703194464463,0.00790223478457158,0.14506748940253,0.00795886999735543,-2.24348863633163,0.00950400052442768,0.150908376373897,0.00955093460950941,-2.23798148023713,0.0193782206552336,0.145750025773583,0.0196111051523529,-2.24283912986409,0.00535179779259858,0.150882931466473,0.00502435442332868,0.995481494060048,""
