"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-520",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10932506246394,0.304421768707483,-2.24562515231751,0.00113378867193278,0.152746816295794,0.00239848956320882,-2.24498914437467,0.00135898249600128,0.0699358396761815,0.00200481761667695,-2.2418704497237,0.00351307673859174,0.148543114861072,0.008067312363964,-2.24535492574649,0.000681654846322386,0.152461206386857,0.000672200732018922
"11422-521",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108823764327355,0.283434232250963,-2.24598514805163,0.00111746738098539,0.150884649749827,0.00251952135723137,-2.24516925499313,0.00131954677816193,0.0651985625465919,0.00202669000145594,-2.24419032509328,0.00356903822041911,0.142866524988807,0.00769597451006606,-2.24557107851159,0.000681855728131183,0.151667401758198,0.000672297046896252
"11422-522",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109095329074873,0.2991643454039,-2.24596135366874,0.00112418005588502,0.155244523469899,0.00246234458865272,-2.24481612472625,0.00134212795340451,0.0671087615056509,0.0020127301499571,-2.23830035094138,0.00351581193885926,0.143099626716958,0.00798012819260837,-2.24545649405506,0.000678334997652995,0.157499415123803,0.000668900949302953
"11422-523",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108795725165647,0.29203056768559,-2.24616747029448,0.00111285006792568,0.156124735358989,0.00255272892918271,-2.24749415970476,0.00132355584546029,0.0696618220702879,0.00202451893762831,-2.24550116322872,0.00364325802860065,0.159463084357215,0.00725728647858112,-2.24688647891585,0.000692744312967273,0.153614256644339,0.000683493163722458
"11422-524",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108934522011109,0.292790313703908,-2.24659092436326,0.00111769347194531,0.159256856688393,0.00251050793031434,-2.2458239020535,0.00132855045560394,0.0680055037383621,0.00202010534362558,-2.24295157060362,0.0035600703925597,0.147527578541131,0.00769111583521386,-2.24652849312819,0.000681912274273005,0.160110019828972,0.000672601315088628
"11422-525",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109046147870794,0.310077519379845,-2.24534265741219,0.00112041283017442,0.153741036968135,0.00248872270452149,-2.24604893462028,0.00134943139668147,0.0679112950558451,0.00201083608995902,-2.23973778033783,0.00362945847102977,0.153234647485599,0.00726380098613977,-2.2455917441455,0.000692889080707231,0.1526492724625,0.000683754898088891
"11422-526",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109081778383079,0.3008356545961,-2.24623605890859,0.00112409410243433,0.155898277832503,0.00246108583512968,-2.24542155786106,0.00134397153917646,0.0679512356749201,0.00201157610613198,-2.24091104775883,0.00355955181871353,0.147077526413517,0.00769579952678706,-2.24634971643211,0.000685154402075766,0.156235687071201,0.000675875737964429
"11422-527",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108791616871974,0.308245711123409,-2.24693245760369,0.00112117310271734,0.150661942601924,0.00249434914689521,-2.24769949608828,0.00134869112922533,0.0668423193749021,0.00201374481427898,-2.23827734317641,0.00356760684584224,0.145783672161305,0.00761007808619044,-2.24720813276773,0.000687110848305724,0.148959614694529,0.000677728479862518
"11422-528",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109095740946224,0.288418708240535,-2.2463786803495,0.00112401880911103,0.157512034236712,0.00246250968223054,-2.24685991303278,0.00133285318145094,0.0731630054341839,0.00201625640029244,-2.24483238607348,0.00356881094271355,0.152541120381523,0.00769376394081385,-2.2467220448159,0.000685479881945098,0.156085523849161,0.000676156625962477
"11422-529",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108871418472506,0.297416162726773,-2.24627740555653,0.00111689567237345,0.155370973795795,0.0025202905684701,-2.2459750078647,0.00133224504870925,0.0664225442222754,0.00201949584452245,-2.24463480819313,0.00355693880299556,0.144826543870287,0.00778546149314634,-2.24638705005905,0.000682317860542775,0.154842931785104,0.000672819952551021
"11422-530",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108872152388065,0.309340659340659,-2.24522896044414,0.00111639654402112,0.150459375791974,0.00252634510457985,-2.24354053340844,0.00134248588943653,0.0595367493749649,0.00201586381649235,-2.24399536006866,0.00346962828843808,0.137899414103819,0.00859786729430299,-2.24492687234665,0.000670965095255055,0.151738761760639,0.000660908282005535
"11422-531",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109285312763878,0.293690675600223,-2.24384969336558,0.001124392481846,0.151933201194869,0.00245359218302246,-2.24341876295876,0.00133773503335909,0.068322934890349,0.00201238948199848,-2.2408466478454,0.00357745563568736,0.145205565976265,0.00754666733313529,-2.24375886144142,0.000687527798998348,0.151128756835797,0.00067824782507523
"11422-532",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109210645929871,0.30343300110742,-2.24319827553308,0.00111962042770619,0.150680451619503,0.00248832196443733,-2.24397256306825,0.00134235158535697,0.0675338108407722,0.00201189474757933,-2.24155457004483,0.00346856399663272,0.152759212264845,0.00851842723404347,-2.2432975841932,0.000671914531821732,0.150460110288142,0.000662164619996428
"11422-533",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108740454373608,0.284222100054975,-2.24749263964808,0.00111772977540582,0.155346666583517,0.00252047430905179,-2.24810290489021,0.00132159753095482,0.0703263606413621,0.00202631411151405,-2.25632619988998,0.00351374959249815,0.173138291715834,0.00830028139042218,-2.2480097571404,0.000675219325409456,0.152863167421295,0.00066565555736183
"11422-534",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109066118351883,0.303047091412742,-2.2457179727704,0.00112114632780686,0.156136436446784,0.00248354161473695,-2.24594133472256,0.0013434219834663,0.06894063248218,0.00201281513047982,-2.24864013956674,0.00355554448888588,0.156592817383114,0.00783042266421236,-2.2462981076228,0.000683086120786162,0.155174229702916,0.000673737872524838
"11422-535",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108893361924284,0.275995575221239,-2.24633851644768,0.00112063087778252,0.152574847877231,0.00249531221214692,-2.24708791243102,0.00131761179417896,0.0717815213243951,0.00202700194032524,-2.24107131565877,0.00362592553823315,0.15004752729137,0.00732581732255291,-2.24663633384048,0.000692500774750345,0.15096463243701,0.000683327679612198
"11422-536",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109148924521189,0.302299495232754,-2.24636715816362,0.00112799118261291,0.155332709524935,0.00243606441317667,-2.24619011670084,0.00135050647007834,0.0702844289558025,0.00200885525290801,-2.24623774580535,0.00359145569657569,0.160910294676526,0.00753584608851957,-2.24632963645142,0.000688478894566243,0.156988304499252,0.000679314184716922
"11422-537",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109005954033675,0.307735426008969,-2.24799671340153,0.00112901373449933,0.157116433931888,0.00243806090285227,-2.24823861460703,0.00135720647154575,0.0713126039539141,0.00200897939036371,-2.24573008963011,0.00357960958534644,0.157522834356789,0.007607684931315,-2.24799009071699,0.00068829214332122,0.157103069331496,0.000679290870207715
"11422-538",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10935611446692,0.29983060417843,-2.24472531520134,0.00113090447527291,0.152177942612821,0.00241374700657834,-2.24533535573039,0.00135175582912563,0.0721415796225834,0.00200680659115319,-2.24536478072923,0.00351842219828316,0.155196889387234,0.00803953062229875,-2.24482190662256,0.000680493946742816,0.15121069866076,0.000671077023330838
"11422-539",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10902933818984,0.288716814159292,-2.24572494796807,0.00112025325487432,0.155647403023416,0.00249035829907791,-2.24484618535115,0.00132771768392222,0.0677620801151494,0.00201969756683773,-2.24806452637742,0.00355428648090273,0.13845702778194,0.00789554770886323,-2.24608865141004,0.00068219447274103,0.154969241861234,0.000672760176324013
"11422-540",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109024411201526,0.271968854282536,-2.24719884620251,0.00112441519921662,0.159083984047441,0.00246617699877289,-2.24758152445441,0.00131807070261842,0.0758677792111067,0.0020253046603182,-2.24370239427999,0.00356610870524809,0.156271462566695,0.00766922860056608,-2.24753147304312,0.000684905271621531,0.15852179332039,0.000675650707134393
"11422-541",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109153254922727,0.29372197309417,-2.24571657198978,0.00112749711101589,0.152772606053327,0.00244012067736893,-2.24621801028365,0.00134209285801294,0.0715818760047887,0.00201207670947454,-2.24285367310377,0.00352615703011476,0.152575394258252,0.00797039196771162,-2.24554679063284,0.000680078718353088,0.15246313307965,0.000670653862068557
"11422-542",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109079089444403,0.318912922906267,-2.2457653441493,0.00112105825109506,0.156390782711182,0.00247801996271402,-2.2471135796752,0.00135932016992112,0.0697753060040331,0.00200629063594019,-2.24343284738314,0.00345638052033575,0.149182124703546,0.00865625426997197,-2.24556797767322,0.000671726083602325,0.157058760251674,0.000662139886193879
"11422-543",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109208051247143,0.304080491894913,-2.24376715073699,0.00112469326793798,0.147499000358355,0.00245281808718689,-2.24353220280187,0.00134813213558864,0.0656251305000201,0.00200890980818017,-2.24048601517932,0.00364308896238936,0.14214876720367,0.00724579908486103,-2.24334980678359,0.000693648674684072,0.14802500127338,0.000684293951975109
"11422-544",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109014925625164,0.315818584070796,-2.24585193912386,0.00112025955373587,0.155617700532175,0.00249184178728917,-2.24508762733822,0.00135383414531895,0.0646092183641205,0.0020099710159397,-2.24706781705295,0.00355386021864634,0.165475600877434,0.00780231640998178,-2.24596752385403,0.00068310027047883,0.155645590289663,0.000673789206634986
"11422-545",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109352003078741,0.310344827586207,-2.24485793482634,0.00113172183503176,0.15210541025701,0.00240693285162341,-2.24428550788964,0.00136260985072544,0.0685173677001315,0.00200321595719364,-2.2402290972036,0.00359945076940906,0.155365898097049,0.00741460491530617,-2.24469424929315,0.000691315504675745,0.152300782708476,0.000682199253004466
"11422-546",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108800508854824,0.304112554112554,-2.24491812749044,0.00110735080917461,0.156177109291979,0.00259604498110402,-2.24381637943853,0.00132667147948386,0.0604686865433852,0.00202299629092326,-2.24106854694563,0.00345279388328855,0.151411726314565,0.00864133949869377,-2.24439883225048,0.000666557407129014,0.157545222436082,0.000656470105516303
"11422-547",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10916893658317,0.301446051167964,-2.24527672825856,0.00112305077771156,0.156164980015572,0.00246735103369259,-2.24594640033729,0.00134431992269466,0.0709713033542086,0.00201140761124174,-2.24548005199333,0.00362107228726485,0.147197862080327,0.00739565107979165,-2.24563160088869,0.000690477141128586,0.157139767406497,0.000681444536789927
"11422-548",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108878681488061,0.297743533296643,-2.24597426564802,0.00111710542494993,0.153461962582448,0.00251607186763344,-2.2464447704461,0.00133355580557545,0.0675083462261483,0.00201821042406074,-2.25015618566627,0.00350035591810593,0.162176395198748,0.00831748955445886,-2.24607129361151,0.000673660201787804,0.153640626317779,0.000663939184035988
"11422-549",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109093010180363,0.305601774819745,-2.24545287252264,0.00112155661922822,0.155337361890633,0.00247848618721022,-2.24615372575312,0.00134641659719308,0.0696161823491904,0.00201112377147127,-2.24327941794228,0.00349558371638263,0.157455829031159,0.00821777801107565,-2.24557544533238,0.000676281614743562,0.155720139978352,0.000666641496578168
"11422-550",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109114360982482,0.298888888888889,-2.24445632992941,0.00112177113088394,0.150491265659078,0.00247694880834246,-2.24350659311935,0.00133892885087584,0.0647935630293052,0.00201384599040876,-2.24451305958246,0.00356778871135413,0.143581983368828,0.00771402380886832,-2.24505189550953,0.000685357346125468,0.150153498680286,0.000675891778062594
"11422-551",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10909208983134,0.324595649749024,-2.24530153149686,0.00112456167219308,0.151140746760809,0.00246011050277514,-2.24444881208517,0.00136790671802126,0.0631583550856255,0.00200519496722779,-2.24290144822503,0.00358498827007954,0.149446987551718,0.00756723302265172,-2.24567399310383,0.000688430555675274,0.150250917577102,0.000679102141361392
"11422-552",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109226689314979,0.303861219921656,-2.24627157171327,0.00112717975000684,0.159462941789014,0.00243988873517783,-2.24548977992196,0.00135047319193236,0.0703342608440427,0.00200862948658091,-2.24941951210209,0.00364977979615286,0.159044538029443,0.00727699517354715,-2.24601304213571,0.000694516994873912,0.15874082915221,0.000685598057541531
"11422-553",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109068434950071,0.311839911061701,-2.24561776462932,0.00112271104770104,0.153886560239547,0.00247269308557706,-2.24432578319153,0.00135213140442585,0.0641998271574159,0.0020096369282464,-2.24124575009936,0.00354976041365866,0.155048796499115,0.00773272833060246,-2.24533090054038,0.000682923352287002,0.153195665295622,0.000673468770913066
"11422-554",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10912574139668,0.321309655937847,-2.24461484674442,0.00112168012896507,0.152440801363993,0.00247830150622983,-2.24495797570382,0.00136166465887757,0.0657432082206036,0.00200672516428342,-2.24580957114574,0.00353090160009379,0.156336936369068,0.00797560636901711,-2.24459420767669,0.000679359774865062,0.152331745936356,0.000669773732127389
"11422-555",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109068524387949,0.292128603104213,-2.24469502206872,0.00112044095649167,0.15102600335208,0.00248505198794371,-2.24428198786037,0.0013311716464314,0.0666743774746478,0.00201699913167532,-2.2455801573112,0.00351327211642509,0.155869801407961,0.00814110353328703,-2.24482900354517,0.000678463816802769,0.150830595729673,0.000668859905734452
"11422-556",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109094407133085,0.310863509749304,-2.24574238791437,0.00112405923681394,0.154128331438444,0.00246249061123494,-2.24569302309153,0.00135418781359804,0.0676046666562966,0.00200854174135395,-2.24868674854878,0.00360670049979747,0.165777078444434,0.00746333380192294,-2.24590483807517,0.00068953439832868,0.154694279517771,0.000680388625285607
"11422-557",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109171986697767,0.295429208472687,-2.24492290306374,0.00112397549204225,0.153092887985223,0.00246157802479081,-2.24454876707346,0.00133892520061796,0.0683880226408464,0.00201341158071332,-2.24564747781513,0.00349117139151816,0.157140246164455,0.00833182890846059,-2.24470090443121,0.000675413883736536,0.15302426133672,0.0006658366805382
"11422-558",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109428621853518,0.298804780876494,-2.24472112447114,0.00113559368624631,0.150802955175665,0.00238540682034456,-2.24609831759023,0.00135710404948911,0.0748312717916808,0.00200422793359418,-2.24185342948338,0.00352405441756642,0.150794983050004,0.00798623882271597,-2.24461178441729,0.000682335477844505,0.152070879644918,0.000672838270418429
"11422-559",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109379174309814,0.313914027149321,-2.24594790450673,0.0011323790149602,0.157797375080018,0.00240207107041181,-2.24538679397706,0.00136669764553308,0.0708959745592198,0.00200192395726213,-2.24662732671652,0.00360328076716906,0.155735176037534,0.00748838499493523,-2.24633150945751,0.000692224781913154,0.156702251232688,0.000683263433082207
"11422-560",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109280602725981,0.287010777084515,-2.24641035135689,0.00113467509450799,0.154166927503624,0.00239564850452853,-2.24591936756457,0.00134350560098139,0.0733041651359812,0.002010095752513,-2.24612415728195,0.00360082726997296,0.151544241164784,0.00750127395974697,-2.24649109914506,0.000691838133571813,0.153908719405962,0.000682817322564553
"11422-561",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109272656071869,0.296501943364797,-2.24377547928846,0.0011210702439694,0.154583545118619,0.00247361368853171,-2.24353810446604,0.00133630818206224,0.0685188010529906,0.00201282538722427,-2.24416895710436,0.00349530635887754,0.16085803788041,0.00819212591722836,-2.24377919226478,0.000674464956839136,0.155844301270057,0.000664756908592072
"11422-562",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109103124442401,0.296935933147632,-2.24600570734447,0.0011242062548129,0.155706712589841,0.00246159475846569,-2.24578730205455,0.00134055798768048,0.069721184192843,0.00201316522276463,-2.24963628267456,0.00348887512083894,0.16810301784082,0.00839875769790058,-2.24608314362236,0.000674919348826086,0.15505504290079,0.000665391624028027
"11422-563",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109161316129242,0.314063368538077,-2.24485223896542,0.00112237791763689,0.154228729963749,0.00247072926098052,-2.24437866673683,0.0013550416976652,0.0658632846686144,0.0020077348303517,-2.24465500030712,0.0035990075632813,0.149523739495537,0.00750578342944695,-2.2444712645209,0.000686970990352444,0.154917140436148,0.000677785655625417
"11422-564",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108785918854124,0.2997799779978,-2.24646294263596,0.00111746666842009,0.152055411313505,0.00252033690696359,-2.24628313001631,0.00133541419277069,0.0650654786678145,0.00201911456924967,-2.24960407123232,0.00359361195530589,0.162339974565933,0.00753164271695665,-2.24607708359195,0.000684624094724707,0.152338815197546,0.000675170161604783
"11422-565",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109332992286662,0.294718909710392,-2.24668170500705,0.00113563321159606,0.156864439899227,0.00238916404433983,-2.24869231032845,0.00135365800899788,0.0793967139968669,0.00200634682944682,-2.24396735338195,0.00356645009496162,0.154329701255111,0.00767521393838512,-2.24716947418752,0.000688870244336762,0.155992441243634,0.000679771662763151
"11422-566",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108851064570804,0.307012700165654,-2.24789984615487,0.00112013935815946,0.15946314280836,0.00249661339721173,-2.24815458861379,0.00134590308187735,0.0693124824120242,0.00201357475730111,-2.24995609933854,0.00357802840555796,0.168820323637859,0.00764701641159058,-2.24785184960001,0.000684530888843824,0.159890745638277,0.00067529066289501
"11422-567",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109079745897637,0.292342090553382,-2.24673466424288,0.00112677248736322,0.155923240817884,0.00244891111268137,-2.24647753996237,0.00133906807086825,0.0710785057150404,0.00201450427116679,-2.24190927693373,0.00360288314643888,0.1417483063289,0.00746002433568881,-2.2476235775781,0.000691637890802058,0.154185592238347,0.000682552544885243
"11422-568",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108748982299195,0.308628318584071,-2.24763740147025,0.00112125836049383,0.152407088788534,0.00249770645642819,-2.24803351547596,0.00134868985639368,0.0666005667783092,0.0020147284644543,-2.24641311051026,0.00352401051538612,0.158719145521294,0.00805389640379091,-2.2472542716805,0.000678444539449339,0.153632985718626,0.000668937999882492
"11422-569",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109205274630564,0.301499167129373,-2.24429836822495,0.00112186500366602,0.154112146014445,0.00247546169716087,-2.24329073197432,0.0013414707891219,0.0659547498501811,0.00201263063962952,-2.24377833998643,0.00355743399946665,0.157104003296583,0.0077325148199045,-2.24442710723921,0.000683927052997492,0.154149639995875,0.000674566706048767
"11422-570",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109008342570395,0.323725055432373,-2.24567971851679,0.0011212259472193,0.153029685566158,0.00248377195508207,-2.24715997274826,0.00136480226135953,0.0678598400129514,0.00200657614678346,-2.25095584698023,0.00355847006028973,0.148440526373141,0.00786978259927257,-2.24631870817942,0.000683157812487326,0.151423492939828,0.000673686855909396
"11422-571",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10908098041525,0.291783119060928,-2.24659432470463,0.0011260222688218,0.155368336655506,0.00244874388947857,-2.24602222971809,0.00133761900121595,0.0701097748960545,0.00201379390353591,-2.24868220010171,0.00352328868952026,0.15646831160385,0.00804982645745588,-2.24611774848802,0.000678306581217312,0.155451007102841,0.000668916145241368
"11422-572",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10887207219903,0.305066079295154,-2.2471818534606,0.00111849091826269,0.15889873233544,0.00251008069359761,-2.24762789028726,0.00134186328671527,0.0691374073767263,0.00201567481161045,-2.24470381299709,0.00352861473236637,0.158022143835735,0.00797639886822695,-2.24734713623911,0.000679239616251715,0.15781093118721,0.000669613422317234
"11422-573",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108828998362265,0.31367144432194,-2.24651667098422,0.00111865114362201,0.152621453495533,0.00250834654895071,-2.2460395400272,0.00135019131283525,0.0634904653559747,0.00201253811123953,-2.24699914658589,0.00359449440811133,0.144000975965012,0.00757774265623325,-2.24642944328894,0.000686256214245124,0.152680055912975,0.000676949032487374
"11422-574",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108844780030665,0.306301369863014,-2.24573708771645,0.00111508114594133,0.153566018305965,0.00253517535378856,-2.2462069194174,0.0013388111730252,0.0656674822895299,0.00201718021529954,-2.24888709292513,0.00345859177522179,0.155346220942726,0.00876980885171866,-2.24568892769627,0.000668622838450937,0.152474625830662,0.000658815154819571
"11422-575",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108870416804421,0.30033185840708,-2.24629172110952,0.00112055280609597,0.151451220395579,0.0024966748869445,-2.24622912621711,0.00133967231519816,0.0661540115718516,0.00201664424423589,-2.24535005800014,0.00349551970715213,0.150685476171823,0.0083581597823404,-2.2460118810882,0.000674977306651552,0.152690776385111,0.000665276024627076
"11422-576",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108916449907491,0.299391256225789,-2.24534228437325,0.00112024192897232,0.148324805107043,0.00249562290730009,-2.24371425863152,0.00133758300076979,0.061385581942047,0.00201668917665633,-2.24447035624173,0.0035384973306226,0.133550826231176,0.00795049085706147,-2.24484267742247,0.000678942369047444,0.150704480961618,0.000669444247438753
"11422-577",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109043941194734,0.308580858085809,-2.2452832886252,0.00111665194805221,0.157916826832829,0.00251282306326745,-2.24475157284123,0.00134242538210359,0.0658240303809094,0.00201301529951436,-2.24217305078903,0.00349864193416119,0.172745546663312,0.00816632821566106,-2.24486378418811,0.000674641954039234,0.159811417506022,0.00066509496480396
"11422-578",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108837066699009,0.295504385964912,-2.24557918239665,0.00111497444014643,0.152064556518089,0.0025336567552004,-2.24469007548457,0.00132776094909622,0.0632813502077863,0.00202153237771028,-2.24164759873489,0.00353162797183037,0.151446541867354,0.00789086173924116,-2.24553288177707,0.000678463326751943,0.15322136599844,0.000668757997552627
"11422-579",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109120642047837,0.307182320441989,-2.24424463851888,0.00111866937598748,0.153326006074916,0.00249694308772069,-2.24385568850182,0.00134357601028637,0.0652196845351478,0.0020120416951943,-2.24598615941045,0.00351186399050672,0.147451683792673,0.00817581329408873,-2.24452073475036,0.000676521316892182,0.152536014082293,0.000666992118243125
"11422-580",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109304015453824,0.305882352941176,-2.24455456657997,0.0011267039285598,0.154022207071855,0.00243870806614505,-2.24444320534706,0.00135238989420041,0.0692068195150644,0.00200697568407195,-2.25021520331294,0.00363530525267176,0.15777342569736,0.00733091174841464,-2.24471475871736,0.0006929105870132,0.153417348340576,0.000683756535953053
"11422-581",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109331318841518,0.311622683885458,-2.24453887653,0.00112798258823817,0.153745907543837,0.00243055883928498,-2.24414542885186,0.00135919462248853,0.0682252209545565,0.00200486126031386,-2.24799716291255,0.00362494837234928,0.167179397955479,0.00735506310152285,-2.24490426789213,0.000693886990175408,0.152262297325598,0.000684766083642654
"11422-582",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108959260487761,0.312534511319713,-2.24664935888982,0.00111941415784483,0.158304199569827,0.00249625851111346,-2.24819037459376,0.00135115111558047,0.0709585827765565,0.00201052067098754,-2.24033808695236,0.00351665964916126,0.152786097552574,0.00796635960874634,-2.24761543949185,0.000680429307504784,0.156598742203719,0.000670895970636264
"11422-583",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108849801544133,0.307182320441989,-2.24819926090338,0.00112084274066034,0.16066633059335,0.00249351897137507,-2.24708572571029,0.00134590309143047,0.0669199867983568,0.00201396306680276,-2.24375047224977,0.00353796595618862,0.145937690332312,0.00791485811448403,-2.24777573896729,0.000680290507222041,0.161877904728681,0.000671198415520721
"11422-584",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109052250076755,0.294936004451864,-2.24609075600426,0.0011237100718051,0.15462861389925,0.00246673626060555,-2.24633104475641,0.00133864330938974,0.0702695591536475,0.00201447846481133,-2.25435894491295,0.00364623584237087,0.167968349011435,0.0073194081915265,-2.24638954646163,0.000693085935791889,0.153336918490016,0.00068389722250368
"11422-585",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108990510535587,0.280133928571429,-2.24840822341033,0.00112671958267496,0.161027578205536,0.00245190600836883,-2.24817879302172,0.00132758069432751,0.074959722358873,0.00202029461935288,-2.24684712904444,0.0035313198111447,0.164931207940105,0.00794729938253965,-2.24849388178819,0.00068122516462023,0.161184169592571,0.000671904654629084
"11422-586",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109186668151678,0.31438127090301,-2.24541722908083,0.00112382146206048,0.156142051011415,0.00245807842761572,-2.24531268633357,0.0013570677852422,0.06808521290512,0.00200621444779577,-2.23783535780212,0.00363917889331494,0.15737611233107,0.00720063671494833,-2.24478358347485,0.00069333588042177,0.15855319983444,0.00068430337167026
"11422-587",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108980239689828,0.290807799442897,-2.24703216519836,0.00112500922748213,0.155217635343642,0.00246265313901497,-2.24713749283814,0.00133598970163953,0.0710628026168848,0.00201663178542836,-2.24623819908558,0.00347639376346138,0.159902910170512,0.00851860958335866,-2.24683598850874,0.000673399562609183,0.156601514471875,0.000663615400163404
"11422-588",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109045986881793,0.290574456218628,-2.24717759049699,0.00112530121404908,0.158155658414384,0.00245610459772345,-2.24641073204209,0.00133536537933229,0.0707053038229328,0.00201556887490809,-2.25011311309684,0.00355599398093053,0.161064700360274,0.00782006668060312,-2.24708707565813,0.000683097431956875,0.15764391448189,0.000673690579952639
"11422-589",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10881485469012,0.304610318331504,-2.24666131967884,0.00111648904868011,0.155859358602485,0.00252707032001179,-2.24736070652568,0.00133935265176109,0.0676987918250854,0.00201743440546791,-2.24776734718828,0.00348783581332944,0.157238134011685,0.00844236955794008,-2.24664605335465,0.000672919333075266,0.154942580071468,0.000663126917893098
"11422-590",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10926851022991,0.288429290106205,-2.24455136952295,0.0011254259049345,0.153799324326783,0.00244881233794579,-2.24409529941969,0.00133380720385702,0.0700662028840479,0.00201439157966407,-2.24001086385589,0.00350935413838593,0.144951662302189,0.00806241843956206,-2.2447159573816,0.000679235967645927,0.153214018797255,0.000669774476029099
