"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-244",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123404433895528,0.2,-2.22117345466205,0.0210351575354398,0.130470993559485,0.0211546607727601,-2.21177489893883,0.0233954133554642,0.120670969110473,0.0235026850154462,-2.19793809859375,0.0462744813382748,0.107058875957032,0.0468224325129763,-2.21177489893883,0.00992062238083327,0.120670969110474,0.00988386427305259
"11422-245",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123489412230466,0.333333333333333,-2.21859722037551,0.0270864448831608,0.127925565428103,0.0271789606554563,-2.23069226780719,0.0335577948357027,0.139757491494206,0.0336323364700822,-2.08909950969773,0.00705012331099593,NA,NA,NA,NA,NA,NA
"11422-246",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123144535607179,0.5,-2.26356039330093,0.0341593441324817,0.170031502569249,0.0342328185280047,-2.303550810114,0.049147318718299,0.209710682271802,0.0491983012756768,-2.0923033153988,0.00707478104366036,NA,NA,NA,NA,NA,NA
"11422-247",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122637965062463,0.5,-2.22661733063491,0.0149137441901617,0.131279569059815,0.015085001453795,-2.24640299678837,0.0214176454488596,0.149668841038171,0.0215358452271908,-2.10739309820897,0.00712814181853383,NA,NA,NA,NA,NA,NA
"11422-248",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123279297659278,0.125,-2.23150738073096,0.0167038255786779,0.140949499221642,0.0168551809827901,-2.23941107655842,0.0179172329790925,0.148637697663283,0.0180580869225315,-2.2897937999711,0.0489702106874392,0.198399709803534,0.0494890601962969,-2.23941107655842,0.00948230648528578,0.148637697663284,0.00944468445131943
"11422-249",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123046722116173,0.571428571428571,-2.24612453584723,0.0180070588649902,0.153552487107729,0.0181476627441508,-2.24441700747729,0.0274307390979758,0.150365128905498,0.0275224270272131,-2.09675147179971,0.00707195109040281,NA,NA,NA,NA,NA,NA
"11422-250",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122897084317306,0.1,-2.24819667514989,0.0150858534692746,0.155433976453671,0.0152550913970058,-2.25482459391935,0.0159293008828127,0.161828500931384,0.016089299203662,-2.26165551953751,0.0239525191361327,0.170468378492976,0.0250849976593769,-2.25482459391935,0.00530468502449285,0.161828500931384,0.00524218131013539
"11422-251",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123840232097229,0.666666666666667,-2.25452731839507,0.0279181495891049,0.166940087888216,0.0280076038863594,-2.20938721814692,0.0469323254463932,0.120932006993441,0.0469853733395273,-2.08579375108371,0.00704207674577564,NA,NA,NA,NA,NA,NA
"11422-252",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122856830216841,0.25,-2.22247971522273,0.0135432226676683,0.129500634590373,0.0137320487469114,-2.23238397530122,0.0157096039998329,0.138650152622162,0.0158715175855655,-2.23501032621178,0.0271262817414162,0.154648127731871,0.0280932575908658,-2.23238397530123,0.00590945894824285,0.138650152622173,0.00585199823431465
"11422-253",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123376467431007,0.666666666666667,-2.23588100353304,0.0271562722238457,0.144384671232446,0.0272486583293584,-2.21749790362909,0.0460287308949161,0.125265032776264,0.0460830564657119,-2.08183005573459,0.00703092927361154,NA,NA,NA,NA,NA,NA
"11422-254",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123344249973968,0.222222222222222,-2.25138494750502,0.0159010822412887,0.162079409887987,0.0160603880392666,-2.25115481699599,0.0180363223504495,0.161059616852809,0.0181762986697938,-2.28775605816476,0.0483368244522832,0.208498571600568,0.0488591621333091,-2.25115481699599,0.00945954451288675,0.161059616852809,0.00942169702359365
"11422-255",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123419708333367,0.285714285714286,-2.27441801288772,0.0182270646807935,0.185363773770682,0.0183652565005417,-2.28428814230697,0.0216726567218836,0.194458901733029,0.0217884919293348,-2.09124110688266,0.00706013125882323,NA,NA,NA,NA,NA,NA
"11422-256",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122762119212433,0,-2.28971269350638,0.018467915760209,0.195354367909878,0.0186051573846369,-2.28971269350638,0.018467915760209,0.195354367909878,0.0186051573846369,-2.0984321215655,0.00707513589406183,NA,NA,NA,NA,NA,NA
"11422-257",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122985608486705,0.5,-2.22571837312802,0.0191953068745297,0.131899858988692,0.0193269674699477,-2.22762640943761,0.0269679929297962,0.13287236304533,0.0270612323457445,-2.10667843083853,0.0071136984825395,NA,NA,NA,NA,NA,NA
"11422-258",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12295073674646,0.285714285714286,-2.24118345860035,0.0179663257223463,0.147721234974987,0.018107044240089,-2.25744080531223,0.0213540709754568,0.163461284905931,0.0214720591724047,-2.24665141904999,0.0481125224324688,0.143142365431928,0.0486474524686189,-2.25744080531223,0.0100242972765311,0.163461284905928,0.00998941645050479
"11422-259",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123333983439172,0.333333333333333,-2.22682862408263,0.0191811761639669,0.13596502813146,0.0193124897097472,-2.21536607172796,0.0233189556931708,0.123737690044681,0.0234266103949411,-2.08030528073618,0.00702693509101632,NA,NA,NA,NA,NA,NA
"11422-260",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123124023248355,0.5,-2.23877140273589,0.0149906294890666,0.147743205116857,0.0151600472144016,-2.26034837363119,0.021412736124563,0.167775633213943,0.0215303228463107,-2.25796802750524,0.0476731294622796,0.17164641556726,0.0482040536287082,NA,NA,NA,NA
"11422-261",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122816671903718,0.125,-2.23369245304201,0.0167529794904324,0.139308812223994,0.0169046501994343,-2.23401580237442,0.0179057398710842,0.139300084290871,0.0180474056972123,-2.22752613191636,0.047836487323494,0.136197386913418,0.0483690966038292,-2.23401580237442,0.009514028008341,0.139300084290868,0.0094777795239372
"11422-262",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122730541060049,0.222222222222222,-2.2463420219423,0.0159232436149789,0.151831887619091,0.0160830903360304,-2.24987856568769,0.0180893647435248,0.154691303054346,0.0182295936938329,-2.23564902153604,0.0470881609348011,0.151897224121849,0.0476254980283575,-2.2498785656877,0.00946247142480747,0.154691303054351,0.00942543730408928
"11422-263",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123317998771802,0.666666666666667,-2.26341946631116,0.0276606334913378,0.171638622331799,0.027751342423732,-2.31506725217557,0.0491473187182991,0.222580305936255,0.0491981995395099,-2.26528473158084,0.047836487323494,0.18033614079296,0.0483625292524636,NA,NA,NA,NA
"11422-264",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123292739297659,0.1,-2.26170487600553,0.0152605029474216,0.172600963644775,0.0154267081089994,-2.25796509590368,0.0160313184627117,0.16838700531771,0.0161892891204733,-2.27548860330585,0.0217134878883144,0.184924375368704,0.0229892215817671,-2.25796509590368,0.0048391929150253,0.16838700531771,0.00477549408738099
"11422-265",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123483145078628,0.2,-2.27112558344748,0.0213882230829533,0.181633699614957,0.0215057101268747,-2.25724016562569,0.0236889595017296,0.167195550824288,0.0237948743230954,-2.3301713656696,0.0497518595104995,0.239653101237319,0.05026417724453,NA,NA,NA,NA
"11422-266",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123141912950469,0.166666666666667,-2.24603694692679,0.0195328740787429,0.153781169753941,0.0196621940239832,-2.23869750858773,0.0213637947273118,0.145985801434004,0.021481838971126,-2.20898077445388,0.0470881609348011,0.10589740925689,0.0476345390954255,-2.23869750858771,0.00993265981984586,0.145985801433992,0.00989609310575462
"11422-267",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123424174950815,0,-2.30527447157602,0.0244631154749007,0.215151847138816,0.0245655098434722,-2.30527447157602,0.0244631154749007,0.215151847138816,0.0245655098434722,-2.33764175616597,0.0501254707117086,0.247228218290267,0.0506312237050449,-2.30527447157602,0.0104763383331999,0.215151847138822,0.0104425501514273
"11422-268",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122948069144091,0.2,-2.21843366107608,0.014874098516191,0.125421436800822,0.0150452788940331,-2.22549598129635,0.0166852127868167,0.131998880910638,0.0168372714183559,-2.19722457733507,0.0328620140635157,0.104066297584883,0.0336548923454515,-2.21168622077246,0.0042285998005774,0.119831049018244,0.00439849361398583
"11422-269",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123200142977535,0.142857142857143,-2.24324480610509,0.0179808409708632,0.151836304996718,0.0181213437543803,-2.2418710133157,0.0194074146103736,0.150077623697857,0.0195373732746436,-2.09835042974228,0.00707478218896601,NA,NA,NA,NA,NA,NA
"11422-270",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123542503158572,0.2,-2.24703283813723,0.0151030378881643,0.159670483049196,0.0152706525948056,-2.24098597053025,0.0168025544494264,0.152758040064867,0.0169527337660359,-2.08612213817522,0.00704312434371401,NA,NA,NA,NA,NA,NA
"11422-271",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12360214574448,0.125,-2.23812957161883,0.0168215765704955,0.150360096333736,0.016971658778386,-2.24035709093365,0.0180246007779141,0.152253658754985,0.0181644238541658,-2.20989053708019,0.0465242105199235,0.116331472976879,0.0470716145651736,-2.24035709093365,0.00942628678510682,0.152253658754988,0.00938859376978826
"11422-272",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123318799104282,0.333333333333333,-2.25695130761505,0.0196951071668824,0.166378205412988,0.0198230455990496,-2.25847531672435,0.0242464121778818,0.167118842671335,0.0243499912681663,-2.08488877028331,0.00701879540648992,NA,NA,NA,NA,NA,NA
"11422-273",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123654478489028,0.666666666666667,-2.2444153472508,0.0194551039450432,0.15638684753976,0.0195844095745744,-2.26872368342141,0.0341195596286797,0.179309768202892,0.0341927967179459,-2.09212354678721,0.00707460491699133,NA,NA,NA,NA,NA,NA
"11422-274",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123489824104152,0.4,-2.26092903408743,0.0214471802206703,0.171329547829794,0.0215645956893634,-2.25076896483561,0.0276394988890574,0.160278070458288,0.027730311581451,-2.31105971998502,0.0486216638326315,0.224449188116679,0.0491431334451791,NA,NA,NA,NA
"11422-275",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123548300946888,0.444444444444444,-2.2662270662874,0.0161143547639369,0.178885840710197,0.016271373746286,-2.26778980633156,0.0217032152200811,0.178763739113158,0.0218190382268433,-2.23771986667529,0.0471929178183009,0.157071354754731,0.0477258390822206,NA,NA,NA,NA
"11422-276",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122540815945164,0.666666666666667,-2.24084596564429,0.0194110647701285,0.143599578345412,0.0195418356287934,-2.26936022559137,0.0339813820569684,0.17086682205505,0.0340555759649486,-2.0885905554681,0.00704609694062653,NA,NA,NA,NA,NA,NA
"11422-277",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123926147448998,0.25,-2.28064528619511,0.0242179720992175,0.19435362246756,0.0243211958378961,-2.29239180810163,0.028038606163276,0.205727069077915,0.0281276195813232,-2.25061601913062,0.0341593492825188,0.171174477450801,0.0349101359814346,-2.27821278860153,NA,0.19194901386834,NA
"11422-278",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123066684986744,0,-2.2518218296979,0.0213980199105248,0.158748520855958,0.0215159072896795,-2.2518218296979,0.0213980199105248,0.158748520855958,0.0215159072896795,-2.09111155495082,0.00705257724160117,NA,NA,NA,NA,NA,NA
"11422-279",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123692328904903,0,-2.2655438213137,0.0343604059996515,0.176458696885705,0.0344329394449072,-2.2655438213137,0.0343604059996515,0.176458696885705,0.0344329394449072,-2.28903212658934,0.049029033784546,0.204282982089384,0.0495438142694595,-2.26554382131368,0.0108408210603608,0.176458696885688,0.01080830836328
"11422-280",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123586611491946,0.5,-2.25120131042268,0.0239387938738864,0.161928261806881,0.024043548787008,-2.25432596562871,0.0339813833015292,0.16429595393715,0.0340549363097539,-2.08846497715264,0.00704749712298136,NA,NA,NA,NA,NA,NA
"11422-281",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122942558477899,0.444444444444444,-2.23091094531868,0.0157563364724383,0.137871675353317,0.0159176631073192,-2.22338563297363,0.0209795329897306,0.128933690671918,0.0210998867568813,-2.22861295810748,0.0332227734421263,0.140316343932646,0.0340027689050462,-2.22044731441024,0.0045247348655564,0.128377537409534,0.00472738900215298
"11422-282",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123031158042352,0.307692307692308,-2.25138364705656,0.0132106022164774,0.161057128397442,0.013403811527113,-2.25371882242777,0.0159272797905908,0.161856584997176,0.0160864398285712,-2.29831056736893,0.0486792383511236,0.201835527917627,0.0492039291497752,NA,NA,NA,NA
"11422-283",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122978842955146,0.333333333333333,-2.24072568258004,0.0158292035268941,0.148123313827301,0.0159897778364169,-2.23474018932975,0.0193383396315283,0.140977439336545,0.0194691175869693,-2.10383497111179,0.00710435734661724,NA,NA,NA,NA,NA,NA
"11422-284",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122725364843397,0.333333333333333,-2.24568921033046,0.0136947676781621,0.15227875112639,0.0138813912080899,-2.2376077323196,0.0166991657923675,0.142562352531322,0.0168511918399422,-2.10194464053435,0.00709970054494498,NA,NA,NA,NA,NA,NA
"11422-285",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123437686149897,0.25,-2.23990443464488,0.0168025589699895,0.150732148408323,0.0169530116068614,-2.2485581285601,0.0195291432311932,0.158763388753735,0.0196581390569344,-2.09095119168049,0.00704295062108667,NA,NA,NA,NA,NA,NA
"11422-286",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123240384175557,0.333333333333333,-2.22157481908131,0.0156307241246166,0.130799087765722,0.0157931324739997,-2.21151110789895,0.0190727184701857,0.119625019380993,0.0192051378336388,-2.26410118698339,0.0474045463139977,0.181728808994112,0.0479364795089454,-2.21151110789895,0.00941477785047659,0.119625019380987,0.00937595925137856
"11422-287",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123075159450406,0.111111111111111,-2.24261123505637,0.0159192054001221,0.150847110221313,0.0160787066047038,-2.2440902608913,0.0168886118077501,0.15199210783908,0.0170387053161506,-2.09762261966534,0.00707779340291244,NA,NA,NA,NA,NA,NA
"11422-288",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123637501378068,0,-2.23288436088598,0.0193347275377856,0.144545794761272,0.0194646929458322,-2.23288436088598,0.0193347275377856,0.144545794761272,0.0194646929458322,-2.09015225423212,0.007040332302795,NA,NA,NA,NA,NA,NA
"11422-289",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123416476721679,0.2,-2.26556999007603,0.0215016458618693,0.175445953897132,0.0216185300333263,-2.27336560233867,0.0241684102284579,0.182886989558259,0.0242722205091041,-2.31444762830387,0.0488531968746031,0.225111941399153,0.0493713277851244,-2.27336560233866,0.0102007956199956,0.182886989558246,0.0101663273451821
"11422-290",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123564451749547,0.222222222222222,-2.22918897708203,0.0157329081790771,0.141263111272487,0.0158935448831158,-2.23723479680157,0.017897131091551,0.148751631221123,0.0180378514947308,-2.09238011986344,0.00704679767749597,NA,NA,NA,NA,NA,NA
"11422-291",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12305931775764,0.285714285714286,-2.22561385097702,0.0178542935785515,0.132743512179995,0.0179960558469416,-2.21814932025248,0.0210865343993589,0.124544842217603,0.0212061624620475,-2.08413696609735,0.00703858553101551,NA,NA,NA,NA,NA,NA
"11422-292",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123500901668166,0.375,-2.21123579140252,0.0165611938856867,0.122074663750639,0.0167138811039481,-2.2067376509863,0.0208969187521178,0.116629988972864,0.0210173054484575,-2.09349074629589,0.00705819703506754,NA,NA,NA,NA,NA,NA
"11422-293",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123484747843752,0.3,-2.22655476032834,0.0149037985577868,0.13823135476453,0.0150738691322711,-2.22066220358551,0.0177555188622453,0.131232627649147,0.0178975537735996,-2.27482513589713,0.0481683050859088,0.18166446146112,0.0486957532806775,-2.22066220358551,0.00933489274522801,0.131232627649148,0.00929566298292055
"11422-294",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123380857284013,0.428571428571429,-2.24279870689181,0.0179808356318185,0.152899582313132,0.0181207889953171,-2.23161279489432,0.0236491877350168,0.14051588787726,0.0237550737244153,-2.09209214697089,0.0070571421404299,NA,NA,NA,NA,NA,NA
"11422-295",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123376194212048,0.25,-2.24823840659927,0.0168096869701532,0.158723734536077,0.0169600642082697,-2.24385799608505,0.0193455741981275,0.153520433531646,0.0194758101840418,-2.189093479088,0.0327385300146421,0.107164245013578,0.0335216761815572,-2.24385799608504,0.00733030076985144,0.153520433531638,0.0072832411402618
"11422-296",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12344897617209,0.222222222222222,-2.24801434704041,0.0158650220204625,0.159429438243649,0.0160245206536456,-2.24341346391538,0.0179258665835319,0.153990429716844,0.0180665672785954,-2.29046650407649,0.0476731294622796,0.206806452825611,0.0482011930683787,-2.24341346391539,0.00931545132384978,0.153990429716845,0.00927614606204954
"11422-297",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123477258224523,0.5,-2.25156383753996,0.0239662791194506,0.161314650323129,0.0240709369998909,-2.25407075285064,0.0339031751263143,0.163071481287748,0.0339769162468342,-2.26669523191874,0.0480015360737319,0.180182733893377,0.0485261584227324,-2.25407075285064,0.0106740629547065,0.163071481287751,0.0106398309493849
"11422-298",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12369383862892,0.5,-2.21914241721733,0.0237022724980346,0.130456221579344,0.0238079255846202,-2.21910621252142,0.0334450001509083,0.129803034982792,0.0335196272179927,-2.25448394373576,0.0483368244522832,0.163781315042815,0.0488625335416129,-2.21910621252142,0.0106167653320103,0.129803034982794,0.0105831082011015
"11422-299",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123373214415828,0.2,-2.2538564864374,0.0213540683330977,0.163292007987761,0.0214718138850091,-2.24626808149669,0.0237356299134725,0.155251113291394,0.023841394213505,-2.25965413459897,0.0474045463139977,0.177863680347541,0.0479364260359397,-2.24626808149668,0.0100329156502831,0.155251113291388,0.00999718553053757
"11422-300",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123190859877866,0.5,-2.2588576755255,0.0151341444582203,0.168818077879329,0.0153020176431862,-2.24070013959132,0.0211856779491487,0.148435877339711,0.0213046274930764,-2.22542955780704,0.0332411220433603,0.139905331669129,0.0340172769296708,-2.24070013959132,0.00739494506016362,0.14843587733971,0.00734976331861994
"11422-301",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123674295582886,0.4,-2.25447137434736,0.0214916966670538,0.166336394944076,0.0216085007962267,-2.2846851889775,0.028205406052454,0.195955111417649,0.0282941036925944,-2.31064079382626,0.0495073771488337,0.218651525129415,0.0500220413973251,-2.28468518897749,0.0106525980326749,0.195955111417643,0.0106190975906364
"11422-302",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123705343519702,0.25,-2.25918232911425,0.0238772970180736,0.170935555491993,0.0239820405493067,-2.27718814291007,0.0277777774655517,0.188654118903627,0.0278676585635848,-2.09212654391146,0.0070650638294772,NA,NA,NA,NA,NA,NA
"11422-303",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123357036790885,0.285714285714286,-2.22912224879255,0.0178942704632482,0.138812779065044,0.0180354213081194,-2.23108957317035,0.0211809262887854,0.140133677767089,0.0212997712326354,-2.09348608904981,0.00706947563655192,NA,NA,NA,NA,NA,NA
"11422-304",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123077164164116,0.2,-2.25368128600365,0.021536517392273,0.160666162699302,0.0216535197340447,-2.26965270972659,0.0242037783001026,0.176405759245395,0.0243077102919651,-2.0884417203653,0.00706259534185216,NA,NA,NA,NA,NA,NA
"11422-305",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123572172410431,0.142857142857143,-2.21842283580068,0.0178230680646508,0.129679926574031,0.0179644897359869,-2.2181869696429,0.0192592699664648,0.129124424397751,0.0193899217168283,-2.23261326890811,0.0477818482567497,0.145226806978791,0.0483097336206047,-2.21818696964289,0.00962923581365466,0.129124424397745,0.00959164315312406
"11422-306",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123351808542268,0.333333333333333,-2.25409962280677,0.0193964549384073,0.163696215339235,0.0195265994658027,-2.27338551111527,0.024014596006297,0.182354228250191,0.0241193458411884,-2.08745802542198,0.00704592224690509,NA,NA,NA,NA,NA,NA
"11422-307",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123118034911858,0.222222222222222,-2.22030924368591,0.0156421881645257,0.128458963220385,0.0158042770515937,-2.21202224743499,0.0177053527343849,0.119396509862813,0.0178480654140463,-2.09249063081441,0.00706189232906791,NA,NA,NA,NA,NA,NA
"11422-308",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123002322454704,0.142857142857143,-2.25806332916421,0.0181012068304822,0.165195530566102,0.0182410892815208,-2.25129179860599,0.0194477362596963,0.157945540641784,0.0195777315474739,-2.09467242675541,0.00708347236108237,NA,NA,NA,NA,NA,NA
"11422-309",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123519288047141,0.2,-2.28070279996484,0.0217391179146918,0.191632457649131,0.0218546826960891,-2.28281676433929,0.0243179974848411,0.193317013068723,0.0244211413709175,-2.0856312845168,0.0070548578124686,NA,NA,NA,NA,NA,NA
"11422-310",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123365333561102,0.333333333333333,-2.22288853531612,0.0190900843807494,0.132158744910614,0.0192220701000445,-2.24000608326627,0.0234726248504217,0.148795781767107,0.0235795914138727,-2.2283464573965,0.0460775677584091,0.125421219027239,0.0466341272637286,-2.24000608326626,0.00988370389812495,0.148795781767099,0.00984722344271931
"11422-311",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123325365789893,0.125,-2.26700443085196,0.0170177274306518,0.177444550268768,0.0171662725603825,-2.26397389381808,0.0181638058423502,0.173943455702683,0.0183027552920429,-2.2610969710285,0.0477818482567496,0.159286474699982,0.0483194153003242,-2.26397389381809,0.00953417792892801,0.173943455702691,0.00949785497819019
"11422-312",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12402558462477,0.2,-2.23820850206328,0.0212094729878402,0.152733237354268,0.0213275802961722,-2.23466045770518,0.0237623899573313,0.148774779459834,0.023867629345902,-2.09031733794877,0.00707637507033019,NA,NA,NA,NA,NA,NA
"11422-313",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122838548838247,0.333333333333333,-2.24639546107018,0.0137620452505889,0.153880166557722,0.0139478094623271,-2.23605638719186,0.0167576830209932,0.141865464062394,0.016909236836601,-2.0925230378453,0.00707071067057113,NA,NA,NA,NA,NA,NA
"11422-314",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123422484078267,0.5,-2.24094872357805,0.0237022616668568,0.150257722711408,0.0238082966415579,-2.24384707823894,0.0335767136488966,0.152445204782716,0.0336513137609955,-2.16851672353612,0.0456911662384953,0.0799796936168381,0.0462479209035118,NA,NA,NA,NA
"11422-315",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123656177432897,0.3,-2.25265588237712,0.0151497737297513,0.166301587990074,0.0153168947539177,-2.24328743662301,0.0180099776926979,0.155596218130144,0.0181498788302778,-2.24934957901077,0.048001536073732,0.162565632130372,0.0485294020284793,NA,NA,NA,NA
"11422-316",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123617723851725,0.375,-2.23588978770866,0.0168813937189651,0.14814697084721,0.0170309102878775,-2.22572160807476,0.0212525566733893,0.136806953864113,0.0213707402636756,-2.09165932763459,0.00706718133841484,NA,NA,NA,NA,NA,NA
"11422-317",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123464733895638,0.111111111111111,-2.23705606552602,0.0158650209633306,0.148405722892725,0.0160243438161057,-2.23753811163246,0.0168049394601272,0.148547494027538,0.0169551044726397,-2.24587906549974,0.0341394370428314,0.151083075141852,0.0349014011782452,-2.2338753295832,0.00757671363478449,0.145360981222867,0.0078817559141803
"11422-318",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123423987725744,0.2,-2.22883689045589,0.0210072907214843,0.138336325328453,0.0211268235764795,-2.23167641751811,0.0235050246398457,0.140865652298618,0.0236116719880518,-2.08279513300834,0.00702208294506011,NA,NA,NA,NA,NA,NA
"11422-319",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123880326571575,0.25,-2.26527719744991,0.024014593908284,0.178509286476909,0.0241187042160365,-2.27968634275679,0.0279399230022343,0.192586966335816,0.0280292547143954,-2.08202525953724,0.00702814997079739,NA,NA,NA,NA,NA,NA
"11422-320",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123156619228697,0.4,-2.24876228629653,0.0210818498413301,0.156335181749307,0.0212012501654864,-2.24979814634967,0.0273179141595447,0.156605621800498,0.0274097420841326,-2.09612573483462,0.00708009957987794,NA,NA,NA,NA,NA,NA
"11422-321",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123548731191061,0.25,-2.23327114267937,0.0237022676402665,0.143555895738011,0.0238081269863956,-2.24832336608454,0.0275868578565137,0.158362622691344,0.0276776513763754,-2.09097775081641,0.00705678905730719,NA,NA,NA,NA,NA,NA
"11422-322",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123123940567157,0.428571428571429,-2.24561084545676,0.0180598390746832,0.153608063818793,0.0181998777558967,-2.25395008920038,0.023973161808195,0.160923079410429,0.0240781288540687,-2.09275191256506,0.00708080768433042,NA,NA,NA,NA,NA,NA
"11422-323",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123123687564347,0.3,-2.25117271554579,0.0150414170198059,0.160435807565672,0.0152102364845003,-2.25546560512376,0.0180099746036893,0.163628095800056,0.0181502511686163,-2.30941749087693,0.0486216638326315,0.21152688463279,0.0491470499911592,-2.25546560512376,0.00943674690214257,0.16362809580006,0.00939854323479028
"11422-324",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123295366264092,0.2,-2.24302964334459,0.0211951934031379,0.151694203497347,0.0213138745447997,-2.23389079135972,0.0236096067133473,0.14210361074178,0.0237159773615313,-2.07661634199061,0.00701223544671179,NA,NA,NA,NA,NA,NA
"11422-325",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123746799775492,0,-2.24699337242916,0.0212190366251511,0.15936436899433,0.0213371993170153,-2.24699337242916,0.0212190366251511,0.15936436899433,0.0213371993170153,-2.07748631511798,0.006998998182306,NA,NA,NA,NA,NA,NA
