"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run573",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.0552175102875871,0.537383177570093,-3.00275954442077,0.0054350285069609,0.193936513228276,0.00670793572286103,0.116282442053444,0.019559664618601,-3.00704265766173,0.00750507295816616,0.131635827329369,0.00795696188683791,0.0881476229352568,0.0193905345679427,-3.01714011306668,0.0208308691261537,0.215040231057003,0.0222816263063965,0.0716269403352092,0.0927771352546843,-3.00834962176557,0.00636603901893107,0.194913748122963,0.0250105659700785,0.121956202428332,0.00693765537345353,0.671671497315744,0.177084322383241,-1.0033108588536,0.889821892139927,"Converged",""
"seed1031-run574",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.743589743589744,0.0554032837950001,0.464788732394366,-2.98761198866474,0.00549392813721076,0.174352005487045,0.00667760312500784,0.101892964096401,0.0233149424065668,-2.9922178069017,0.00718448107793444,0.120959558507553,0.00755578773148402,0.104585222471417,0.0234128219172072,-3.01075254188905,0.0251640977670122,0.196264961611458,0.0248824245532883,0.144644621311365,0.084433007933207,-2.99079574928445,0.00645853913967341,0.173765934895762,0.0274545445092052,0.100247228533852,0.00696063351329037,0.693705450504014,0.209352046904688,0.164876058773864,1.24654549403273,"Converged",""
"seed1031-run575",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.717948717948718,0.0555634847439191,0.482926829268293,-2.99761622464922,0.00555196919839445,0.179926757169062,0.00668065218651095,0.142822313604248,0.0199757365394939,-2.99985864410728,0.00737987840895301,0.124296076832525,0.0077429473217114,0.140519577241639,0.0199786189949745,-3.02636736119964,0.0218160368678064,0.192020344874447,0.0244076852954676,0.26117156852769,0.0663329023026634,-2.99863068858382,0.00650171590883234,0.180660679249396,0.0233289784423345,0.141498543381979,0.0069516948712325,0.653150110479031,0.195430531633701,-0.00559121869256766,0.971386487404608,"Converged",""
"seed1031-run576",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.538461538461538,0.0550696914878875,0.458149779735683,-2.99334373707934,0.00537373108959048,0.181422678358567,0.0067464476738434,0.121229416082972,0.0210329864822317,-2.99877078155951,0.00733542780555047,0.117836973274367,0.00760335629072996,0.148657091008059,0.0215539230482658,-2.97690028756567,0.0173437657635765,0.160585188846144,0.0220621864769355,0.0466726919322606,0.100476608875916,-2.99292314578771,0.00601261788757948,0.179350788738365,0.0223625950811571,0.114312794335272,0.00695388539345908,0.2607133612753,0.190110563852265,2.70135116175987,1.46176409160158,"Converged",""
"seed1031-run577",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.666666666666667,0.0549803961185999,0.439655172413793,-2.99176980762867,0.00513314266715303,0.176973511462065,0.00676056328666672,0.143158725148205,0.0197536184182321,-2.9881723493902,0.00661374988787537,0.107724646065034,0.00727851540630941,0.132061441970681,0.0198208439840052,-2.98253777688289,0.0194305052643739,0.16603503383826,0.0228500522394299,0.188283675569462,0.0530051342844812,-2.98672506371205,0.00559960667737746,0.179900601363373,0.0209757446099312,0.129848109690319,0.00718447889314242,0.259206536977707,0.180191804150122,0.0962471303855985,0.950115386247801,"Converged",""
"seed1031-run578",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.512820512820513,0.0546652526311964,0.521739130434783,-3.00709902370185,0.00528202191725113,0.188998920815443,0.00674054101280502,0.150849123955697,0.0213342158005003,-3.01651140835849,0.00731612594700945,0.120053050498982,0.00769263290861033,0.18141764398241,0.0213658401372083,-3.02065880603111,0.0180189158894299,0.198973786370549,0.0213927477553905,0.0587987001444799,0.0664373698245333,-3.01188139783019,0.00621279211381149,0.189356247591557,0.0238795377836989,0.160955527643512,0.00695988521038192,0.309288603240571,0.186234208535184,0.722888484821664,0.968011963911505,"Converged",""
"seed1031-run579",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.538461538461538,0.0553596156236247,0.470046082949309,-2.98827422471232,0.00526843264949723,0.179694641772318,0.00666401941122937,0.0809422579021995,0.0189060638679062,-2.98913634740408,0.00695544315390912,0.114655583768665,0.00749362305599455,0.0986991993208962,0.0190129429719797,-2.99471058458599,0.019238647502235,0.188978713411028,0.0211999684651462,0.108980968504407,0.106212714271737,-2.98513169217591,0.00596753520415602,0.180860060012283,0.0223653498567428,0.0607196722098412,0.00693210590719591,0.313185278026667,0.187481403187522,1.50798972522492,1.00396205100622,"Converged",""
"seed1031-run580",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.58974358974359,0.0549453648965769,0.535714285714286,-2.99574634065161,0.00516890637103365,0.165927723028449,0.00671293621261309,0.169723714522263,0.0191968876675285,-3.00441489172061,0.00740685823814032,0.106652582082237,0.00781401570028031,0.198861251181673,0.0193514873264912,-2.96309058988975,0.0177315077470558,0.140567453160851,0.021526711339168,0.120862597372206,0.0461627691203143,-2.99213628302588,0.00593951346874572,0.168414967532871,0.0210866632379252,0.155070846014275,0.00710676693337725,0.00788991558895161,0.189155926728297,2.13130538046795,1.13020058292907,"Converged",""
"seed1031-run581",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.717948717948718,0.0549064764690499,0.478070175438596,-2.98583024497789,0.00510748958015262,0.167206336026091,0.00672509840447305,0.10131703120543,0.0227925163503035,-2.99150879363252,0.00675234683673909,0.1080670219363,0.00743683080660749,0.12321484227442,0.022931820186128,-2.99106461516356,0.0215277264703811,0.160561833096719,0.0239839820814299,0.114411151451076,0.0549441809287026,-2.99063946399641,0.00606152897477422,0.16822170133294,0.0260972898100339,0.107965308635671,0.00705963096999187,0.474845472677266,0.198503151547587,0.496973294420212,1.01311646327339,"Converged",""
"seed1031-run582",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.487179487179487,0.0547319115878395,0.504347826086956,-2.99165159715939,0.0053143705963378,0.167630769047672,0.00676334763226844,0.122825611176367,0.0217779605671767,-2.98759399410869,0.00708404752669006,0.0980424703088652,0.00755330762792758,0.103499708653377,0.0218470166704812,-3.01250420689684,0.0221758322586756,0.194922989984117,0.0245348762306057,0.243220269639371,0.0924187219720291,-2.99284171029474,0.00602945939615181,0.172283193860512,0.0267180192388292,0.125636917893249,0.00709749357496452,0.380509979009863,0.189362538416499,-0.925155967133804,1.12929303566484,"Converged",""
"seed1031-run583",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.0555470442281749,0.429223744292237,-2.98021976427304,0.00515906846901823,0.163522997238766,0.00667155529011195,0.112743306254609,0.0183400446732695,-2.98057582176613,0.00667658980553634,0.103084320443187,0.00728507867782543,0.145242186602416,0.0183914182527157,-2.98526222128859,0.0192150401294152,0.175122314864108,0.0224342948415692,0.0835573910375555,0.088413327931431,-2.97986587078316,0.00586213150028856,0.165228206979115,0.0209311958896834,0.110004327146881,0.00700016702580349,0.371367079781454,0.196382219590406,1.75624421710812,1.11513962953711,"Converged",""
"seed1031-run584",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.487179487179487,0.0549710257597599,0.395652173913043,-2.99095546939421,0.00528759497741572,0.173586766887226,0.00673936731553117,0.131612133069101,0.0216919336286884,-2.9986276560531,0.00655692207066977,0.125848912871823,0.0071530651738734,0.130499542605387,0.0218057864940063,-2.99085805081556,0.0169627030684607,0.156674743641017,0.0212405258748049,0.135675241880312,0.0704850640525082,-2.99410910373982,0.00599062800053363,0.172636596710103,0.0239270395657403,0.118968958001205,0.00696795773101322,0.709377316981375,0.207180861018524,0.543280064215346,1.18721776745728,"Converged",""
"seed1031-run585",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.461538461538462,0.0543467842004512,0.508064516129032,-2.99709867023789,0.00529519905167379,0.173055131766194,0.00687242178795017,0.165329685606831,0.0253811751290144,-3.00398479103067,0.0070486458938128,0.105847169027303,0.00743129755717462,0.160105735240625,0.0254877565039742,-2.97854233129831,0.0165262891881312,0.185726744073589,0.0209866881190087,0.142313316036324,0.0866187298513574,-2.99679748935859,0.00615519981091118,0.174479350147149,0.0292662131490632,0.150955853743326,0.00722697898198043,0.122580344288897,0.19173019502246,0.18743079458367,1.10662611222909,"Converged",""
"seed1031-run586",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.58974358974359,0.0553503524844639,0.458937198067633,-2.99686469645996,0.00545580576867459,0.178986196845427,0.00667680359083323,0.132690344218372,0.0235580074577893,-3.00299524912355,0.00714832891119514,0.125162887682022,0.00758992281446576,0.163697853635269,0.0234945647086498,-3.00899339131601,0.0218815465984634,0.19579129834274,0.0224246753816576,0.136163650509463,0.0728932245118797,-2.99883014929144,0.00632108033871233,0.180803104219607,0.0281806705805659,0.147486371174177,0.00698018136680511,0.563294071845317,0.197146932229221,0.691190528480984,1.17885221821296,"Converged",""
