"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","eta0_n","se_eta0_n","eta1_n","se_eta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.641025641025641,0.112961875708798,0.502304147465438,-2.27730153547442,0.00379194516170411,0.1747105184774,0.00467095462711808,0.131583394622472,0.0159523931497102,0.432123341805027,0.158168220724246,0.273627216448313,0.925404393197624,-2.27928808369098,0.00509047855257599,0.112328409301376,0.00536214016877934,0.137851112015852,0.0159368298539796,NA,NA,NA,NA,-2.26776684254053,0.0140364719495351,0.166402574205473,0.0155024968562149,0.103278518113968,0.0401826900623077,0.6140783772227,0.418347874029136,-0.251921559194409,1.83984674874184,-2.27847738715853,0.00434781898459141,0.173751004510494,0.0173474666701377,0.139407805033593,0.00438836386029513,0.489763956846713,0.170076597353901,-0.0333720501435355,0.939040864815303,"Converged",NA
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.717948717948718,0.112818239315071,0.497757847533632,-2.2847546388367,0.0038162144409783,0.18565052124848,0.00468626135096195,0.155012209421638,0.015382416088102,0.429552454181191,0.16225741138927,-0.187218836979396,0.942502503444016,-2.28532383208552,0.00510082555660547,0.11666920975595,0.00531991329457066,0.152422174409747,0.0155079557638921,NA,NA,NA,NA,-2.27040903406209,0.015497665967651,0.175091636455476,0.0168094402990709,0.0926378473684504,0.0682664883881079,0.70581763506368,0.484099774392609,2.51765112034483,3.85444583489005,-2.28576809671507,0.00442305753116024,0.185331817765975,0.0179943599816521,0.153041704158387,0.00435575447550749,0.461519427439317,0.170049906343851,-0.0799213676556152,0.969911829563803,"Converged",NA
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.692307692307692,0.113526908631227,0.454106280193237,-2.28261024596271,0.00379360061231671,0.185265003436341,0.00466587492216394,0.132836051447819,0.0155730698272692,0.578248526890109,0.167952162656059,0.760411841339777,0.972364262439153,-2.28885224573754,0.00490087370271314,0.131620342233188,0.00529492132297973,0.152424965793776,0.0155969367884131,NA,NA,NA,NA,-2.2746334756596,0.0156098055622954,0.172335341292738,0.0164599507523259,0.0927641029842603,0.0612305851924894,1.0457995138455,0.441770188894239,-2.51685620302807,2.78011154696294,-2.28365068656961,0.00480967056929139,0.184813272861976,0.0244317956911694,0.134252247674308,0.0044245287439262,0.62033215599167,0.182590297416126,0.715173615302032,1.04598143398202,"Converged",NA
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.58974358974359,0.113070535791393,0.56221198156682,-2.28110681323691,0.00377370906119294,0.174792635571014,0.00468051854570013,0.161996291943999,0.0141194979776958,0.300036932612646,0.151399008139131,0.45326861162262,0.877132574218263,-2.28334333064007,0.00547506363747357,0.10748408674405,0.00564567461054086,0.172203723817002,0.0141994750580701,NA,NA,NA,NA,-2.26728187122862,0.0129523730031333,0.157779246665215,0.0151219994267545,0.124601937361341,0.0716587262220377,0.372558345141528,0.390690277908186,-0.145422434280476,3.2480507716814,-2.28162050165682,0.00418654788345833,0.17506380317982,0.0147760369600311,0.168241975352934,0.00442715921434984,0.320389913793266,0.160477861183859,0.156784803072396,0.886178987238324,"Converged",NA
"seed1031-run9",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.58974358974359,0.112569886307291,0.488986784140969,-2.27890850875098,0.00376115636878171,0.175134467511892,0.00471886671698258,0.150545732551168,0.0146982213284307,0.409838694683783,0.154916439296162,-0.254487665634945,0.93116074586478,-2.28560113175039,0.00509458617273861,0.117149690881575,0.00531822231827255,0.150402369593449,0.0148768654801055,NA,NA,NA,NA,-2.28386078335484,0.0139806818608266,0.189467302292006,0.0153056086850603,0.134543812591014,0.056456997637886,0.60950898259158,0.417940512804722,-2.44890387295001,2.54279283023627,-2.27976559024725,0.00435554499613064,0.174875422306921,0.0162947571602889,0.151416306841747,0.00439103581463229,0.441466152924892,0.170318946355351,-0.271234448698143,0.953690568862164,"Converged",NA
"seed1031-run10",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.512820512820513,0.113104799546456,0.469026548672566,-2.27169046947702,0.0036127667542713,0.169621238294054,0.00468105705844151,0.1374541175187,0.0130612915838971,0.392816618154555,0.153002194531069,0.373539812747302,0.768245198226007,-2.27358616739012,0.00475768634137085,0.107503654800099,0.00517053090131898,0.147365441169771,0.0131185298198585,NA,NA,NA,NA,-2.25727211365476,0.0118966932874792,0.163615968903694,0.0147549540335715,0.136689512845184,0.0423386443112965,-0.141892311799876,0.410213720336328,1.4980669816883,2.02111324524547,-2.27086849697564,0.004164097931632,0.169205435186039,0.0180496661348197,0.132115906941911,0.0045269034531652,0.367495154310194,0.17305796873364,0.601899896026892,0.892518090022959,"Converged",NA
"seed1031-run1",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.692307692307692,0.113426000534515,0.415094339622642,-2.27938121996361,0.0038342908983534,0.179184390976087,0.00466188548708288,0.140194399614212,0.0155385367396017,0.699463553764287,0.170478872262437,0.0428046376299004,0.945281894102908,-2.27987933248351,0.00477661766791649,0.123674887635988,0.00513008713167343,0.142650823612893,0.0156233924762841,NA,NA,NA,NA,-2.26802420552293,0.0158040227227523,0.15780135566292,0.0162460570538642,0.100582837422411,0.0684841522231502,0.824193452432941,0.502469586004886,-0.120463141816994,3.29350362108665,-2.27966830871169,0.00429726544392163,0.179099237686309,0.0192572724422185,0.140364332709091,0.00435317786750226,0.711843623895638,0.182098306226406,0.0329042998574032,0.99559719052157,"Converged",NA
"seed1031-run2",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.666666666666667,0.113458679116098,0.405797101449275,-2.27447670624437,0.00381561546675847,0.172342980995797,0.0046761877726182,0.123031104268138,0.0183751973084496,0.499199510579404,0.175913962070087,2.79104265585145,1.25511548717813,-2.27969239200464,0.00479051699503339,0.119588782893416,0.00513405671232937,0.181203599321969,0.0182729409030429,NA,NA,NA,NA,-2.28667528840728,0.0148162871260911,0.182294627162468,0.0160358947754031,0.111711996229263,0.0564439930584324,0.516523983268037,0.466444748619907,1.47005763105524,2.7527587345676,-2.2767625067276,0.00439716702906863,0.173152338747343,0.0199973076822729,0.126885951417366,0.00437325402239879,0.568666311368099,0.190700415600629,2.65534892915854,1.28963575657316,"Converged",NA
"seed1031-run3",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.846153846153846,0.114502113975144,0.410810810810811,-2.27516193533426,0.00409857645647959,0.168496710940483,0.00471242223517506,0.137125499263811,0.0151766791752595,1.05350900348973,0.172153870631803,-0.580311930530981,0.999835165913338,-2.27176351980227,0.0051480850571805,0.123017594124438,0.00536641745854461,0.124692454634431,0.0152108546915152,NA,NA,NA,NA,-2.27996703426854,0.0208042670892556,0.160839195846816,0.0210771534381857,0.196504111598513,0.0633655206729718,1.76993197143516,0.595118076325963,-0.645497229833888,3.81607524043786,-2.27642227999265,0.00453284966944427,0.167440673184937,0.0172630450647217,0.136449322718118,0.00426985164654306,1.13196895963878,0.198530023412749,-0.536012217657986,1.07917540175089,"Converged",NA
"seed1031-run4",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.743589743589744,0.114498974583008,0.388297872340426,-2.27369903774124,0.00395231174715444,0.169441054125501,0.00467024576891913,0.121763472407152,0.0143225642965037,0.823446105494624,0.178074535262552,1.85686246198285,1.17588065779319,-2.2802472892282,0.00497685491107464,0.13140815299857,0.00525038185375995,0.150170859497794,0.0143677522831546,NA,NA,NA,NA,-2.28195197399448,0.0169277396607769,0.176281148808904,0.0172250717842889,0.201381369508335,0.064215131446415,1.17894210814702,0.516244577677083,-1.04504719741882,3.23118987135132,-2.27283162489268,0.00446236810598435,0.169715380112369,0.0169734350646851,0.122418489983447,0.00426828382791298,0.792525873359715,0.196041723209531,1.68490753437916,1.31035482827407,"Converged",NA
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.743589743589744,0.11459826238472,0.416216216216216,-2.27509018502104,0.0040240259656687,0.170961998058413,0.00467849148257858,0.131305580427359,0.0158384597050579,0.931795167600936,0.172851459649939,0.439978975820197,1.03424624010323,-2.27964959988363,0.00508494035446246,0.131684053378091,0.00534895832807928,0.140534710237318,0.0158297280610008,NA,NA,NA,NA,-2.25267821423339,0.0163560754568445,0.148485149571571,0.0171031660052368,0.0986425765692045,0.0401649708627459,1.19530569238358,0.462424163316071,-0.922291229683879,1.89874459205546,-2.27638386227576,0.00469785687101406,0.170088838710837,0.0176934649900417,0.137973314867953,0.0042871633413367,1.00846809714287,0.192294541906707,0.115183953261732,1.05678304090094,"Converged",NA
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.743589743589744,0.114157724124583,0.431472081218274,-2.28459832994249,0.00399254621465381,0.184321566262662,0.00466589938709022,0.154420615435767,0.0152998194886129,0.808751030349037,0.172556355489154,0.100772970053556,1.01418439153316,-2.28620458334539,0.00509631551746074,0.132965507161336,0.00530862352473325,0.158279510412586,0.0154203258711587,NA,NA,NA,NA,-2.27356496357245,0.0162851311013698,0.179587075761963,0.0173423633569766,0.0905981095131448,0.0680229135789927,0.898552615826953,0.498075149109655,1.80457386526813,3.84874158122171,-2.28518317865521,0.00475090275334163,0.184428830221991,0.0176676919053829,0.151903309538011,0.00426783524137067,0.822721845268362,0.183304329473176,0.248483298446935,1.05903167293715,"Converged",NA
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.743589743589744,0.114966481020601,0.368715083798883,-2.28480873242115,0.00406498861814682,0.187781536215656,0.00470384667393696,0.134116825380046,0.0155268680490659,1.21857552546526,0.185188221687068,-0.467821862715029,0.977084518011649,-2.28557435085896,0.00489658776078455,0.148767006918209,0.00528320713279947,0.124387775155363,0.0156017852565338,NA,NA,NA,NA,-2.28139719604237,0.0173942501561277,0.180974831527492,0.0177248544420454,0.097517060830975,0.0619435365988628,1.43503076986757,0.479947304444132,-3.78048388596087,2.88276410485961,-2.28588917137624,0.00542896502741253,0.187658416690326,0.0260375102708187,0.133469629990443,0.0044423938932172,1.26716113506106,0.206618092510307,-0.447355368442438,1.08156449855345,"Converged",NA
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.692307692307692,0.11497074024628,0.472222222222222,-2.28103524386268,0.00411783554890217,0.175111521559378,0.00471842226896626,0.161554053815945,0.0141114566430989,0.9361616161952,0.165120108164266,-0.286827176951834,0.927991087770093,-2.28049696225892,0.00546725627336581,0.12801243763648,0.00563101121577791,0.155380200331628,0.0141685623383549,NA,NA,NA,NA,-2.2738410052201,0.0151047690090861,0.16997208184976,0.0163543239890069,0.121635904612774,0.0718314271478418,0.941164352427614,0.421705555513115,-1.87746953856921,3.30416264898918,-2.28212360478999,0.00469999127928954,0.175435867181005,0.0152747515627516,0.168973887680306,0.00437526386423869,0.979135627161797,0.180493292457297,-0.663987852854992,0.947533817349946,"Converged",NA
"seed1031-run9",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.717948717948718,0.113700295939667,0.434146341463415,-2.27943988535516,0.00395466223985467,0.17630862636816,0.00470157178706515,0.150840354073088,0.0147242163269215,0.816070776052251,0.163126302880002,-0.822472854287567,0.952219696387975,-2.28372347408189,0.00508922013827507,0.130202807628841,0.00530754654711551,0.139061128554564,0.0148526619037643,NA,NA,NA,NA,-2.28728182567696,0.0161189679404584,0.191855143297483,0.0168537949550488,0.134799332993649,0.0551171471295478,1.14036559138978,0.460633012920495,-1.9590871206191,2.60780758708599,-2.2807038478595,0.00465046037278661,0.176321891992095,0.016352508801767,0.152410409828292,0.00429748637069027,0.862160611668322,0.18168103159587,-0.873391388715087,0.977564540825376,"Converged",NA
"seed1031-run10",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,0.847297860387203,0.7,0.692307692307692,0.114907058387801,0.3717277486911,-2.27020868627228,0.00386590024523874,0.168096025696928,0.00465702886454829,0.136738301615627,0.0129954118376254,0.981215070782795,0.169595365962106,0.429192687977814,0.874468586759994,-2.27331630420328,0.00475213035265355,0.12944481635233,0.00515432129061433,0.145506391432628,0.0130289858826505,NA,NA,NA,NA,-2.25058569482561,0.014857062681925,0.157922213493773,0.016040999950027,0.131736801178802,0.0418718108802166,0.84997824582446,0.441359939242679,-0.294242621286142,2.03176237929797,-2.26933274636942,0.00467503686297995,0.16756552544108,0.020590730931246,0.130354412648598,0.00422062245374521,0.948830780232229,0.198947012955638,0.803592762548577,1.12649179025806,"Converged",NA
"seed1031-run1",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.82051282051282,0.114927936272856,0.3224043715847,-2.27974180234004,0.00401950729224268,0.179460324668219,0.00468428739283893,0.140202311572272,0.0154341010994361,1.12318273973349,0.193500444974472,1.19719738188856,1.19890681494014,-2.28231130125596,0.00477241261264114,0.142425777793725,0.00511636079687167,0.161152261104623,0.0154878796893529,NA,NA,NA,NA,-2.27409119436458,0.0209435678546849,0.168518353891876,0.0200567756446113,0.0958215558934784,0.0691027830829407,2.01196608717069,0.656352032017744,-3.97732593143028,3.65980419764384,-2.28084370132296,0.00456918350290913,0.179541126501199,0.0180290560046398,0.14293240840572,0.00432104888154461,1.17504193618691,0.210780554156938,1.0392705768417,1.25283211029588,"Converged",NA
"seed1031-run2",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.871794871794872,0.115262647841929,0.284883720930233,-2.27506113523934,0.00411757977876468,0.174197212168282,0.00472595626496222,0.122111135885156,0.0182118739088898,1.24630748788299,0.208071172390333,2.53774023741653,1.55221335951066,-2.27706901956474,0.00478290315829464,0.141656020704127,0.00511775546690952,0.157858473802302,0.0181845907948544,NA,NA,NA,NA,-2.30260626210965,0.0226486718557151,0.199160392643998,0.0231168763533903,0.112751131774015,0.0551329213057227,1.78074835783449,0.649352675090326,1.15930846739484,3.95686596977468,-2.27837235418807,0.00491128504374988,0.175904001145932,0.0199753593226402,0.126271991471009,0.00435688267393379,1.36487240451804,0.232958117941468,2.3850051295835,1.63157618471548,"Converged",NA
"seed1031-run3",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.871794871794872,0.115692608922806,0.32716049382716,-2.27656718038115,0.00433309739080736,0.171573335211403,0.00480187426648634,0.137239071514172,0.0151013156891023,1.52562439562229,0.195651563791289,-0.62435164292842,1.1142717825834,-2.2719738179043,0.00514405488944069,0.136945741593599,0.00535677398153998,0.126058150000245,0.0151478412691109,NA,NA,NA,NA,-2.28293030689988,0.0230459660438695,0.1648818604746,0.0228964847438675,0.194391991329719,0.063548610121453,2.15981742502999,0.663846022723796,-2.22761573252917,3.80227592041275,-2.27676479465068,0.00492443609689539,0.170581689904892,0.0180610712023732,0.132197299703213,0.00431126038972106,1.56339545415646,0.226736971645162,-0.269243217131325,1.25688330485171,"Converged",NA
"seed1031-run4",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.82051282051282,0.115811946411575,0.294478527607362,-2.27101513124621,0.00420100619533936,0.166169987944774,0.00475525297348117,0.122034859328842,0.0142940950229876,1.32163973384113,0.206639375484734,2.3218610965793,1.48531768263004,-2.27871970869917,0.00497049581686608,0.145701865820748,0.00523770561297937,0.145918287213159,0.0143168213761472,NA,NA,NA,NA,-2.28536579397602,0.0200645654712605,0.180237634226789,0.0198545678678969,0.202535275541369,0.0643872152393595,1.76444238307908,0.60384116168744,-2.13372847199051,3.53323883379883,-2.27035633467033,0.00483426034131901,0.166149889869596,0.0169828049449458,0.117690198154762,0.00421818148042766,1.26897031477198,0.238156294653123,2.85501714638736,1.94199173518417,"Converged",NA
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.82051282051282,0.116051957664559,0.312101910828025,-2.27645701748316,0.00426609526955845,0.173768824045243,0.0047914269975708,0.131612747657743,0.0156747208392703,1.37761607945313,0.204012898508058,1.82323052487443,1.43178041399164,-2.28165431777149,0.00508059682208885,0.148900438149536,0.00533769728662632,0.155387433743604,0.0157013840594205,NA,NA,NA,NA,-2.24804443587179,0.0181990151124288,0.143009374290529,0.0196164090847319,0.113826293356884,0.038671135817425,1.22752963403322,0.54581626302869,2.60421871453113,3.69336530933367,-2.27682490402839,0.00513324511594653,0.17297178569842,0.0174745860438877,0.133896956462395,0.00435624368979285,1.42722835175341,0.227772406991564,1.66618262770767,1.4903997597139,"Converged",NA
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.794871794871795,0.11550615560585,0.345029239766082,-2.28609160265583,0.00422915189630712,0.186105387106325,0.00473343988524881,0.15422500209401,0.0152455689827187,1.29565090534545,0.194513086724274,0.142248821322737,1.15110531396155,-2.28613889466008,0.00509142329203956,0.148843199164388,0.00529751126853436,0.157842941521614,0.0153504047419794,NA,NA,NA,NA,-2.2655605977805,0.018173904370531,0.172725887316878,0.0187246501654665,0.0805141888649647,0.0677639403069436,1.33545947154029,0.541856878193546,0.198317189037646,3.86184144391301,-2.2871485788608,0.00528096082170357,0.186687869836695,0.0173201874756355,0.152500998163436,0.0043875186787611,1.32149776260758,0.208662207618379,0.292926746269078,1.20919607919464,"Converged",NA
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.82051282051282,0.115737793242911,0.310975609756098,-2.28387549150822,0.0041836499239571,0.18562268541616,0.00476598906028303,0.133676248459751,0.0154854705612658,1.47930251329841,0.203864802553477,0.0799212334458154,1.12945233305143,-2.28682786556646,0.00489468571628998,0.157700343416485,0.00527706592397436,0.135131540059299,0.0155184275864699,NA,NA,NA,NA,-2.27638487749318,0.0187765113226894,0.174979255423343,0.0198222427337514,0.0942453375891203,0.058833065254755,1.43908206762158,0.518201649766036,0.963188723339159,3.85101265415011,-2.28530736423495,0.00532415734561177,0.185685435558309,0.0236687178073499,0.134220301318859,0.00446564849775659,1.55117424319117,0.232916413877681,0.0485053987603028,1.24037388534882,"Converged",NA
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.743589743589744,0.116456826415873,0.366666666666667,-2.28254849551902,0.00444741520607756,0.177133468686352,0.00487184248581874,0.159827586685616,0.014052242970545,1.48517786863086,0.191800260764101,-0.107876702139591,1.08559266804929,-2.28028086279217,0.00546141669224873,0.144041908812691,0.00561957329524963,0.156820546963356,0.0140967625485629,NA,NA,NA,NA,-2.26240788073017,0.0167776283624929,0.159412362995211,0.0174085282216773,0.107018079513642,0.0724409276821186,1.31530240985173,0.466071068909721,-3.21871011279147,3.39770183274121,-2.28249606348356,0.0051317245677904,0.176755235990434,0.0150485858576534,0.163350957694416,0.00443893674341192,1.50381169929908,0.212392556227427,-0.36961361627464,1.09803551240577,"Converged",NA
"seed1031-run9",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.794871794871795,0.115096928681173,0.342696629213483,-2.28209638246592,0.00405461330299566,0.181109922418393,0.00470240420655822,0.147579237914131,0.0142012009393167,1.15674020152878,0.180123259279637,0.868242681044094,1.09064842538694,-2.28299549635086,0.00491944708364618,0.142297245705409,0.00522269249657136,0.162312836894012,0.0142762247003621,NA,NA,NA,NA,-2.2768614978844,0.0175389023464857,0.164714461492709,0.0187391703855865,0.17447945031031,0.0397814788324251,1.22770347685505,0.494178759453424,1.02496677643662,2.55458057388571,-2.28349660107047,0.00476899187102435,0.181647810828428,0.0158590877357525,0.140915220931364,0.00442442506554331,1.18711136678425,0.199072377142508,1.49821211318545,1.26728031831545,"Converged",NA
"seed1031-run10",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.846153846153846,0.116015105998266,0.270588235294118,-2.27751958337711,0.00405129611246293,0.173774117319577,0.00471680209777034,0.172032744698441,0.0128759970989567,1.20584788369675,0.205381171351719,4.14174293453178,1.82232951959576,-2.28387529269391,0.00476071086508154,0.148972575426335,0.0051171928445725,0.205184905852208,0.0129093792556016,NA,NA,NA,NA,-2.25613970164179,0.0195698902794234,0.164997632359858,0.0216905669466408,0.124182073045766,0.0439533622552227,0.475912808704542,0.609488020837688,39.2675914282419,26.2177132459938,-2.2778470985933,0.00471011632815042,0.173629039524724,0.0141796766983391,0.175739671799522,0.00424572976146526,1.26151059313363,0.222098334983909,3.30178141529534,1.75038801492549,"Converged",NA
"seed1031-run1",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.846153846153846,0.116507802938204,0.184210526315789,-2.27800121281761,0.00436671863544392,0.176927358051942,0.00482808044114516,0.136265402588035,0.0154013630989522,2.11847727594126,0.261221020165916,0.187471892023353,1.4790976893911,-2.27460300706702,0.00475653431990742,0.154681747365896,0.00509511057800297,0.138244681670047,0.0154428213781898,NA,NA,NA,NA,-2.32267542488822,0.0228538267640159,0.205686882622407,0.0217360849670504,0.21088355742191,0.0767436775911572,2.33775645153462,0.730091485389258,-5.45018121330153,4.33724834756617,-2.27846595844017,0.00497740676906416,0.176809274145168,0.0170214093204253,0.137514602741653,0.00444157495767501,2.16798365725612,0.298296888893407,0.0673935519721311,1.53563805562932,"Converged",NA
"seed1031-run2",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.923076923076923,0.116699117509311,0.145833333333333,-2.27399244740366,0.00444112795281569,0.172863220485058,0.00488744691521994,0.121863602161769,0.0181337707934715,2.17474234295179,0.294945127447576,3.12816029648952,2.4301175107415,-2.27517745981634,0.00477702815479064,0.159034665336972,0.00510513695992432,0.14096995728285,0.0181115119062112,NA,NA,NA,NA,-2.28607952743448,0.0290830732939069,0.179909492503428,0.0289090766783078,0.11571058153427,0.055026628917777,2.65458400618155,0.869210085919311,-1.26897854045047,4.37937080995515,-2.27551918011908,0.00533707083767799,0.174249959854616,0.020002389063091,0.125826896198939,0.00455281611646897,2.2547062861139,0.331649477412937,2.36300501972933,2.36480482678692,"Converged",NA
"seed1031-run3",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.948717948717949,0.11713483776848,0.186567164179104,-2.27811863325506,0.00476356289364387,0.174319523509253,0.00504362125509352,0.137770729239707,0.0151511298249094,2.62739926310855,0.278054674162894,-2.45785724282651,1.26477212661477,-2.2696480715175,0.00513815157800467,0.152824897152687,0.00534491583058861,0.110927447938653,0.0151225764378597,NA,NA,NA,NA,-2.24080978641071,0.0335960321759714,0.120507551252725,0.0343861658952817,0.203880974478116,0.0624301293027905,2.43684128875721,0.954313648457883,6.83080638318357,11.925773102805,-2.27763876781523,0.00539384215846617,0.173860380033388,0.018018019342525,0.130671884766889,0.00457645186716156,2.61788883856538,0.322546522857784,-1.90570190701204,1.44575797762471,"Converged",NA
"seed1031-run4",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.871794871794872,0.117007594066913,0.178571428571429,-2.27342402888478,0.00450869204293196,0.170735491380752,0.00491904139153887,0.122199968781682,0.0142600639478129,2.06281407191633,0.271396647435866,2.47693385728568,2.06087599825307,-2.27725869760473,0.00496612465307821,0.15924972675687,0.00522772001644468,0.136365937884596,0.0142901299134213,NA,NA,NA,NA,-2.28217118496907,0.0222901784353978,0.176737630703444,0.0228169611081243,0.19984335612577,0.0636977151739128,1.75043663539303,0.648525669034686,1.68331655649331,4.75055456720834,-2.27283180383413,0.00519710314787467,0.170507251736845,0.015783832130053,0.124116795971892,0.00438001924364027,2.055361328558,0.302508377988115,1.77898217995161,2.04270916713924,"Converged",NA
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.923076923076923,0.117387424849373,0.175572519083969,-2.27637603497641,0.00463796548436668,0.17393303701208,0.00500650821461646,0.131575391413033,0.015628460624272,2.30424513263852,0.281070044816272,1.15232338057088,1.88512355593786,-2.27964306517909,0.00507560590590854,0.163805410751438,0.00532746175171082,0.140486216002873,0.015664051699754,NA,NA,NA,NA,-2.2518089929075,0.0276110284015545,0.151657259414474,0.0281089243144555,0.10631665128813,0.038340247102761,2.48181905302832,0.752781821280647,0.0229368650236454,3.37590358431037,-2.27758679344518,0.00563684458382651,0.173716722175414,0.0174284373197181,0.134786279433947,0.0045887698519065,2.45908359326295,0.337838500622278,0.746955879086813,1.9619581381943,"Converged",NA
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.82051282051282,0.11710372837895,0.2,-2.28702626030567,0.00458975674772609,0.186396165133097,0.00493404537268215,0.154185700542806,0.0152017282227362,2.08054410023651,0.265997256785524,1.02599931102959,1.76006630109435,-2.28681531579564,0.00508609172433302,0.167505962869876,0.00528485818520524,0.162336250142039,0.015255538074259,NA,NA,NA,NA,-2.27726110177363,0.019246127765658,0.186925012423541,0.0198615085533769,0.0796437113718986,0.0677295596144837,1.43076906286213,0.566801290335141,0.951145687145265,4.23841204937367,-2.28630788024927,0.00572370789129924,0.185842623545397,0.0166584232135418,0.154065268131498,0.00466973097578584,2.05805018572074,0.284742122931641,0.975730605215392,1.77403412188761,"Converged",NA
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.948717948717949,0.117174136934753,0.169117647058824,-2.28471980458242,0.00454636427640449,0.185782002167116,0.00497024520733705,0.134527465333087,0.0154455161531606,2.56593451253931,0.284894381869609,-1.26889964565033,1.29728550835583,-2.28516415664162,0.00489073864523857,0.174274887609456,0.00526594164780364,0.120866125544586,0.0154788890838278,NA,NA,NA,NA,-2.28747582709078,0.0350781368568867,0.186624460759399,0.0349915986666051,0.0967337640897095,0.0588475551879764,3.22801385900531,0.95083825114607,-2.82400878768347,4.50402102256014,-2.28674515776228,0.00566626234631178,0.186641061308759,0.0232783052723662,0.13540230638356,0.00464223990215623,2.73485256545501,0.347972358352302,-1.45798390029989,1.44415099905025,"Converged",NA
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,2.19722457733622,0.9,0.846153846153846,0.118259883502555,0.173913043478261,-2.28196657251924,0.00497994235683383,0.176382902138314,0.00523877770181144,0.159136420821639,0.013971763669509,2.49689777039627,0.292918756147464,1.23911700878547,1.95387310877484,-2.28159149494376,0.00545629733569223,0.164127868421987,0.00560750188373596,0.164574543617532,0.0139932764381151,NA,NA,NA,NA,-2.25570286158873,0.0196694912722009,0.151218973128508,0.0214256552444179,0.135259030705673,0.070992358805622,1.09108424069386,0.565267415304656,14.6644271528626,12.5877000387871,-2.28041408723089,0.00583695630159423,0.175715170991409,0.015222307021682,0.158430307737903,0.00481893336857793,2.39551211458406,0.316700162934283,1.1032906188999,1.92363872884862,"Converged",NA
