"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","eta0_gs","se_eta0_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","eta0_cc","se_eta0_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta1_mle","eta0_mle","se_eta0_mle"
"11422-253",390,-2.245641,0.1549768,0.1,0.9,0.11467266761388,0.0885416666666667,-2.25235603644607,0.00344569375293099,0.164173932929808,0.00465224544473176,2.455053686638,0.252733033801576,-2.25214786005604,0.00360944773461383,0.151734558759499,0.00470469500563792,-2.26286455757615,0.011002297147253,0.178190621054352,0.0147564550295593,2.30258509299404,0.741619817620974,-2.25255600035312,0.00356780312767987,0.163768198098768,0.00426867215455436,2.51957911242245,0.305069934425858
"11422-254",390,-2.245641,0.1549768,0.1,0.9,0.114276959955823,0.07981220657277,-2.23972486839939,0.00325148578031852,0.14942854759964,0.00464092113953669,2.3429363885176,0.253915806567114,-2.23985915387285,0.00339000494130495,0.137417594831601,0.0046494479303193,-2.23672272325151,0.00864384333101175,0.159255983745964,0.0168864936074142,0.587786664902086,0.557773312423732,-2.23955115777645,0.0033161871537156,0.149664870721251,0.00441903590441756,2.29471543016322,0.305860410736242
"11422-255",390,-2.245641,0.1549768,0.1,0.9,0.11375911915033,0.12037037037037,-2.24388838942137,0.00323845004133735,0.151062105047753,0.0046549686066502,1.90095876118431,0.210258188500723,-2.24223316532029,0.0034486848598642,0.129745020431666,0.0046715299341446,-2.24615195673784,0.00994938146034612,0.15179768482153,0.0148791518311142,1.67397643317302,0.629145522201245,-2.24394990349153,0.00328581409392286,0.152104668141807,0.00444835357152079,1.8530664203601,0.242784560375126
"11422-256",390,-2.245641,0.1549768,0.1,0.9,0.114283443863903,0.0769230769230769,-2.24366756070262,0.00329944894382894,0.15353484308267,0.00464243778684967,2.43141796483683,0.260757488940561,-2.24250086846251,0.00343192973903536,0.139840727409001,0.00465912298183787,-2.24531993385125,0.0119064443165656,0.156925481263956,0.0150270133712554,1.74919985480926,0.541736322483768,-2.24316931862943,0.00334492251703528,0.155296077395989,0.00438029560857895,2.21475869969641,0.274895452272672
"11422-257",390,-2.245641,0.1549768,0.1,0.9,0.113310362897623,0.0807174887892377,-2.24690786455011,0.00319301351321681,0.154992377032987,0.00467237455912766,2.22762205452059,0.248079781622656,-2.24746358915536,0.00333122297628818,0.142034820746389,0.00466318497896358,-2.23966907424014,0.00968638993928238,0.146727186723011,0.0149474725923293,2.70805020100424,1.03278879725806,-2.24761539403443,0.00326401657208939,0.155408728448113,0.00439165258525612,2.30653157343575,0.298753794324542
"11422-258",390,-2.245641,0.1549768,0.1,0.9,0.113675696874895,0.0452488687782805,-2.24402263364209,0.00320295579966422,0.153939267653171,0.00466044139893045,2.82731362105719,0.325442762151218,-2.24514806219326,0.00327999182820342,0.148213410302139,0.00465339400650976,-2.24855820250247,0.00935232293351924,0.172099484193873,0.0153149062361877,1.87180217689878,0.759553753717815,-2.24430340502002,0.00322322037667602,0.154164736139811,0.00447256630435814,2.87384832684517,0.409465334544574
"11422-259",390,-2.245641,0.1549768,0.1,0.9,0.114321022242005,0.089622641509434,-2.24446667282509,0.0032679902359328,0.158977879803494,0.00464245550119339,2.23734457112565,0.241349445486176,-2.24527481950509,0.00342700856712142,0.146124486138902,0.00465815219577151,-2.23456195868966,0.00910069035623913,0.138146482516079,0.0156922874967705,1.791759469228,0.763762510526457,-2.24540343355894,0.00338143143486138,0.158253884897792,0.00427926079628373,2.4356337566674,0.310755062138228
"11422-260",390,-2.245641,0.1549768,0.1,0.9,0.114082714942205,0.0892018779342723,-2.24577490913455,0.00326330624931777,0.158243646290546,0.00464655126276038,2.23171075340738,0.241415192100443,-2.2461153259009,0.00342042692259935,0.144547702884813,0.00466012114355729,-2.24228703075422,0.0103695134026001,0.147389772354756,0.0147024956357965,2.89037175539071,1.02736793740422,-2.2447677178047,0.00324905456784685,0.158687860318149,0.00444718100211002,2.06893554856196,0.281266230148011
"11422-261",390,-2.245641,0.1549768,0.1,0.9,0.1136997808795,0.108108108108108,-2.24380605141067,0.00319247691009456,0.154738013771388,0.00466187930684961,1.94591014901449,0.218217036282835,-2.24295556375779,0.00337870538481142,0.135055407032887,0.00465913122340107,-2.22452671660216,0.0102651871951173,0.125593381527535,0.0146457059853395,2.89037175539071,1.02736793740422,-2.24402036560631,0.00326114133689003,0.154193797511981,0.00435817559338565,2.00438835453952,0.256582803065643
"11422-262",390,-2.245641,0.1549768,0.1,0.9,0.113910760720966,0.0787037037037037,-2.24238397943734,0.00323556711174075,0.150586164993022,0.00465021508935421,2.32584195515831,0.254107552136188,-2.24268880410497,0.00337176444748137,0.138645488185869,0.00465366907016867,-2.24897570234404,0.0101697223244525,0.152605510039786,0.0147585065911677,2.14006615791546,0.747509915567977,-2.24260849670793,0.00326841926060207,0.149930024910385,0.00440787158844779,2.4188161767739,0.320529585150483
"11422-263",390,-2.245641,0.1549768,0.1,0.9,0.1131685113734,0.103448275862069,-2.24288765426317,0.00312151068606921,0.15108803280153,0.00469616232719579,1.88454120267433,0.219079105497864,-2.24138571812496,0.00329416335899996,0.129406319056265,0.00466427053922942,-2.244486031843,0.00991460444104074,0.151010491546177,0.0148149284037458,25.5660692503578,54000.0506802806,-2.24225220759184,0.00313745091872023,0.151740318680309,0.00452553444201092,1.77837115032493,0.243939857723974
"11422-264",390,-2.245641,0.1549768,0.1,0.9,0.115245009378749,0.0670103092783505,-2.23732865253671,0.00340773243049732,0.147123242396049,0.00463805650837834,2.71316530166078,0.286398304202472,-2.23715064577007,0.00352738490216779,0.138301690643514,0.00466999861517076,-2.23072342896112,0.0114859062004377,0.137433684322887,0.0148646331398311,3.09104245335831,1.02247469345258,-2.23721571125052,0.00343038496088569,0.146719411280555,0.00420504316231222,2.73650756669642,0.350493050731622
"11422-265",390,-2.245641,0.1549768,0.1,0.9,0.114402540883687,0.0926829268292683,-2.24745540587141,0.00332664873761963,0.160668307321333,0.00463801838333069,2.27591684591188,0.240908657375654,-2.24656768815849,0.00349091593618005,0.145155753927288,0.00466878084654451,-2.2514391845531,0.0101844795862271,0.153351823108443,0.0147664645625364,2.14006615791546,0.747509915567976,-2.24629254300373,0.00339209724708997,0.161778280058168,0.0043014859803811,2.05456564622577,0.249759346275277
