"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-21",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111479611193613,0.323529411764706,-2.24274414412337,0.00288449176997985,0.153218868318504,0.00497622236122539,-2.24386051743643,0.00351015392391349,0.0926166936741828,0.00472616537809529,-2.23892671979622,0.00413360693696839,0.149034769863534,0.00691971533821107,-2.24305619349086,0.00231313953761801,0.153024937103712,0.0021704438770216
"11422-22",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111144797113585,0.291512915129151,-2.24845296979247,0.00289693145087629,0.160056350013945,0.00496722045814763,-2.25046952160245,0.00344483540740392,0.103042076994366,0.00471697360897091,-2.24629726939011,0.00419343210501557,0.155808891509221,0.00686281144713508,-2.24871677705676,0.00232196903502134,0.159026802522744,0.00217693007111061
"11422-23",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111235184508522,0.297794117647059,-2.24416661356714,0.00288636523527574,0.150664361508506,0.00498609174594506,-2.24540683164135,0.00344679929210034,0.0943382762244953,0.00471789453925412,-2.24218866205307,0.0041220714510498,0.142279628669652,0.00697423982208698,-2.24509378799726,0.00230797091430792,0.1498902550842,0.00216212262595689
"11422-24",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111812015109191,0.3,-2.24517638299094,0.00295387671057893,0.154688455059973,0.004865704176453,-2.24308703202334,0.00352578398528513,0.095747991120065,0.00472510142938824,-2.24480990749921,0.00419369106478512,0.157129476818607,0.00685103264394396,-2.24520030161331,0.0023476292544035,0.154385882180278,0.00221441857906825
"11422-25",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11205334066106,0.280632411067194,-2.24286794920779,0.0029902205128606,0.147011798212123,0.00481706364481307,-2.24498783776729,0.00353107752681472,0.102912997838995,0.0047219135838872,-2.24539510676225,0.00416096246747984,0.14669641542132,0.00692167647828481,-2.24377870035646,0.0023521917861428,0.146200331253055,0.00221478537324716
"11422-26",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111820531081256,0.32046332046332,-2.24674382244225,0.00295821655007239,0.157870638570734,0.00485392509612009,-2.24628590226774,0.00358595636345239,0.0987543606273683,0.0047404243632995,-2.2487175874757,0.00411906360430083,0.160689989384153,0.00698574411804833,-2.247084286049,0.00235781551145022,0.157006796632991,0.00222129009941145
"11422-27",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111532783663337,0.259398496240602,-2.24580321619308,0.00292132931724313,0.156213371331356,0.0049168369779099,-2.2417411488823,0.00338623178701581,0.0954325293261584,0.00470277612614982,-2.24213717099778,0.00405210331948588,0.152798159910597,0.00710105829386692,-2.24518973180967,0.00229704257527824,0.156487910534325,0.00215809698085555
"11422-28",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111438196477169,0.272388059701493,-2.24647370795676,0.00291100042822389,0.158144628969101,0.00494045930857616,-2.24869742047331,0.00341591389673876,0.105996316835744,0.00471035013054821,-2.24986439838434,0.00406759438447561,0.168099129740205,0.00710252824313654,-2.24694988369069,0.00228410204029521,0.158496682081829,0.00214093173046667
"11422-29",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110946611526961,0.346570397111913,-2.24571346919691,0.00286272102835126,0.153562468315799,0.00503996439891034,-2.24692131812858,0.0035448057455538,0.0881062388535614,0.00474445878817347,-2.24352851879272,0.00402310987887384,0.15329329242239,0.00716975216903112,-2.24577120395479,0.00226411879911149,0.154442445627291,0.00211285972078813
"11422-30",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112041327879222,0.280769230769231,-2.2432096145409,0.00294971038036657,0.155097894197963,0.00485523695125506,-2.24190359438626,0.00347635197137348,0.0997020841626059,0.00470563297965113,-2.24346582848714,0.00411004302067095,0.150625897582009,0.006981591072193,-2.24318319161944,0.00233749460239733,0.156000241834177,0.00220875795519045
"11422-31",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111402357426012,0.284090909090909,-2.24499331640696,0.00293199558325643,0.148420492064921,0.00490902645612988,-2.24558766003229,0.00346618762405582,0.0967438361717051,0.00471808125892447,-2.2422734854397,0.0041431748035329,0.143475742487482,0.00694940950527835,-2.2447490277393,0.00229242689437957,0.148517668498053,0.00215070380196146
"11422-32",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11251613376664,0.302521008403361,-2.24701404147268,0.00309004133798398,0.15283589516807,0.0047299727874815,-2.2436664146983,0.0036945407534609,0.100615832006137,0.004773528541645,-2.25333528226688,0.00436805992475691,0.156045796554172,0.00672186410747088,-2.24649771991407,0.00243530728611454,0.152185045270472,0.00230848382058704
"11422-33",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11166888494075,0.303703703703704,-2.24460991057248,0.00289399450919656,0.161038077304516,0.00494689564301082,-2.24269703515672,0.00346577125978615,0.0950505422533722,0.00471034199144798,-2.24833513952631,0.00429485177354624,0.161541981124401,0.00673794640274911,-2.24463792543291,0.00234769844128997,0.161608711850399,0.00219969084320015
"11422-34",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111885585481937,0.285171102661597,-2.24125950329774,0.00293141597007471,0.14897346585619,0.00488838917889253,-2.23943057106702,0.00346329678905675,0.0929401887840893,0.00470772154815533,-2.23960342251097,0.00413177085037975,0.150658807160333,0.00691185058996406,-2.24058649504604,0.0023155463337705,0.150151539678111,0.00217447039468529
"11422-35",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112286615890068,0.294820717131474,-2.2500056198759,0.00301308631932478,0.168399292848779,0.00478697274317075,-2.24871040600417,0.00358418250275483,0.110915884226353,0.00473376359131937,-2.24607213276266,0.00442092750017932,0.164552510432287,0.00662381299903089,-2.24959607455133,0.0024291042240654,0.168212617613162,0.00230655141336259
"11422-36",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112482179838937,0.234309623430962,-2.24958415838777,0.00308871469027053,0.159066161576143,0.00473009813534712,-2.24698740083903,0.00352545571664244,0.113928733476227,0.00471228878625202,-2.25326197059825,0.00445966476538397,0.168227643581013,0.00662822902836204,-2.24876728016467,0.00245996114972701,0.159274524121781,0.00233599514409843
"11422-37",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110560086808405,0.330882352941176,-2.25248230853212,0.00289528023556016,0.157477465348973,0.00499454843743996,-2.2550840493079,0.00354449426396644,0.0968873686577342,0.00474931345897252,-2.25366045574224,0.00406185279855844,0.161587238765296,0.00712233338286522,-2.25220137959583,0.00229806509251826,0.159378857646888,0.00215307259295736
"11422-38",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111725483523378,0.30188679245283,-2.24497334445571,0.00292495111199272,0.157496101181541,0.00490279115926424,-2.24472061979792,0.00350338338170469,0.0983684981934088,0.00471947176698471,-2.24868931308594,0.00423839094759022,0.15398323284045,0.0068299084115866,-2.24512584290727,0.00234651063642278,0.158236845987194,0.00220089829880054
"11422-39",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111308605017203,0.3125,-2.25180376567111,0.00298635073748437,0.156145373782618,0.00484811940356325,-2.24983728959419,0.00359816848669675,0.0971261867728782,0.00475534809647296,-2.25650636647198,0.00428423524977903,0.153128758368198,0.00681658785840929,-2.25340085616447,0.00239663697312161,0.155205518241794,0.00226721649489488
"11422-40",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11188160530611,0.309160305343511,-2.24267083724163,0.00293811463908838,0.151595331859846,0.00488056559419189,-2.24130065646065,0.00353131996999832,0.0931313187487372,0.00472471658339539,-2.24087779478536,0.00413558603011744,0.149205257869921,0.00692845531936533,-2.24196876977224,0.00230228028667036,0.152872559754808,0.0021614437506455
