"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-232",390,-2.245641,0.1549768,0.75,0.110854284748065,0.3,0.56701030927835,-2.24525538656213,0.00284633475192025,0.153346209019393,0.00507504157574591,-2.24166146171702,0.00339627493295369,0.0829514382593833,0.00471630397060746,-2.24677410096638,0.00334547205584107,0.154754451501598,0.0057248289648083,-2.24526124040589,0.00276924509139338,0.152838507640181,0.00496577467099762,0.569059875315404
"11422-233",390,-2.245641,0.1549768,0.75,0.112064479634172,0.325670498084291,0.602803738317757,-2.24162764627245,0.00294139190272429,0.152261898654357,0.00486687117852915,-2.24016231652183,0.00357800534237354,0.0920122824277471,0.00473486207621647,-2.23930949558518,0.00334001908258392,0.148839210092907,0.00569931811110034,-2.2409904754709,0.0028883795266805,0.152765155523235,0.00478260211195974,0.593174053266119
"11422-234",390,-2.245641,0.1549768,0.75,0.111114886178548,0.304511278195489,0.604878048780488,-2.2453260568725,0.00291717459695678,0.144263448148711,0.00493378165987998,-2.24729711780336,0.00350211561847952,0.0932232201278165,0.00472775857300338,-2.25159379758077,0.00343632349458659,0.154912535733265,0.0055978339789563,-2.24557120827898,0.00279787038264026,0.144923310075272,0.00497787612903431,0.604974945011257
"11422-235",390,-2.245641,0.1549768,0.75,0.111141054632829,0.275092936802974,0.62051282051282,-2.24610355539608,0.00290584666615885,0.150462332341552,0.00495700798934066,-2.24768706172423,0.00341390301991385,0.0991580741609113,0.00471403700590876,-2.24426980198396,0.00336835850435364,0.144742549712527,0.0056943030193825,-2.24639121621131,0.00284927852952578,0.149754393997399,0.00485815950621897,0.627588348273964
"11422-236",390,-2.245641,0.1549768,0.75,0.111324296845434,0.359848484848485,0.570135746606335,-2.25104359997692,0.00293868511571653,0.163310999360249,0.00489863341329289,-2.25219023717775,0.00367138644076031,0.0984519750621982,0.00478020505114491,-2.24812263326909,0.00334500405847773,0.160622598789958,0.00571782244765587,-2.25080045568297,0.00290170096367784,0.16447101505085,0.00478311549059047,0.563170450188025
"11422-237",390,-2.245641,0.1549768,0.75,0.111002370551029,0.270758122743682,0.601063829787234,-2.24654416582432,0.00286272061648401,0.157814681291115,0.00503665044456516,-2.24708474096543,0.00335275981744078,0.0988670481041858,0.00471109431618391,-2.24971800035615,0.0033259675387565,0.159864220713093,0.00577693808231335,-2.24713105752187,0.00279466594130456,0.156723015626491,0.00495233101676723,0.613160969408482
"11422-238",390,-2.245641,0.1549768,0.75,0.111005687190534,0.259786476868327,0.598901098901099,-2.24343101531255,0.00283976265958977,0.153319027159927,0.00508655552215542,-2.24429020795729,0.00330232617735046,0.0964038509441392,0.00471275712402821,-2.2429978986347,0.00329118266674468,0.154617965042547,0.00582410177696033,-2.24281678120891,0.00274463323935843,0.154140107904013,0.00504382072199831,0.587198613664147
"11422-239",390,-2.245641,0.1549768,0.75,0.111264881143573,0.288808664259928,0.585492227979275,-2.24369540214139,0.00285605778404728,0.156365283542613,0.00502985355977029,-2.24324690953357,0.00338557191422728,0.0935514257503102,0.00470491171635315,-2.24201406847494,0.00327001628363224,0.154983764046728,0.00585777743336294,-2.24387785986436,0.00278847701787247,0.156222974116009,0.00490955930247334,0.588500783188701
"11422-240",390,-2.245641,0.1549768,0.75,0.111572461986627,0.251824817518248,0.627027027027027,-2.2416657438106,0.0028715473137613,0.154706837417013,0.00499212760721192,-2.24258942767972,0.00332286295134208,0.101537670647949,0.00469785770264726,-2.24233619619632,0.00328172272992262,0.149680916990786,0.00584834760638768,-2.24178728167616,0.00281957979525872,0.154319733915145,0.00493811965249042,0.63022969517341
"11422-241",390,-2.245641,0.1549768,0.75,0.111185676145174,0.266187050359712,0.602150537634409,-2.24113782320536,0.002848782322352,0.14761708640817,0.00504917471345037,-2.24300225246635,0.00332762465428359,0.095261257344091,0.00470409330474775,-2.24452568547565,0.00331640658196776,0.150793181761091,0.00577935824525627,-2.2413087246445,0.00277075502925281,0.146290264952668,0.00498574462842869,0.610350377147919
"11422-242",390,-2.245641,0.1549768,0.75,0.111506500258574,0.286792452830189,0.621890547263682,-2.24707316266948,0.0029284233081903,0.157927784709475,0.00490914955513165,-2.24875933320218,0.00347002566827699,0.104249386248548,0.00471673515875557,-2.24516592303161,0.00342789448869524,0.152598688129145,0.0055877662195994,-2.24705093012068,0.00286940931112,0.157561531942733,0.00478975462220576,0.623162196371438
"11422-243",390,-2.245641,0.1549768,0.75,0.111013688256178,0.27797833935018,0.594736842105263,-2.24447090158537,0.0028606353340651,0.151624904564606,0.00504242933311146,-2.24139767933355,0.00336186111548324,0.0868529738528027,0.0047122321191789,-2.24576669487142,0.00327139848807912,0.152400293298652,0.00589656059885306,-2.24414477912528,0.0027867972773011,0.15136106057365,0.00494931450854503,0.591605971760329
"11422-244",390,-2.245641,0.1549768,0.75,0.111926801626734,0.307984790874525,0.610576923076923,-2.24143587649564,0.0029326259688636,0.15046691169899,0.00488603029199448,-2.2437143812509,0.0035301752534812,0.0986901390493974,0.00472372884190725,-2.24029532715187,0.00336066462086568,0.150906237768811,0.00566710774871873,-2.24113926449515,0.00281671522332593,0.150068046903811,0.00479066684680837,0.608789947145939
"11422-245",390,-2.245641,0.1549768,0.75,0.111283562870677,0.277580071174377,0.582887700534759,-2.24022954692309,0.00283151960275635,0.151026289191629,0.00508458269186096,-2.24036038675596,0.00333028046336108,0.0909848593535143,0.00470367561372348,-2.23973419733173,0.00329767154440434,0.152368995630514,0.00578293942800012,-2.24029381157775,0.00274684957058764,0.151992076113229,0.00495393066310231,0.579865387687339
"11422-246",390,-2.245641,0.1549768,0.75,0.110681684982327,0.296428571428571,0.569948186528497,-2.2485622646017,0.00285115515677305,0.158893227872573,0.005073764468813,-2.25139119863882,0.00340397953524084,0.0991576964430277,0.00472058332466529,-2.24835173180709,0.00323802594522539,0.156254902528832,0.00600007209034259,-2.24855979370053,0.00278443772799635,0.158530036007405,0.00498628917407376,0.571318148675624
"11422-247",390,-2.245641,0.1549768,0.75,0.111436280632385,0.29520295202952,0.597989949748744,-2.24744130864892,0.002895061565765,0.164618466384442,0.00495757415444571,-2.2444946357405,0.0034440387671873,0.0961019125515479,0.00471141524203047,-2.24674951847371,0.00335366485367582,0.166856995902918,0.00568773570322589,-2.24695887269728,0.00280732637700369,0.164601458376751,0.00488288123891731,0.592401198148328
"11422-248",390,-2.245641,0.1549768,0.75,0.111575648937411,0.253676470588235,0.631016042780749,-2.23992358548902,0.00287892804665946,0.147151650879938,0.00497686624575581,-2.23764919524601,0.00332884145452271,0.0908301284807185,0.00469678011570205,-2.23759363795973,0.00337874363711619,0.143804604465864,0.00563293447583172,-2.23974568650527,0.00279333695884165,0.147313859369106,0.00484946290995545,0.627730842868051
"11422-249",390,-2.245641,0.1549768,0.75,0.111480420934246,0.24812030075188,0.652631578947368,-2.24893197580589,0.00292316373488559,0.163711828352186,0.00491212509417274,-2.24879363291614,0.00337048127690111,0.109537196827454,0.00470033381684721,-2.24669210509923,0.00335920480035608,0.161453141998754,0.005683556099112,-2.24880119595321,0.00285568383719425,0.163362562876931,0.00474979460028492,0.652568561762843
"11422-250",390,-2.245641,0.1549768,0.75,0.110799539023859,0.27536231884058,0.6,-2.24660037929441,0.00286858045070247,0.151079636523072,0.00503304432663759,-2.24811085108682,0.00337516223764752,0.0962064174835579,0.00471553037690909,-2.24428030692406,0.00326186482898209,0.149513084376341,0.00591720816901204,-2.24617978097321,0.00277330928385806,0.15082205937909,0.00495396616632798,0.595750946746143
"11422-251",390,-2.245641,0.1549768,0.75,0.111616239401736,0.310077519379845,0.622641509433962,-2.24674113968494,0.0029669268568099,0.151839293770506,0.0048560620958454,-2.24484426315164,0.00356962912249074,0.0938321345858419,0.00474035295183795,-2.24878539486471,0.00345995759889775,0.154639898257947,0.00555806264244622,-2.24699982647198,0.00286937504827086,0.151155203666985,0.00475173693529753,0.628763048115997
"11422-252",390,-2.245641,0.1549768,0.75,0.111063036818032,0.307142857142857,0.561224489795918,-2.2451997984212,0.00284699250312277,0.159363590602206,0.0050670615604027,-2.24566786221664,0.0034218887748549,0.0934418217992444,0.00471676504000928,-2.24614332154352,0.00328874360701513,0.162622955759847,0.00583848235416803,-2.24512981734537,0.00278630455961558,0.159043676668731,0.00492354596658273,0.561571531982944
"11422-253",390,-2.245641,0.1549768,0.75,0.111177726334367,0.27797833935018,0.594736842105263,-2.24507716185202,0.00285860085141276,0.158411455922454,0.00503158989872442,-2.24315531352767,0.00335998198591937,0.0933871470543035,0.00470579992076834,-2.2449389378183,0.00329699096039909,0.153842007240287,0.00581004107676633,-2.24494060226052,0.00279571745522636,0.157835910581959,0.00500654064401945,0.595290270006671
"11422-254",390,-2.245641,0.1549768,0.75,0.112189118016339,0.273764258555133,0.638190954773869,-2.2411202261264,0.00292807162481329,0.15611491893673,0.0048749999397141,-2.23743144193107,0.0034292041577542,0.095517562174475,0.00469296021706881,-2.24297062975259,0.00336182312280428,0.156527856385282,0.00566329145878444,-2.24132722778052,0.00286434896300641,0.157453671099525,0.00471761827129829,0.634896103141721
"11422-255",390,-2.245641,0.1549768,0.75,0.110975845846848,0.280442804428044,0.61025641025641,-2.24888805231309,0.00289734504596981,0.156531806875129,0.00497908336731285,-2.24844933105478,0.00341475856752804,0.0974598842288707,0.00471794398960262,-2.24711340666146,0.00338650377157757,0.154600850921042,0.0056584357601303,-2.24865870770518,0.00283223067978135,0.157358319826753,0.00485051707353581,0.603979667721261
"11422-256",390,-2.245641,0.1549768,0.75,0.110637026964859,0.265232974910394,0.6,-2.24685212255171,0.00285167649480469,0.151143117504392,0.00506960320423303,-2.24732045083755,0.00332806692287966,0.0943163420045357,0.00471552419639466,-2.24891899091235,0.00328257097764702,0.156710654035305,0.00587300416457672,-2.24659839473203,0.00276963101056727,0.152211711769397,0.00504928672597861,0.59228505332791
"11422-257",390,-2.245641,0.1549768,0.75,0.11217667684065,0.27843137254902,0.655339805825243,-2.24391241569769,0.00298164826444514,0.154580378051202,0.00482302226165812,-2.24494526668006,0.00351190668711161,0.105857002640412,0.00471548380443568,-2.24071905783133,0.00344973131229676,0.1498695643347,0.00554472981175318,-2.24338752260588,0.00287276826928777,0.154877073932419,0.00471058624392286,0.647694483687036
"11422-258",390,-2.245641,0.1549768,0.75,0.111990508064339,0.310606060606061,0.605769230769231,-2.24054595104245,0.00292242690363864,0.150839181210257,0.00489409993319198,-2.24020497863243,0.00352001283240994,0.0933557528247744,0.00471861246940374,-2.24213583863356,0.00336921809577182,0.15720469685928,0.00564810697559915,-2.23981599167369,0.00281307493354569,0.152235340281704,0.00487240464176315,0.591093698852319
