"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-35",390,-2.245641,0.1549768,0.25,0.111227672812791,0.67032967032967,NA,-2.24865415108215,0.00291452219947764,0.159217585166053,0.00494423187603733,-2.25008209528696,0.00331283794846771,0.112126738361399,0.0047088375303071,-2.24766739265209,0.00574456439860099,0.160116862456873,0.0100075025751186,-2.24965234882043,0.00296110123257319,0.158713730083428,0.00482165889044578,0.685464091078965
"11422-36",390,-2.245641,0.1549768,0.25,0.112061999543407,0.686170212765957,NA,-2.24482902980487,0.00294764640408068,0.160745774272411,0.00486420256122566,-2.24525966813669,0.0033511217378581,0.113873573364186,0.00469056473459284,-2.24308320261536,0.0057671595988959,0.170158006743831,0.00984571619955913,-2.2453831866934,0.00303159596422125,0.160896516609059,0.00467461343901175,0.692621112399809
"11422-37",390,-2.245641,0.1549768,0.25,0.112163806470631,0.611940298507463,NA,-2.23880246206079,0.00290334693488355,0.153547451585299,0.00491373384987987,-2.23789407762217,0.0034514774134887,0.0948827030656552,0.00469930774959623,-2.23751295100835,0.00583290987678873,0.152930784903295,0.00972001304250695,-2.23923306184399,0.00288417531081771,0.152227489331143,0.00505140787319275,0.622751051829464
"11422-38",390,-2.245641,0.1549768,0.25,0.111721361271895,0.645833333333333,NA,-2.2419822967913,0.00291490609912172,0.150226970912461,0.00491606573246207,-2.24523624258667,0.00338448637420137,0.105846555220844,0.00469785476248265,-2.24879281464636,0.00583251364641026,0.150147235539569,0.00985260552719243,-2.24284635819564,0.00291906662219215,0.149409680115131,0.00485663795038005,0.660989721264935
"11422-39",390,-2.245641,0.1549768,0.25,0.110375334320067,0.564516129032258,NA,-2.24893623177693,0.00282738592655838,0.157831770384061,0.00514970716310715,-2.25106795475882,0.00334528513629518,0.0964162385583491,0.00472624430275547,-2.24448686767971,0.00565594842365529,0.149914277111688,0.0102059112765234,-2.24993816058836,0.00282645377982191,0.154312358623104,0.00541409158958698,0.591806211531365
"11422-40",390,-2.245641,0.1549768,0.25,0.110998105265126,0.605555555555556,NA,-2.24341372392199,0.00283634464632707,0.152968723584157,0.00509002635225444,-2.2418554044484,0.00327840527929006,0.092043972039537,0.00471277216860479,-2.24289705802224,0.0053520318981302,0.154355069693449,0.0114363108089843,-2.24412638074871,0.00292112942013942,0.151793608704256,0.00498850958553693,0.620475795923223
"11422-41",390,-2.245641,0.1549768,0.25,0.111105543061443,0.662857142857143,NA,-2.24481235376222,0.00287693734925879,0.151733270304724,0.00500729872291076,-2.24246654329693,0.00324447824311999,0.0981218233279289,0.00471610519896445,-2.2472230143281,0.00599587398409184,0.153740427891154,0.00956185033814534,-2.24478303536175,0.00285476848833974,0.151777350415524,0.00501805217430897,0.662001371013437
"11422-42",390,-2.245641,0.1549768,0.25,0.111834279991398,0.654822335025381,NA,-2.24286615165765,0.00294408045081656,0.14989369501893,0.00487572159913748,-2.24050237408524,0.00341994716863984,0.096151010819526,0.00470153129871686,-2.23887946606425,0.00607198954369932,0.150835860735909,0.00944184425497615,-2.24366890575146,0.00296653237029421,0.148132678412544,0.00476908628441102,0.673854276848939
"11422-43",390,-2.245641,0.1549768,0.25,0.113287304882409,0.739336492890995,NA,-2.24518062411785,0.0031136772539205,0.160597540004023,0.0046992088925872,-2.24438720010873,0.0035592355337866,0.119727144613944,0.00471146496490916,-2.25298268200368,0.00627344355006285,0.172903956414728,0.00935204511528257,-2.24608846995418,0.00316676334674404,0.159530730300823,0.00447117383426408,0.755090377925417
"11422-44",390,-2.245641,0.1549768,0.25,0.111763676848397,0.638190954773869,NA,-2.24392786588946,0.00293324422676854,0.153354343029914,0.00488547099903438,-2.24204127954802,0.00343943194600983,0.0970294804131871,0.00470286536416444,-2.24584216182463,0.00609133422708789,0.150914241908995,0.00947202727559367,-2.24432581068093,0.00293569174685484,0.155003017398787,0.00483743152849073,0.63548116599725
"11422-45",390,-2.245641,0.1549768,0.25,0.110890754627614,0.591160220994475,NA,-2.24652926893589,0.0028328374696619,0.16256816935732,0.00510606658712256,-2.24611843632055,0.00329337724821742,0.0985634305452558,0.00471513560369394,-2.24861673958087,0.00563239309960797,0.149312512081185,0.0103612428531761,-2.24688830447372,0.00284488984233987,0.162118358010262,0.00515166065615773,0.597676694175228
